,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000000_RGB.png,"[517.882080078125, 551.7930297851562, 0.6493525505065918]","[504.3516845703125, 569.4495849609375, 0.470399409532547]","[501.502685546875, 538.0562744140625, 0.4107653796672821]","[511.9899597167969, 589.8560180664062, 0.579630434513092]","[510.34173583984375, 522.1790161132812, 0.5313381552696228]","[587.1972045898438, 625.9302368164062, 0.6064939498901367]","[586.7754516601562, 484.2362365722656, 0.6606571078300476]","[725.5809936523438, 634.7693481445312, 0.5201067924499512]","[709.9400634765625, 477.5296936035156, 0.5416321158409119]","[789.543701171875, 604.5330200195312, 0.2993273138999939]","[794.8370361328125, 507.1400451660156, 0.23630967736244202]","[799.178466796875, 614.1365356445312, 0.6484271287918091]","[801.7286376953125, 509.0152587890625, 0.5907121300697327]","[832.4230346679688, 641.6422729492188, 0.12778742611408234]","[834.0855102539062, 485.627197265625, 0.19775377213954926]","[839.1089477539062, 618.2396850585938, 0.05149715393781662]","[841.2745971679688, 501.6000671386719, 0.09458952397108078]","[-1.351632544252441, -2.336968363456993, -1.9763923356692086]","[3.4339180156769125, -0.7638158382360702, 1.0922168900308673]"
1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000001_RGB.png,"[518.9922485351562, 551.4993896484375, 0.6354490518569946]","[504.1268310546875, 570.5081176757812, 0.3809768855571747]","[503.4194030761719, 537.3661499023438, 0.2747456133365631]","[512.7431030273438, 590.2720336914062, 0.5849827527999878]","[510.5608825683594, 521.7374877929688, 0.5422966480255127]","[587.700927734375, 625.8090209960938, 0.6109844446182251]","[586.9603881835938, 483.85333251953125, 0.6665575504302979]","[725.2374267578125, 634.3777465820312, 0.5654016137123108]","[710.0542602539062, 477.47113037109375, 0.5339945554733276]","[787.4176635742188, 604.77880859375, 0.3163833022117615]","[793.9942016601562, 506.8022766113281, 0.23471832275390625]","[800.5355224609375, 614.615234375, 0.6329701542854309]","[801.6973876953125, 509.7111511230469, 0.5679779052734375]","[832.0380859375, 641.7122802734375, 0.12292170524597168]","[834.8624267578125, 485.78759765625, 0.1913151741027832]","[838.0113525390625, 619.19384765625, 0.04549641162157059]","[839.1541137695312, 494.3067626953125, 0.08834457397460938]","[-0.9653944306425114, -2.4957792706797965, -1.6971725255116752]","[3.4288656143990153, -0.7566577037408743, 1.0911274596520817]"
2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000002_RGB.png,"[518.4908447265625, 551.5254516601562, 0.6481393575668335]","[505.1715393066406, 569.0923461914062, 0.44332563877105713]","[501.84686279296875, 537.8463745117188, 0.3858519494533539]","[512.7301635742188, 589.9873046875, 0.5774487853050232]","[510.07049560546875, 521.8700561523438, 0.5354812741279602]","[587.998046875, 625.4158935546875, 0.604999303817749]","[586.5792236328125, 484.1029968261719, 0.6629794239997864]","[725.74169921875, 633.2620239257812, 0.5654038190841675]","[709.7351684570312, 476.5142517089844, 0.5327901840209961]","[789.8247680664062, 603.3050537109375, 0.30436405539512634]","[794.3211669921875, 505.3602294921875, 0.232817143201828]","[800.0245361328125, 613.8281860351562, 0.6380417346954346]","[801.2304077148438, 508.9178466796875, 0.5739864706993103]","[832.6307983398438, 641.4794921875, 0.12837748229503632]","[834.9647216796875, 485.55169677734375, 0.2039034068584442]","[838.9043579101562, 618.5377807617188, 0.0471222959458828]","[839.6972045898438, 494.39837646484375, 0.09091542661190033]","[-0.7592239778705188, -2.5028166694218674, -1.4554452608134771]","[3.486201097360357, -0.7722621338180145, 1.1023540278329025]"
3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000003_RGB.png,"[516.2261962890625, 552.46337890625, 0.6426417231559753]","[502.74700927734375, 569.7042846679688, 0.506597101688385]","[500.1517333984375, 538.3771362304688, 0.4044943153858185]","[510.860107421875, 589.4114379882812, 0.5516420602798462]","[510.5875244140625, 523.1666259765625, 0.5068603754043579]","[586.6495971679688, 624.7009887695312, 0.574374258518219]","[586.7864379882812, 483.99530029296875, 0.7245028018951416]","[725.6536254882812, 634.8344116210938, 0.5105977654457092]","[713.8186645507812, 475.6671142578125, 0.44687598943710327]","[786.9700927734375, 605.395263671875, 0.3179137706756592]","[779.294189453125, 504.4890441894531, 0.22077052295207977]","[799.5853881835938, 612.54736328125, 0.6367766261100769]","[801.0775146484375, 508.7118835449219, 0.5710411667823792]","[831.2101440429688, 640.3705444335938, 0.14516250789165497]","[834.314453125, 484.9085693359375, 0.24700890481472015]","[838.0484008789062, 608.5901489257812, 0.05917714163661003]","[840.0700073242188, 499.8377380371094, 0.10043162852525711]","[-0.3493378079166412, -2.3379179885845796, -1.0709191861162566]","[3.476889612889797, -0.7817314479844083, 1.1128088553620288]"
4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000004_RGB.png,"[515.356201171875, 552.9474487304688, 0.6297464966773987]","[501.869140625, 570.3275146484375, 0.5191878080368042]","[499.4537048339844, 538.8391723632812, 0.40682506561279297]","[510.54217529296875, 589.6441040039062, 0.5490869879722595]","[508.6606750488281, 522.63330078125, 0.50833660364151]","[586.1944580078125, 625.0169677734375, 0.5702574849128723]","[585.543701171875, 484.8548889160156, 0.6392664909362793]","[726.8082885742188, 634.43505859375, 0.5088810324668884]","[711.4374389648438, 476.7725524902344, 0.5077067613601685]","[785.8245849609375, 605.7222900390625, 0.31217852234840393]","[778.5982666015625, 503.51080322265625, 0.21215999126434326]","[799.4588012695312, 612.970947265625, 0.6419737935066223]","[801.60791015625, 509.2381896972656, 0.5775028467178345]","[831.185302734375, 640.4521484375, 0.14631032943725586]","[833.9786987304688, 485.1374206542969, 0.23858438432216644]","[836.938232421875, 609.9163818359375, 0.0597543902695179]","[839.7067260742188, 499.05755615234375, 0.09225142002105713]","[0.13375344539226547, -2.0996519311863078, -0.6897835316866475]","[3.4795782316692323, -0.7962137683799163, 1.1350590597746955]"
5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000005_RGB.png,"[516.31005859375, 553.8611450195312, 0.6160029768943787]","[502.16107177734375, 570.7000732421875, 0.5110571384429932]","[500.51898193359375, 539.4522705078125, 0.45697417855262756]","[509.5286560058594, 589.1348876953125, 0.5289556980133057]","[508.64654541015625, 522.3116455078125, 0.5174726247787476]","[582.2546997070312, 623.7470703125, 0.571716845035553]","[586.4368896484375, 482.91015625, 0.7345874905586243]","[725.0029907226562, 634.296630859375, 0.5056915879249573]","[712.13671875, 477.534423828125, 0.4930063486099243]","[771.6907348632812, 609.0088500976562, 0.2844829857349396]","[777.1917724609375, 505.0657043457031, 0.21899963915348053]","[800.2561645507812, 612.9846801757812, 0.6350058317184448]","[802.790283203125, 509.4828796386719, 0.5839817523956299]","[829.6378173828125, 640.3805541992188, 0.17281821370124817]","[833.0899658203125, 484.2165222167969, 0.28006765246391296]","[834.5535278320312, 607.94482421875, 0.07002700865268707]","[835.50244140625, 492.3495178222656, 0.105254165828228]","[0.23917636478367746, -2.0702726905565587, -0.6161051659826677]","[3.4734948510222154, -0.7989498528683955, 1.1204537604564986]"
6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000006_RGB.png,"[517.5390014648438, 555.1400756835938, 0.5191529989242554]","[502.5316467285156, 571.2313842773438, 0.4834095537662506]","[501.1833190917969, 540.1056518554688, 0.4809257984161377]","[509.90606689453125, 589.8269653320312, 0.5441354513168335]","[510.6936340332031, 523.0040283203125, 0.5087218284606934]","[581.3950805664062, 622.8173828125, 0.5717016458511353]","[586.08154296875, 482.8030090332031, 0.7402575016021729]","[723.8208618164062, 633.8651733398438, 0.5488505959510803]","[715.8278198242188, 477.0611572265625, 0.426421195268631]","[784.570068359375, 605.3556518554688, 0.3173346221446991]","[778.5429077148438, 505.736572265625, 0.21693868935108185]","[796.1908569335938, 611.1813354492188, 0.4863356947898865]","[796.0018920898438, 511.3914794921875, 0.49299079179763794]","[828.653564453125, 640.9793090820312, 0.16279995441436768]","[831.6306762695312, 484.9739990234375, 0.3052881360054016]","[834.9391479492188, 607.8574829101562, 0.07511355727910995]","[837.6941528320312, 500.2442321777344, 0.10482752323150635]","[0.5545535625454744, -1.9419796418285444, -0.3488914918414354]","[3.502444548092662, -0.8122298514500704, 1.1180734725729917]"
7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000007_RGB.png,"[518.028076171875, 556.3014526367188, 0.5662630796432495]","[501.8353576660156, 571.9930419921875, 0.49025166034698486]","[501.71527099609375, 541.0531616210938, 0.5286331176757812]","[508.07427978515625, 589.8311157226562, 0.5224271416664124]","[510.8609619140625, 523.494384765625, 0.5178416967391968]","[581.2059936523438, 622.9985961914062, 0.5772570967674255]","[585.5348510742188, 483.4422912597656, 0.7290977835655212]","[722.6709594726562, 634.3234252929688, 0.5486971139907837]","[713.5001220703125, 476.58355712890625, 0.42362114787101746]","[784.102294921875, 605.2703857421875, 0.33325910568237305]","[779.11767578125, 506.33612060546875, 0.2388755977153778]","[794.5642700195312, 611.1663818359375, 0.5033619999885559]","[794.2239379882812, 511.42852783203125, 0.5009721517562866]","[827.6822509765625, 640.8748779296875, 0.17882977426052094]","[831.5418090820312, 485.15045166015625, 0.31553885340690613]","[833.5409545898438, 606.7496948242188, 0.08236123621463776]","[837.5033569335938, 500.6341247558594, 0.1129160076379776]","[0.996881038279049, -1.6829872304103424, 0.009616748129889345]","[3.4877150776581316, -0.8273844314235076, 1.1022965300511696]"
8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000008_RGB.png,"[518.7506103515625, 558.759765625, 0.6020151972770691]","[502.1298522949219, 575.1707153320312, 0.425936222076416]","[502.60357666015625, 543.1148071289062, 0.5452951192855835]","[506.8327331542969, 591.8435668945312, 0.5117250680923462]","[511.2733154296875, 523.912841796875, 0.5428032875061035]","[580.9093627929688, 623.0335693359375, 0.5827301144599915]","[585.898681640625, 483.5902099609375, 0.7253673672676086]","[718.6903686523438, 634.4463500976562, 0.39026325941085815]","[712.7164306640625, 476.6548156738281, 0.4365023076534271]","[789.4116821289062, 608.5960083007812, 0.2854544222354889]","[781.8789672851562, 505.6271057128906, 0.25250735878944397]","[793.810546875, 610.8206176757812, 0.4924207031726837]","[792.9204711914062, 511.4302673339844, 0.49170982837677]","[828.4909057617188, 641.2650756835938, 0.15166616439819336]","[832.7949829101562, 486.0777587890625, 0.3033713400363922]","[835.546875, 608.0117797851562, 0.08168596029281616]","[838.4933471679688, 500.4081726074219, 0.1043546199798584]","[1.176393097229573, -1.580198150040785, 0.11718409976702877]","[3.4809685150503826, -0.8363774493712228, 1.0880462530583812]"
9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/19/free_3_ID19/RGB/000009_RGB.png,"[519.7081298828125, 558.7674560546875, 0.5896593332290649]","[503.62115478515625, 575.50732421875, 0.29896968603134155]","[503.39019775390625, 543.0558471679688, 0.5219709873199463]","[506.7716064453125, 591.2149658203125, 0.5033535361289978]","[511.51873779296875, 523.8223266601562, 0.5456788539886475]","[580.4301147460938, 622.5459594726562, 0.5860723853111267]","[585.7276000976562, 483.980712890625, 0.7244932055473328]","[716.2496948242188, 634.1375122070312, 0.42355114221572876]","[711.8270874023438, 477.22369384765625, 0.45054104924201965]","[789.3450927734375, 609.5823364257812, 0.3001326322555542]","[781.3589477539062, 505.3089599609375, 0.2532866597175598]","[793.0939331054688, 610.6622314453125, 0.5041618347167969]","[792.5881958007812, 511.2503967285156, 0.4923214316368103]","[828.4329833984375, 640.103271484375, 0.1595505028963089]","[833.3478393554688, 486.5645751953125, 0.2966068685054779]","[834.5933837890625, 607.8839111328125, 0.08585746586322784]","[838.3955078125, 500.9238586425781, 0.10473963618278503]","[1.5880892994436742, -1.3734595538554806, 0.33440326155617145]","[3.4758187264884985, -0.8434190479096866, 1.0788951369636]"
