,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000000_RGB.png,"[513.6250610351562, 561.1621704101562, 0.6117357015609741]","[499.8443908691406, 576.9066162109375, 0.583703875541687]","[499.4854431152344, 546.2100219726562, 0.7062883973121643]","[513.1784057617188, 592.0210571289062, 0.6196039915084839]","[513.7665405273438, 521.1279296875, 0.49128612875938416]","[591.5956420898438, 625.091796875, 0.6259748935699463]","[587.4805297851562, 476.88616943359375, 0.7901920080184937]","[718.1639404296875, 634.5851440429688, 0.6661509275436401]","[708.1957397460938, 462.22967529296875, 0.6279245018959045]","[815.9338989257812, 587.9384155273438, 0.5389776229858398]","[812.984130859375, 497.2648010253906, 0.39393237233161926]","[778.9705810546875, 593.5399169921875, 0.5373619198799133]","[775.93798828125, 500.240478515625, 0.6118398308753967]","[833.7278442382812, 625.453369140625, 0.20845529437065125]","[835.2982788085938, 473.3076477050781, 0.15373332798480988]","[846.86474609375, 577.9561767578125, 0.05454312264919281]","[851.2676391601562, 493.0803527832031, 0.06514228135347366]","[1.1803923616446947, -0.06388960114327351, 1.1241800972061924]","[0.8592886139282094, 2.3464834967697485, 3.7986135963516725]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000001_RGB.png,"[512.992919921875, 558.6636962890625, 0.5103216767311096]","[499.502197265625, 575.3153686523438, 0.5083880424499512]","[498.2263488769531, 543.656982421875, 0.6530303955078125]","[514.9744262695312, 592.8528442382812, 0.6539487242698669]","[512.9686889648438, 520.9967041015625, 0.6454253196716309]","[589.2699584960938, 624.7756958007812, 0.5801017880439758]","[587.1390991210938, 477.39697265625, 0.8014270663261414]","[720.5316162109375, 634.5704345703125, 0.6577261686325073]","[713.4904174804688, 460.4515686035156, 0.651426374912262]","[818.4029541015625, 588.9127807617188, 0.5643607974052429]","[815.5791015625, 501.6672058105469, 0.428560733795166]","[779.2789306640625, 595.0396118164062, 0.5601410865783691]","[775.714599609375, 498.9127502441406, 0.6191807389259338]","[833.5533447265625, 625.844970703125, 0.20893985033035278]","[834.228515625, 473.5565185546875, 0.13836777210235596]","[847.7824096679688, 588.8306274414062, 0.055755410343408585]","[851.6983642578125, 494.77020263671875, 0.05258984863758087]","[1.672323592309321, -0.05893068360461858, 0.8899679886839531]","[1.0464083351529923, 2.7672402723513976, 3.8054754643174338]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000002_RGB.png,"[514.8200073242188, 558.56787109375, 0.539747953414917]","[500.5223083496094, 575.2713012695312, 0.5252083539962769]","[500.0417175292969, 543.6024169921875, 0.6420258283615112]","[515.0311279296875, 593.18359375, 0.6664970517158508]","[514.3649291992188, 520.6373901367188, 0.6735164523124695]","[588.74462890625, 625.0270385742188, 0.5867787003517151]","[586.9827270507812, 476.88519287109375, 0.8026160597801208]","[724.0928955078125, 633.8932495117188, 0.6303404569625854]","[714.3145141601562, 460.5133972167969, 0.6365991234779358]","[817.855224609375, 587.8837890625, 0.4652487635612488]","[817.1170043945312, 501.283203125, 0.4070577919483185]","[777.4915161132812, 594.9134521484375, 0.5719311237335205]","[774.1463623046875, 497.9045715332031, 0.6431416273117065]","[832.8997802734375, 622.9502563476562, 0.17841465771198273]","[833.9607543945312, 471.61614990234375, 0.1674037128686905]","[849.1184692382812, 588.3526611328125, 0.05514944717288017]","[851.7245483398438, 493.741455078125, 0.051343146711587906]","[2.1596162562097905, -0.06557717573574438, 0.7643997942988631]","[2.263281407079651, 3.8773599418908695, 3.5632921426515747]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000003_RGB.png,"[516.1725463867188, 559.1817016601562, 0.5753841996192932]","[500.7880554199219, 575.7205200195312, 0.5399664640426636]","[500.8470764160156, 543.7798461914062, 0.6184427738189697]","[514.4757080078125, 593.5714721679688, 0.6825094819068909]","[514.7047119140625, 520.7177124023438, 0.6608213782310486]","[588.7821655273438, 625.664794921875, 0.6248222589492798]","[587.0725708007812, 476.3293151855469, 0.809734582901001]","[725.582275390625, 632.9283447265625, 0.6618640422821045]","[713.5548706054688, 460.0096435546875, 0.64128178358078]","[820.557373046875, 585.7982177734375, 0.5886240005493164]","[817.9093017578125, 500.0261535644531, 0.40195396542549133]","[782.9427490234375, 595.789306640625, 0.6794765591621399]","[777.1849365234375, 496.0856628417969, 0.6349616050720215]","[832.0035400390625, 623.6006469726562, 0.17885808646678925]","[833.3670043945312, 463.7745666503906, 0.2166970819234848]","[850.9727783203125, 575.620361328125, 0.05648818239569664]","[852.5392456054688, 492.0152282714844, 0.04877796024084091]","[2.4708505721593044, 0.023547550442369274, 0.71080923000343]","[2.6359173140082084, 4.818960185166281, 3.3416570054493695]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000004_RGB.png,"[517.6353149414062, 563.4842529296875, 0.6202564835548401]","[501.7400207519531, 579.93408203125, 0.645577073097229]","[501.3626708984375, 547.4688110351562, 0.6781685948371887]","[515.3074951171875, 595.5841674804688, 0.678073525428772]","[516.1509399414062, 521.4199829101562, 0.5242716073989868]","[590.4530029296875, 625.7031860351562, 0.6499952673912048]","[588.0569458007812, 476.546630859375, 0.8046379089355469]","[727.6275634765625, 631.6856689453125, 0.6624729037284851]","[719.0192260742188, 462.4736022949219, 0.6797212958335876]","[820.7843627929688, 586.7996215820312, 0.5619176626205444]","[819.9275512695312, 512.6293334960938, 0.4432736039161682]","[779.7180786132812, 595.299560546875, 0.6149141192436218]","[774.7103271484375, 495.8498229980469, 0.6362109780311584]","[832.7455444335938, 624.1912841796875, 0.2593781054019928]","[834.9852294921875, 471.37017822265625, 0.1952362060546875]","[851.4946899414062, 575.4930419921875, 0.046560194343328476]","[854.2980346679688, 513.8905639648438, 0.0440920889377594]","[2.642905014978883, 0.03510016883989087, 0.6549353285557937]","[2.723262503058812, 5.2289060449995715, 3.235666553043259]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000005_RGB.png,"[517.390625, 563.3657836914062, 0.6227344870567322]","[501.5081787109375, 579.786376953125, 0.6440778970718384]","[500.9069519042969, 547.445556640625, 0.6866430044174194]","[514.4939575195312, 595.240966796875, 0.6866446733474731]","[514.9269409179688, 521.15625, 0.5092086791992188]","[591.1165161132812, 626.6445922851562, 0.6655107140541077]","[588.1758422851562, 475.9957275390625, 0.7918314337730408]","[728.3154907226562, 632.8411865234375, 0.6253161430358887]","[718.6641235351562, 460.6393127441406, 0.6912479996681213]","[820.590576171875, 587.0776977539062, 0.5817592144012451]","[818.8579711914062, 502.6708679199219, 0.4031892418861389]","[778.2786865234375, 594.4072265625, 0.5362769961357117]","[774.0501708984375, 496.80877685546875, 0.6324812173843384]","[834.0210571289062, 622.7402954101562, 0.23081262409687042]","[834.516357421875, 464.43231201171875, 0.20938065648078918]","[850.4906005859375, 575.9085693359375, 0.05825383961200714]","[853.5571899414062, 502.3716125488281, 0.053435128182172775]","[2.925690674955454, -0.002403925483926971, 0.6018594922356924]","[2.7711867079809775, 5.611023239708429, 3.1466011692028015]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000006_RGB.png,"[517.5966186523438, 560.9293212890625, 0.5812395811080933]","[501.91900634765625, 578.171630859375, 0.620241105556488]","[501.4766845703125, 545.575439453125, 0.6223464012145996]","[516.4846801757812, 595.6593627929688, 0.6814655065536499]","[516.6400146484375, 521.1918334960938, 0.5265892744064331]","[589.7153930664062, 628.0750732421875, 0.6883215308189392]","[588.3057250976562, 475.3060607910156, 0.7913214564323425]","[727.5152587890625, 635.054931640625, 0.6119405031204224]","[722.10498046875, 462.01068115234375, 0.7184532880783081]","[817.5029296875, 587.7662963867188, 0.44764289259910583]","[820.6856689453125, 511.2176513671875, 0.42983871698379517]","[774.5870361328125, 593.40771484375, 0.5754590034484863]","[770.9496459960938, 496.36016845703125, 0.652211606502533]","[831.1097412109375, 625.2883911132812, 0.3438405990600586]","[832.51513671875, 473.392333984375, 0.20213347673416138]","[847.417236328125, 589.02392578125, 0.06063809618353844]","[853.9028930664062, 504.6025695800781, 0.0638534352183342]","[3.7983036447426324, 0.20192630308374848, 0.6343111558167449]","[2.9905989597074103, 6.273966038707385, 2.9386738292666057]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000007_RGB.png,"[518.99169921875, 562.6420288085938, 0.5876969695091248]","[502.7323303222656, 579.4279174804688, 0.6116346120834351]","[502.455078125, 547.075439453125, 0.6499219536781311]","[515.7044677734375, 595.75390625, 0.690226137638092]","[516.4595336914062, 521.675537109375, 0.5392643809318542]","[591.2944946289062, 628.017822265625, 0.7088255286216736]","[588.5049438476562, 476.125, 0.8025045990943909]","[727.0741577148438, 638.1328125, 0.6588185429573059]","[720.8797607421875, 459.7381591796875, 0.7069100737571716]","[817.358642578125, 587.351806640625, 0.4331708252429962]","[818.5944213867188, 503.11138916015625, 0.38905999064445496]","[777.9534301757812, 595.7462158203125, 0.5367085933685303]","[774.3446044921875, 495.79400634765625, 0.6286208033561707]","[831.8831787109375, 623.5012817382812, 0.2974173426628113]","[833.0864868164062, 471.4703063964844, 0.21990419924259186]","[848.4561767578125, 587.9292602539062, 0.06428395211696625]","[854.00390625, 504.08544921875, 0.06091009080410004]","[5.575727796882729, 0.6597241507898974, 0.3187936729819373]","[3.0049291759926726, 6.561485095834688, 2.8493878282991596]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000008_RGB.png,"[525.228759765625, 563.1240844726562, 0.559409499168396]","[509.360107421875, 579.0327758789062, 0.5068325996398926]","[508.4658508300781, 545.7671508789062, 0.5061113834381104]","[518.6983642578125, 596.2196044921875, 0.6411823034286499]","[519.6837768554688, 521.48779296875, 0.5026063919067383]","[591.4305419921875, 627.7304077148438, 0.7096142172813416]","[591.3411865234375, 475.1487121582031, 0.6951748728752136]","[724.7083740234375, 636.3683471679688, 0.6080025434494019]","[726.0795288085938, 459.34588623046875, 0.6841294169425964]","[818.1615600585938, 587.0604248046875, 0.5298629999160767]","[817.4031982421875, 504.36737060546875, 0.3814430236816406]","[775.6596069335938, 595.1514282226562, 0.5388888716697693]","[772.8056640625, 497.5680847167969, 0.6194478273391724]","[831.2323608398438, 623.816162109375, 0.3357393145561218]","[831.4929809570312, 470.38336181640625, 0.26285064220428467]","[848.536865234375, 576.5081176757812, 0.0744624137878418]","[851.88525390625, 511.42706298828125, 0.0738658681511879]","[7.3274626892177785, 1.2128504766353934, -0.10628348368861885]","[1.4995049940118572, 9.681995163657376, 2.566905646260943]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/14/base_2_ID14/RGB/000009_RGB.png,"[525.9075927734375, 563.9232788085938, 0.6256972551345825]","[509.74871826171875, 579.87158203125, 0.5739727020263672]","[509.2494201660156, 546.2024536132812, 0.5502453446388245]","[517.8570556640625, 596.202392578125, 0.6534199118614197]","[519.5247802734375, 520.9479370117188, 0.499583899974823]","[590.6876831054688, 629.7588500976562, 0.7409273982048035]","[590.9390869140625, 474.259033203125, 0.6638011932373047]","[726.3023681640625, 638.6539306640625, 0.6889886260032654]","[731.3291625976562, 460.0993957519531, 0.6275781989097595]","[822.3848266601562, 587.5401611328125, 0.532258927822113]","[819.4987182617188, 501.3731994628906, 0.44062262773513794]","[779.4279174804688, 595.1674194335938, 0.5163367390632629]","[775.7822265625, 496.7185363769531, 0.6112797260284424]","[831.9600219726562, 623.4485473632812, 0.28948691487312317]","[834.0026245117188, 464.2810974121094, 0.24637754261493683]","[850.4251098632812, 576.895751953125, 0.06892421096563339]","[856.2890014648438, 502.82611083984375, 0.06481373310089111]","[7.524499264545972, 1.2639602039083129, -0.1662299984247653]","[1.7485797346577379, 9.23609156088162, 2.510580633853731]"
