,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000000_RGB.png,"[465.88909912109375, 554.2269897460938, 0.6976485252380371]","[448.80059814453125, 569.7285766601562, 0.7145584225654602]","[449.4726257324219, 536.2406616210938, 0.6342694759368896]","[457.432373046875, 587.9003295898438, 0.43473613262176514]","[459.867919921875, 517.67578125, 0.6537078619003296]","[546.558837890625, 624.8507080078125, 0.6463334560394287]","[541.4334716796875, 475.6390686035156, 0.68779057264328]","[692.4236450195312, 642.1412353515625, 0.7013782262802124]","[683.2540893554688, 454.0671081542969, 0.7244451642036438]","[803.8670654296875, 629.9716186523438, 0.5452051758766174]","[802.3587646484375, 470.5392150878906, 0.5951713919639587]","[816.6659545898438, 600.3071899414062, 0.6899612545967102]","[815.5845947265625, 498.7381286621094, 0.7299570441246033]","[839.084716796875, 626.1799926757812, 0.027957981452345848]","[834.9312744140625, 476.37347412109375, 0.0472138449549675]","[842.0576782226562, 616.6988525390625, 0.07111107558012009]","[839.7568359375, 474.8340759277344, 0.0811258852481842]","[-2.4156954222761415, -0.08093541085152378, -0.2831839726677543]","[-0.09262517050431628, 5.1333574724762885, -0.8252426317882463]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000001_RGB.png,"[462.20428466796875, 553.5175170898438, 0.6894285082817078]","[445.1245422363281, 569.130615234375, 0.7206768989562988]","[447.1732177734375, 535.2357177734375, 0.7023974061012268]","[454.8122253417969, 589.05908203125, 0.3834810256958008]","[460.03167724609375, 517.0134887695312, 0.6663417220115662]","[544.8397827148438, 625.7184448242188, 0.6658800840377808]","[541.5903930664062, 475.921142578125, 0.6936392784118652]","[693.4944458007812, 643.909912109375, 0.675621509552002]","[682.71435546875, 453.58074951171875, 0.7035895586013794]","[804.5132446289062, 629.64111328125, 0.5491673350334167]","[801.0559692382812, 470.0340881347656, 0.6146515607833862]","[816.8154907226562, 601.4259033203125, 0.7108493447303772]","[816.0359497070312, 499.0650634765625, 0.736640214920044]","[839.52294921875, 626.1934814453125, 0.027624323964118958]","[834.3104858398438, 474.9873352050781, 0.04927286505699158]","[842.1984252929688, 616.4663696289062, 0.0685354694724083]","[839.2020263671875, 473.9178771972656, 0.08086046576499939]","[-5.524138913096211, -0.4859211763052472, -0.4413083482684948]","[-0.021206550200903427, 5.2016508413052875, -0.5745034949263119]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000002_RGB.png,"[463.9219665527344, 553.9479370117188, 0.6760836839675903]","[446.6534118652344, 569.9193115234375, 0.7112169861793518]","[447.9610595703125, 536.2423095703125, 0.6039066910743713]","[456.4457092285156, 588.70947265625, 0.4359709918498993]","[459.9718933105469, 516.847900390625, 0.6438920497894287]","[547.3414916992188, 625.090576171875, 0.6325545907020569]","[541.6433715820312, 475.3408203125, 0.6783981323242188]","[695.8194580078125, 644.3507080078125, 0.6808652877807617]","[680.475830078125, 453.62115478515625, 0.698432445526123]","[804.9194946289062, 629.0535888671875, 0.5368059277534485]","[801.6363525390625, 470.1427307128906, 0.6107929944992065]","[816.83984375, 600.3291015625, 0.6879691481590271]","[815.4100341796875, 498.21392822265625, 0.7319349050521851]","[839.516845703125, 626.2891235351562, 0.02942546084523201]","[835.1915893554688, 474.8094482421875, 0.047937992960214615]","[842.471923828125, 616.3145141601562, 0.06789197027683258]","[839.55322265625, 473.7465515136719, 0.07883059978485107]","[-6.525636598443463, -0.6312245998616031, -0.5067612582223339]","[-0.040417399692918236, 5.236195111074196, -0.530602959792179]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000003_RGB.png,"[464.3201904296875, 554.0557250976562, 0.6962864995002747]","[447.7850341796875, 570.0747680664062, 0.7020363807678223]","[448.4583435058594, 536.3576049804688, 0.6060099601745605]","[458.08416748046875, 589.3585205078125, 0.4829252362251282]","[459.9483337402344, 516.9219360351562, 0.6468654870986938]","[547.2879638671875, 625.648681640625, 0.6414898633956909]","[542.2640991210938, 474.8226013183594, 0.6803130507469177]","[695.98876953125, 645.0368041992188, 0.7051425576210022]","[680.7713012695312, 453.44488525390625, 0.6935182809829712]","[806.78369140625, 627.7236938476562, 0.5320817828178406]","[801.3801879882812, 470.57501220703125, 0.6293322443962097]","[816.3687744140625, 600.6421508789062, 0.6846434473991394]","[816.049072265625, 497.8203125, 0.7357503771781921]","[839.4533081054688, 626.857666015625, 0.030895262956619263]","[834.3744506835938, 474.3611145019531, 0.05432648956775665]","[842.68359375, 615.8546142578125, 0.07077296078205109]","[839.1696166992188, 474.0573425292969, 0.08210784196853638]","[-7.574016814192524, -0.8173705348163903, -0.5064640878536484]","[-0.025212139410986656, 5.28832435571272, -0.4091258313077151]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000004_RGB.png,"[460.3840637207031, 552.3203735351562, 0.6507012248039246]","[443.324951171875, 568.8639526367188, 0.6525421142578125]","[445.26837158203125, 534.7116088867188, 0.6312275528907776]","[454.2640075683594, 588.7997436523438, 0.37900641560554504]","[457.8384704589844, 517.1456909179688, 0.6104580163955688]","[545.9287719726562, 626.4000854492188, 0.6688005924224854]","[542.3948974609375, 474.5606384277344, 0.686468243598938]","[696.6943969726562, 645.5137939453125, 0.7021836042404175]","[680.4501953125, 453.5915222167969, 0.703220784664154]","[806.6603393554688, 627.453857421875, 0.5289994478225708]","[799.9620971679688, 469.53912353515625, 0.631105899810791]","[817.7316284179688, 600.3292846679688, 0.6836724281311035]","[816.8497924804688, 497.3956604003906, 0.7404409050941467]","[838.43701171875, 626.3524780273438, 0.031069619581103325]","[833.9114379882812, 472.61474609375, 0.056364670395851135]","[842.150390625, 615.7880859375, 0.07418180257081985]","[838.537109375, 472.58050537109375, 0.08338527381420135]","[-8.762649329825004, -1.0176019851829237, -0.3904197990078693]","[-0.03553997093182295, 5.304119285978858, -0.3474785246537362]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000005_RGB.png,"[459.0135192871094, 551.7047729492188, 0.6170035600662231]","[442.31201171875, 568.5693969726562, 0.651971697807312]","[444.7124328613281, 534.4486083984375, 0.6269062161445618]","[452.837158203125, 589.6517333984375, 0.6002810001373291]","[457.843017578125, 517.0095825195312, 0.6142436861991882]","[545.1693725585938, 626.1061401367188, 0.6750377416610718]","[542.6083984375, 474.87066650390625, 0.6844770312309265]","[697.1427612304688, 644.3220825195312, 0.6785790324211121]","[681.7280883789062, 453.22186279296875, 0.6942222118377686]","[806.9384765625, 626.6528930664062, 0.5180436968803406]","[801.3309326171875, 469.7167053222656, 0.6274037957191467]","[816.6643676757812, 600.7998046875, 0.6920026540756226]","[816.3878173828125, 497.6479797363281, 0.7400760054588318]","[839.247802734375, 626.9822387695312, 0.030738146975636482]","[834.3599853515625, 473.09490966796875, 0.053283773362636566]","[842.6043701171875, 615.27587890625, 0.07220926880836487]","[839.1128540039062, 472.90911865234375, 0.0786282867193222]","[-9.473526570012998, -1.1233800966089167, -0.27883985575186426]","[-0.030250111201982958, 5.346433183981021, -0.30213984199137034]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000006_RGB.png,"[457.9573669433594, 551.2039794921875, 0.5910693407058716]","[441.3016357421875, 568.7566528320312, 0.6134204268455505]","[443.36199951171875, 534.3834228515625, 0.5653252005577087]","[452.2698974609375, 589.6064453125, 0.6246780157089233]","[456.7743225097656, 516.3673095703125, 0.5900225639343262]","[545.3807373046875, 626.62548828125, 0.6829609870910645]","[542.1024169921875, 474.7536315917969, 0.674532413482666]","[697.5938720703125, 644.9783935546875, 0.6612969040870667]","[681.6697387695312, 453.3585510253906, 0.693365216255188]","[806.623779296875, 627.6461181640625, 0.5181962847709656]","[800.9263916015625, 469.66241455078125, 0.6231479644775391]","[817.1519165039062, 600.49169921875, 0.6865904331207275]","[816.8072509765625, 498.3714904785156, 0.7408669590950012]","[838.9457397460938, 626.9337158203125, 0.031933389604091644]","[833.6431884765625, 472.5433349609375, 0.053933363407850266]","[842.1334228515625, 615.9031982421875, 0.07516558468341827]","[838.5003051757812, 472.6034240722656, 0.07945394515991211]","[-10.09373167587749, -1.2482187321657303, -0.1754166741365688]","[-0.04813634717277068, 5.368009441503517, -0.29449639575645]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000007_RGB.png,"[459.1346130371094, 552.1561889648438, 0.5700728893280029]","[442.4400329589844, 569.9468994140625, 0.5990933179855347]","[443.7906494140625, 535.711669921875, 0.561791181564331]","[455.2198486328125, 589.171142578125, 0.40042951703071594]","[457.60028076171875, 516.203369140625, 0.5823671221733093]","[544.7130737304688, 625.8563232421875, 0.667365550994873]","[543.4124755859375, 474.622314453125, 0.6873738765716553]","[697.5216064453125, 645.6516723632812, 0.6662079095840454]","[681.8455810546875, 453.49139404296875, 0.7089517712593079]","[807.0299682617188, 627.4317626953125, 0.5305943489074707]","[802.5743408203125, 470.3542785644531, 0.6310091018676758]","[816.1591186523438, 600.6478881835938, 0.6826163530349731]","[816.5396118164062, 496.91632080078125, 0.7333949208259583]","[838.251953125, 626.3253173828125, 0.03537239879369736]","[833.4724731445312, 472.901611328125, 0.062051814049482346]","[842.237060546875, 615.5662231445312, 0.07760290056467056]","[839.0089721679688, 473.29998779296875, 0.08283919841051102]","[-10.486211359703164, -1.372385704084432, -0.09582346738612384]","[-0.03437167049925227, 5.380279695948892, -0.28148498074603767]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000008_RGB.png,"[460.1747741699219, 552.4321899414062, 0.5809524059295654]","[443.0498046875, 570.00439453125, 0.5991225838661194]","[444.2642517089844, 535.9315185546875, 0.5724389553070068]","[456.8764343261719, 588.4970092773438, 0.5591503381729126]","[457.6075134277344, 516.237060546875, 0.5755666494369507]","[543.7036743164062, 625.563232421875, 0.6609670519828796]","[543.7518920898438, 474.0146179199219, 0.6758123636245728]","[696.7433471679688, 646.3685913085938, 0.6811753511428833]","[680.8199462890625, 453.59942626953125, 0.7057360410690308]","[806.328369140625, 627.2255859375, 0.5233351588249207]","[801.2266845703125, 469.93414306640625, 0.6359455585479736]","[816.2764282226562, 600.8768920898438, 0.6899248957633972]","[816.7833862304688, 497.8837585449219, 0.7388906478881836]","[838.6138916015625, 626.5722045898438, 0.035225722938776016]","[834.541748046875, 473.1507263183594, 0.05481652542948723]","[841.8543090820312, 615.2630615234375, 0.08026839047670364]","[838.8655395507812, 473.39007568359375, 0.0830579623579979]","[-10.962692727989822, -1.4635630962810031, 0.04523732131841117]","[-0.05012224734550658, 5.3924457534106, -0.25298507565662715]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/13/base_1_ID13/RGB/000009_RGB.png,"[460.2243347167969, 552.7218627929688, 0.5916585922241211]","[443.0411376953125, 570.0119018554688, 0.6045681834220886]","[444.3363342285156, 535.99462890625, 0.5339382886886597]","[455.8665466308594, 588.1332397460938, 0.5672128796577454]","[457.12750244140625, 516.298828125, 0.5817477703094482]","[543.6693115234375, 624.82568359375, 0.6639254689216614]","[543.7017822265625, 474.31549072265625, 0.67903733253479]","[698.288330078125, 647.161865234375, 0.659112811088562]","[681.1016845703125, 453.4845275878906, 0.7005290389060974]","[806.6569213867188, 627.1029052734375, 0.5217337012290955]","[801.5004272460938, 470.34466552734375, 0.629880964756012]","[817.2678833007812, 601.6743774414062, 0.7018030881881714]","[817.602294921875, 498.5356750488281, 0.7379735708236694]","[838.5003662109375, 626.601318359375, 0.032478854060173035]","[834.823486328125, 473.33575439453125, 0.05342535302042961]","[841.8739624023438, 615.1298828125, 0.07845738530158997]","[839.4480590820312, 473.42132568359375, 0.07579020410776138]","[-11.390271979652324, -1.4918554428019968, 0.1907048163809365]","[-0.12370978972553866, 5.425721548497713, -0.19597118943305675]"
