,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000000_RGB.png,"[533.0377197265625, 548.7364501953125, 0.5756023526191711]","[517.8565673828125, 564.3142700195312, 0.6640788316726685]","[517.2030029296875, 535.5782470703125, 0.5973489284515381]","[517.6378784179688, 584.9931640625, 0.6725174784660339]","[518.0855102539062, 514.737548828125, 0.7008448839187622]","[572.767578125, 614.7530517578125, 0.7321659326553345]","[578.3147583007812, 477.75286865234375, 0.6970549821853638]","[668.3206176757812, 641.4341430664062, 0.4745885133743286]","[664.2325439453125, 459.16497802734375, 0.5346770286560059]","[722.7650146484375, 611.4459228515625, 0.37065714597702026]","[727.22119140625, 475.6902160644531, 0.43890175223350525]","[782.8494873046875, 591.3486328125, 0.3786340057849884]","[777.801025390625, 498.600341796875, 0.4278125464916229]","[828.0626831054688, 613.352783203125, 0.2791053056716919]","[833.5503540039062, 483.7117919921875, 0.2116066813468933]","[820.1631469726562, 615.6066284179688, 0.1037033200263977]","[821.2767944335938, 474.7720031738281, 0.1263541281223297]","[21.730158344172185, 2.5440117911322577, -2.217583272312042]","[4.050683885713763, -7.006463391107303, -1.3412390896994526]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000001_RGB.png,"[536.4117431640625, 547.8588256835938, 0.5797064304351807]","[520.9755249023438, 563.253662109375, 0.5547165870666504]","[520.4169921875, 534.3357543945312, 0.5204254388809204]","[519.4563598632812, 585.2277221679688, 0.6169423460960388]","[519.5302124023438, 514.4542236328125, 0.6751181483268738]","[573.2345581054688, 614.7108154296875, 0.7514755725860596]","[580.15576171875, 476.82470703125, 0.7134682536125183]","[667.94873046875, 642.866455078125, 0.46612271666526794]","[665.8861694335938, 459.9066162109375, 0.5473010540008545]","[721.3512573242188, 615.033935546875, 0.28355446457862854]","[727.51416015625, 474.8009033203125, 0.4191764295101166]","[783.074951171875, 592.3150634765625, 0.37387678027153015]","[777.7249145507812, 499.3829040527344, 0.4277535676956177]","[825.4461059570312, 613.7518920898438, 0.2641770541667938]","[831.165771484375, 484.4122619628906, 0.21862159669399261]","[821.0564575195312, 615.9298095703125, 0.10030477494001389]","[822.7205200195312, 474.5074157714844, 0.1316594034433365]","[23.725785814382583, 2.651334265178266, -2.431231301881765]","[4.302494479943127, -6.20223023001814, -1.7128450403816398]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000002_RGB.png,"[540.5979614257812, 547.2568969726562, 0.4832554757595062]","[525.6880493164062, 564.7991943359375, 0.6552871465682983]","[524.103271484375, 534.25732421875, 0.49716708064079285]","[526.7960815429688, 585.669921875, 0.6441076993942261]","[522.6851806640625, 514.8148803710938, 0.4977602958679199]","[574.896728515625, 614.5173950195312, 0.7654796838760376]","[580.7978515625, 477.5921325683594, 0.7315052151679993]","[666.3076171875, 641.2510986328125, 0.5073767900466919]","[662.2332763671875, 459.427001953125, 0.5442225337028503]","[718.547119140625, 616.2464599609375, 0.2866571843624115]","[726.1586303710938, 475.9020690917969, 0.44027912616729736]","[776.0071411132812, 592.5328979492188, 0.4598616361618042]","[770.9564819335938, 500.1051025390625, 0.5100724101066589]","[822.3567504882812, 612.6835327148438, 0.24962376058101654]","[828.6195068359375, 486.0874328613281, 0.23357261717319489]","[825.8312377929688, 618.4309692382812, 0.10644948482513428]","[822.4269409179688, 475.79852294921875, 0.12965737283229828]","[25.83603188161947, 2.71549543515681, -2.6463946512133147]","[3.27153200969756, -5.337692706905229, -1.510747167255886]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000003_RGB.png,"[542.1663818359375, 548.1001586914062, 0.46375876665115356]","[527.2091064453125, 565.7406616210938, 0.6896835565567017]","[525.7111206054688, 535.7630004882812, 0.5251215100288391]","[527.8922119140625, 587.0310668945312, 0.6221873164176941]","[524.2897338867188, 513.9210205078125, 0.5349037051200867]","[576.7811279296875, 614.2240600585938, 0.7831293940544128]","[581.8673095703125, 477.38995361328125, 0.7465807199478149]","[663.5277099609375, 643.6285400390625, 0.47603166103363037]","[665.968505859375, 459.5457763671875, 0.5163928270339966]","[717.9260864257812, 615.146240234375, 0.26476776599884033]","[727.7442626953125, 474.6659240722656, 0.43431708216667175]","[773.76611328125, 592.1102294921875, 0.4838929772377014]","[769.0582885742188, 500.38909912109375, 0.5036530494689941]","[824.6486206054688, 611.5137939453125, 0.2484009563922882]","[829.8971557617188, 485.6601867675781, 0.21284164488315582]","[825.2759399414062, 616.5853271484375, 0.10416959971189499]","[822.6598510742188, 467.7215576171875, 0.12366323173046112]","[28.46118464233796, 2.863627520309453, -2.96184988692057]","[2.930949010912604, -4.797186879206509, -1.4327925218068005]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000004_RGB.png,"[544.5355834960938, 546.7444458007812, 0.4928644299507141]","[530.12744140625, 564.2757568359375, 0.7468221783638]","[528.4795532226562, 534.735107421875, 0.5875056982040405]","[528.8748779296875, 586.6784057617188, 0.6543270349502563]","[525.6625366210938, 513.5335693359375, 0.5532112717628479]","[577.0599975585938, 613.6288452148438, 0.7908673286437988]","[582.5440063476562, 477.532958984375, 0.7598094344139099]","[667.3932495117188, 640.4642333984375, 0.4846935570240021]","[668.49462890625, 458.2581787109375, 0.5005251169204712]","[715.3622436523438, 616.776123046875, 0.3440406620502472]","[726.32421875, 475.9999084472656, 0.4238811433315277]","[774.9617919921875, 593.1004028320312, 0.47327208518981934]","[770.3525390625, 501.25238037109375, 0.5078935027122498]","[822.2700805664062, 614.1721801757812, 0.2569774091243744]","[826.1365966796875, 486.1193542480469, 0.23995284736156464]","[827.37060546875, 618.1968994140625, 0.1022108718752861]","[822.6953735351562, 468.5018615722656, 0.12679803371429443]","[29.623038243061007, 3.0273193427905705, -3.1198843369962055]","[1.2568028329151624, -3.4566873167316645, -0.6201600636493619]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000005_RGB.png,"[544.94384765625, 547.1807861328125, 0.5097443461418152]","[530.2986450195312, 564.2808227539062, 0.7514583468437195]","[529.0739135742188, 535.0634765625, 0.5939134955406189]","[528.469482421875, 586.2393188476562, 0.6600830554962158]","[525.960205078125, 514.3508911132812, 0.5519474744796753]","[576.2146606445312, 612.8189086914062, 0.7856763005256653]","[583.1341552734375, 477.9903564453125, 0.7659158110618591]","[662.3612060546875, 643.1395874023438, 0.49240413308143616]","[666.8275146484375, 458.9416809082031, 0.5181589722633362]","[724.0619506835938, 613.7174072265625, 0.2875101566314697]","[724.263916015625, 476.25634765625, 0.4210379123687744]","[770.5515747070312, 593.224609375, 0.5124950408935547]","[761.4998168945312, 503.4106750488281, 0.3982275128364563]","[819.7788696289062, 612.9791870117188, 0.23603111505508423]","[825.33203125, 486.98333740234375, 0.31042051315307617]","[827.4822387695312, 615.6629638671875, 0.11622364073991776]","[821.4951782226562, 475.8402099609375, 0.14241352677345276]","[30.286607383861842, 3.0523317124033285, -3.2673877934777327]","[0.924987007499599, -3.1172874240842585, -0.29657493100878946]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000006_RGB.png,"[545.607421875, 547.9775390625, 0.5040528178215027]","[530.812744140625, 564.6976928710938, 0.7295552492141724]","[530.160400390625, 535.9025268554688, 0.5995196104049683]","[528.333740234375, 586.1488037109375, 0.6585640907287598]","[526.7702026367188, 514.8416748046875, 0.5630430579185486]","[576.1735229492188, 612.6428833007812, 0.7772224545478821]","[583.0299682617188, 478.3366394042969, 0.7596126794815063]","[662.873291015625, 642.3067626953125, 0.4959086775779724]","[665.4965209960938, 459.1466979980469, 0.5336138010025024]","[721.9149169921875, 614.8626708984375, 0.35870999097824097]","[724.3224487304688, 476.622802734375, 0.4391176998615265]","[761.8230590820312, 592.2941284179688, 0.43658462166786194]","[758.4488525390625, 502.8303527832031, 0.4190784990787506]","[819.9650268554688, 612.568115234375, 0.22437739372253418]","[826.260009765625, 487.147216796875, 0.3053572475910187]","[828.0347290039062, 617.4757080078125, 0.11612067371606827]","[821.4568481445312, 475.95648193359375, 0.12527482211589813]","[30.930685756317313, 3.013916277772294, -3.4209080504892664]","[1.100409459920113, -2.907264887157925, -0.5469326208805962]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000007_RGB.png,"[545.4866333007812, 547.7822265625, 0.50459885597229]","[530.9402465820312, 564.4286499023438, 0.7255994081497192]","[530.1431274414062, 535.6763916015625, 0.6099719405174255]","[528.49658203125, 586.2393188476562, 0.6518673300743103]","[527.0535888671875, 514.6276245117188, 0.5671965479850769]","[576.2352905273438, 612.6896362304688, 0.7695358991622925]","[582.8285522460938, 478.7706298828125, 0.7551372051239014]","[660.4679565429688, 642.6478881835938, 0.5004435777664185]","[663.42578125, 459.1756896972656, 0.532819390296936]","[723.192138671875, 614.38720703125, 0.30471479892730713]","[724.3458251953125, 477.2855529785156, 0.42966070771217346]","[762.330810546875, 592.389404296875, 0.4299819767475128]","[758.5270385742188, 503.0590515136719, 0.4174838662147522]","[817.9273071289062, 612.9710083007812, 0.23126795887947083]","[824.3839721679688, 487.0273742675781, 0.3082895278930664]","[827.19970703125, 616.1510009765625, 0.11333313584327698]","[821.3070068359375, 475.69610595703125, 0.12205209583044052]","[31.067862268549295, 3.0379736372437427, -3.5804479755162255]","[0.9890160415874063, -2.779215769310833, -0.5777884302259707]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000008_RGB.png,"[544.7715454101562, 546.7059326171875, 0.49579161405563354]","[530.30126953125, 563.6784057617188, 0.7559056282043457]","[528.8989868164062, 534.6586303710938, 0.608389139175415]","[528.3734130859375, 586.008056640625, 0.663504958152771]","[525.8946533203125, 514.283935546875, 0.5564138293266296]","[576.227783203125, 612.7886962890625, 0.7729257345199585]","[583.1331176757812, 477.7215881347656, 0.764858603477478]","[662.68603515625, 643.2061767578125, 0.473622590303421]","[665.3421630859375, 458.61346435546875, 0.5100105404853821]","[719.6515502929688, 614.3970947265625, 0.373230516910553]","[725.275390625, 476.5458679199219, 0.4407939612865448]","[772.0299682617188, 592.8147583007812, 0.49876129627227783]","[762.3944702148438, 502.3058776855469, 0.36961445212364197]","[822.3661499023438, 613.2770385742188, 0.26646220684051514]","[826.600830078125, 486.3120422363281, 0.2522161900997162]","[826.4199829101562, 617.0282592773438, 0.10672596842050552]","[822.0728149414062, 476.0321044921875, 0.12132341414690018]","[30.827752635985966, 3.0034148142783876, -3.6350653941455016]","[0.9463862044393222, -2.694572260950922, -0.5512817965906156]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_2_ID05/RGB/000009_RGB.png,"[543.7465209960938, 546.8458251953125, 0.47566962242126465]","[529.1192016601562, 564.353271484375, 0.7271547913551331]","[527.523681640625, 534.6715698242188, 0.5883675217628479]","[528.1011352539062, 586.3900756835938, 0.6419485807418823]","[525.3189086914062, 513.6920166015625, 0.5426238179206848]","[575.812744140625, 613.6817626953125, 0.7592872381210327]","[582.0359497070312, 477.3062438964844, 0.744845449924469]","[664.7046508789062, 642.6943359375, 0.4822219908237457]","[666.7108764648438, 459.1705322265625, 0.5000259280204773]","[717.4158935546875, 615.0430297851562, 0.26320695877075195]","[728.9769897460938, 475.6989440917969, 0.43473464250564575]","[773.0125732421875, 592.8736572265625, 0.4965907335281372]","[768.6365966796875, 500.3603515625, 0.5072819590568542]","[819.662353515625, 613.6832275390625, 0.20839720964431763]","[827.5772094726562, 485.9331970214844, 0.23666922748088837]","[825.378662109375, 616.191650390625, 0.10923928022384644]","[823.5643310546875, 475.055419921875, 0.120069220662117]","[30.441439653973905, 2.9914355366525753, -3.574250507071742]","[1.4180350862315574, -2.873280630192043, -0.8030931831737425]"
