,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000000_RGB.png,"[462.55126953125, 563.8551025390625, 0.6018228530883789]","[448.706787109375, 581.366943359375, 0.7589549422264099]","[446.018310546875, 549.4219360351562, 0.7241567373275757]","[463.85113525390625, 594.6160888671875, 0.6910950541496277]","[462.43310546875, 520.0155639648438, 0.67405766248703]","[533.3223266601562, 623.0751953125, 0.688944935798645]","[541.2468872070312, 468.5566711425781, 0.7841455936431885]","[655.6038208007812, 657.2037963867188, 0.6863884925842285]","[653.7166748046875, 451.5422668457031, 0.7079702019691467]","[736.325927734375, 611.2655029296875, 0.37032994627952576]","[749.7244262695312, 500.4127197265625, 0.5083125233650208]","[752.636962890625, 595.021484375, 0.7013824582099915]","[753.4082641601562, 499.65277099609375, 0.6846724152565002]","[823.0696411132812, 698.2910766601562, 0.4646533131599426]","[834.2573852539062, 408.40960693359375, 0.37233179807662964]","[783.957763671875, 588.44970703125, 0.14788568019866943]","[812.9194946289062, 457.0033874511719, 0.10767541825771332]","[4.421127608688414, -0.3064490423732567, 0.474124928853158]","[3.638008061559595, -7.254768778533942, -0.32205663349622]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000001_RGB.png,"[461.6244812011719, 563.9841918945312, 0.5852303504943848]","[447.5322570800781, 581.6574096679688, 0.7699437737464905]","[445.0948791503906, 549.3186645507812, 0.6788616180419922]","[463.74725341796875, 595.50390625, 0.703323483467102]","[462.8030090332031, 520.069091796875, 0.6751819252967834]","[536.793701171875, 623.7962646484375, 0.656855583190918]","[540.9891357421875, 468.7861022949219, 0.793355405330658]","[655.7733764648438, 656.474609375, 0.6951774954795837]","[653.7740478515625, 450.9530944824219, 0.7169845700263977]","[735.2557373046875, 611.5487060546875, 0.39838525652885437]","[749.2550659179688, 498.9449768066406, 0.5087341070175171]","[751.4285888671875, 594.8469848632812, 0.7253219485282898]","[752.2280883789062, 498.89556884765625, 0.7030832767486572]","[822.2313842773438, 697.9330444335938, 0.4702543616294861]","[834.0043334960938, 407.22479248046875, 0.31264352798461914]","[784.2622680664062, 589.0411376953125, 0.1541500687599182]","[811.8170166015625, 458.26666259765625, 0.09695833176374435]","[4.501768426051115, -0.2821058105189778, 0.4929134110771146]","[3.600165804840803, -7.212552998089852, -0.1863336964726241]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000002_RGB.png,"[463.81103515625, 565.080810546875, 0.6058502793312073]","[449.55804443359375, 582.131103515625, 0.735333263874054]","[447.0442810058594, 551.1529541015625, 0.6932863593101501]","[463.8348083496094, 594.8983764648438, 0.6828617453575134]","[463.0342712402344, 520.5698852539062, 0.661551833152771]","[533.6629028320312, 623.3934936523438, 0.6937907934188843]","[540.7865600585938, 469.0699768066406, 0.7938810586929321]","[655.1594848632812, 656.9522094726562, 0.7062952518463135]","[653.75048828125, 451.1241455078125, 0.7225232720375061]","[735.2816162109375, 611.968505859375, 0.38775357604026794]","[750.2244873046875, 498.0885009765625, 0.499620258808136]","[751.7183227539062, 595.0025024414062, 0.721503734588623]","[752.7177734375, 499.2672424316406, 0.7005645036697388]","[823.4781494140625, 699.2369384765625, 0.4502590596675873]","[834.2254028320312, 407.679931640625, 0.3457180857658386]","[784.2998046875, 588.692138671875, 0.1527804285287857]","[811.181884765625, 457.4404602050781, 0.1155136302113533]","[4.53754175823764, -0.26953799322649885, 0.5112128442551748]","[3.8893529620383935, -7.314875226406571, 0.059867182071337545]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000003_RGB.png,"[461.7312316894531, 564.9410400390625, 0.5977876782417297]","[447.5731506347656, 582.2753295898438, 0.772735595703125]","[445.1175231933594, 550.3207397460938, 0.6790266633033752]","[463.6291809082031, 594.8953247070312, 0.6933460831642151]","[462.0881652832031, 520.362548828125, 0.663423478603363]","[533.5818481445312, 623.6251831054688, 0.6926299929618835]","[541.2373657226562, 468.6160583496094, 0.792102575302124]","[655.2728271484375, 656.6918334960938, 0.7016188502311707]","[654.4030151367188, 450.9272155761719, 0.7247915863990784]","[734.3416748046875, 611.9996948242188, 0.3638518154621124]","[751.7373046875, 499.22760009765625, 0.5218157768249512]","[751.22314453125, 595.5687866210938, 0.7182669043540955]","[752.682373046875, 499.4833984375, 0.6978628635406494]","[822.6319580078125, 698.452880859375, 0.4660504162311554]","[835.16015625, 405.8457336425781, 0.3673449456691742]","[784.3517456054688, 588.1857299804688, 0.16156302392482758]","[811.2521362304688, 458.5842590332031, 0.11658941209316254]","[4.551184899423395, -0.25726942766598193, 0.5296891865023668]","[3.561451418836867, -7.1810304809968715, -0.09458858269056919]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000004_RGB.png,"[461.6563415527344, 564.381103515625, 0.6105983853340149]","[447.7038269042969, 581.9136352539062, 0.7835994362831116]","[445.5343017578125, 549.38720703125, 0.7007171511650085]","[463.7225036621094, 595.1439208984375, 0.7018560767173767]","[462.7156982421875, 519.6939697265625, 0.6863595247268677]","[534.3351440429688, 624.3986206054688, 0.7036802172660828]","[540.8970336914062, 469.33160400390625, 0.7979838252067566]","[656.1677856445312, 656.7008056640625, 0.6805040836334229]","[654.71484375, 450.9239807128906, 0.7294362783432007]","[736.6364135742188, 611.37890625, 0.3786725699901581]","[751.0132446289062, 499.5274353027344, 0.509636402130127]","[750.8689575195312, 595.6522827148438, 0.7223231196403503]","[751.5728149414062, 499.0417175292969, 0.7052850723266602]","[822.4146118164062, 698.9276733398438, 0.4739564061164856]","[835.5661010742188, 404.2794494628906, 0.37945833802223206]","[784.6075439453125, 588.372802734375, 0.1484493613243103]","[812.2382202148438, 458.4941101074219, 0.10545722395181656]","[4.5105634127951495, -0.2955882773925315, 0.4963126669661589]","[3.584161950760583, -7.177672911367266, 0.0238562612862574]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000005_RGB.png,"[462.1519775390625, 564.410888671875, 0.609086811542511]","[448.2825927734375, 581.6704711914062, 0.7670758366584778]","[446.0522766113281, 549.5590209960938, 0.6957032084465027]","[463.67315673828125, 595.0363159179688, 0.6999590992927551]","[463.1811828613281, 520.04052734375, 0.6766767501831055]","[536.5086669921875, 624.0660400390625, 0.6558775901794434]","[541.2180786132812, 469.6969909667969, 0.7878463864326477]","[655.5533447265625, 657.5043334960938, 0.6967571973800659]","[654.30126953125, 451.0139465332031, 0.7162594795227051]","[735.827392578125, 615.5502319335938, 0.4815761148929596]","[749.947509765625, 499.74017333984375, 0.4938948154449463]","[749.9298706054688, 594.9913330078125, 0.7343882918357849]","[751.0989379882812, 498.3847351074219, 0.7071518898010254]","[822.23095703125, 697.8319091796875, 0.47341442108154297]","[836.0465087890625, 404.4228210449219, 0.36754193902015686]","[784.268798828125, 588.29833984375, 0.1590346395969391]","[812.1216430664062, 458.1627197265625, 0.10307252407073975]","[4.314073280716906, -0.31658807214788104, 0.46985145958696073]","[3.409518227130695, -7.122843737193361, -0.06999260735506926]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000006_RGB.png,"[461.9775695800781, 564.06103515625, 0.5773907899856567]","[447.4646301269531, 581.6657104492188, 0.7684791088104248]","[445.2445983886719, 549.8125610351562, 0.6958403587341309]","[463.4984130859375, 595.1094360351562, 0.701714038848877]","[462.8999328613281, 520.927978515625, 0.6439957618713379]","[534.1952514648438, 623.97607421875, 0.7016016840934753]","[540.8035888671875, 469.7424011230469, 0.8154395222663879]","[655.9369506835938, 657.0613403320312, 0.6967496871948242]","[658.4846801757812, 450.4315490722656, 0.7114370465278625]","[736.318603515625, 611.502197265625, 0.36203107237815857]","[750.0079345703125, 499.20245361328125, 0.5039325952529907]","[750.0139770507812, 593.9401245117188, 0.7276187539100647]","[751.7870483398438, 498.53955078125, 0.7009917497634888]","[822.6455078125, 697.4489135742188, 0.5021241307258606]","[834.6959838867188, 406.76214599609375, 0.3734475374221802]","[783.6591186523438, 588.569580078125, 0.1767750233411789]","[808.9744873046875, 458.6493835449219, 0.12293592840433121]","[4.0842678295325525, -0.37198262426853235, 0.4521264827865944]","[3.0388289043576178, -7.097450366906449, -0.6465982923569173]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000007_RGB.png,"[462.33258056640625, 563.4725952148438, 0.5827973484992981]","[447.84912109375, 581.001220703125, 0.7639013528823853]","[445.7644958496094, 549.0376586914062, 0.699928879737854]","[463.1759948730469, 595.1303100585938, 0.7097792029380798]","[463.24188232421875, 520.3285522460938, 0.6713533401489258]","[537.3504028320312, 624.2020263671875, 0.6833344101905823]","[540.762451171875, 470.0936279296875, 0.8100929260253906]","[656.4263916015625, 657.1953125, 0.7041070461273193]","[653.7575073242188, 451.5015563964844, 0.728333592414856]","[736.7360229492188, 611.6407470703125, 0.3950253427028656]","[750.8070678710938, 500.17889404296875, 0.5111169815063477]","[750.7787475585938, 594.4085083007812, 0.7166854739189148]","[752.3143310546875, 498.8993225097656, 0.6932468414306641]","[822.443115234375, 697.51806640625, 0.5055464506149292]","[834.192138671875, 406.7597961425781, 0.37808382511138916]","[784.6260375976562, 588.6400756835938, 0.1629025787115097]","[811.4527587890625, 457.86669921875, 0.11977759748697281]","[3.15044229665892, -0.4015417895007152, 0.6743364710614981]","[3.0263128714365743, -7.029415476735782, -0.5940840617805782]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000008_RGB.png,"[461.40130615234375, 563.2468872070312, 0.5583327412605286]","[446.2917785644531, 580.4815063476562, 0.7451872229576111]","[444.8188171386719, 548.92626953125, 0.6804667115211487]","[461.9570617675781, 594.5089721679688, 0.6963019371032715]","[462.1716003417969, 521.4691772460938, 0.6471909284591675]","[536.4176025390625, 624.2265625, 0.6731025576591492]","[541.3422241210938, 469.5169677734375, 0.7914981245994568]","[655.7666015625, 657.1467895507812, 0.6933324337005615]","[655.1229248046875, 450.86163330078125, 0.731583297252655]","[735.8648071289062, 612.473388671875, 0.37201330065727234]","[750.795166015625, 499.4958801269531, 0.5098575353622437]","[751.7171020507812, 596.0877685546875, 0.7133632898330688]","[753.1136474609375, 500.5477294921875, 0.6862393617630005]","[821.904541015625, 697.2391357421875, 0.5007470846176147]","[833.4675903320312, 409.6744079589844, 0.4062342941761017]","[783.7880249023438, 589.5822143554688, 0.17281658947467804]","[811.4660034179688, 457.6056823730469, 0.125356987118721]","[1.7140593782729652, -0.2042713928545868, 0.9437444271620858]","[3.471112130916505, -7.135091806280051, -0.1024905850501718]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/free_2_ID09/RGB/000009_RGB.png,"[460.9913330078125, 563.8300170898438, 0.561087965965271]","[446.2326354980469, 581.008544921875, 0.7662129998207092]","[444.2655944824219, 549.257080078125, 0.6863757967948914]","[462.1380615234375, 593.6898803710938, 0.6835727095603943]","[460.895263671875, 521.0089111328125, 0.643122136592865]","[534.2213134765625, 623.8389282226562, 0.7037933468818665]","[541.1021728515625, 469.0164794921875, 0.7995479702949524]","[654.9597778320312, 657.221435546875, 0.695750892162323]","[653.7703857421875, 450.50048828125, 0.7097587585449219]","[733.9056396484375, 612.8629760742188, 0.39929595589637756]","[750.0430297851562, 499.5068054199219, 0.49859726428985596]","[750.8693237304688, 595.79296875, 0.7300320863723755]","[753.3548583984375, 499.6202697753906, 0.6977547407150269]","[822.1737670898438, 696.9725952148438, 0.47066786885261536]","[834.9590454101562, 408.2122497558594, 0.4049436151981354]","[783.4592895507812, 589.1278686523438, 0.1673222780227661]","[812.4168090820312, 457.162841796875, 0.12308987230062485]","[0.6704488741045136, -0.09652685332275644, 1.0451096924938679]","[3.6899859358657796, -7.202107807014381, -0.4203844459267071]"
