,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000000_RGB.png,"[462.89642333984375, 549.5807495117188, 0.6939229965209961]","[449.1317138671875, 565.2925415039062, 0.7685444951057434]","[448.5237731933594, 534.6561889648438, 0.7115610837936401]","[465.3714599609375, 587.0176391601562, 0.7317160367965698]","[462.29638671875, 515.9525756835938, 0.7440323829650879]","[546.5510864257812, 624.4649047851562, 0.6684137582778931]","[551.9054565429688, 471.6273193359375, 0.7011182308197021]","[667.4628295898438, 636.9737548828125, 0.6246845722198486]","[667.1656494140625, 446.2817687988281, 0.6987966895103455]","[764.6331176757812, 615.3018798828125, 0.31235626339912415]","[769.2940673828125, 460.8720397949219, 0.5943276286125183]","[778.7139892578125, 594.7281494140625, 0.555840015411377]","[782.302978515625, 503.4374084472656, 0.4859599471092224]","[829.3740844726562, 625.9083251953125, 0.4058292508125305]","[831.8919677734375, 474.11907958984375, 0.1951981484889984]","[808.0762329101562, 622.4591674804688, 0.2552795112133026]","[816.0272216796875, 483.2586975097656, 0.3049871623516083]","[2.2097249868822595, -2.5493371974130854, -0.43706034762566565]","[4.04777180849798, 5.534906826043708, 0.20305491220007665]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000001_RGB.png,"[463.26318359375, 549.3793334960938, 0.7016969323158264]","[449.3983459472656, 565.2232666015625, 0.7569148540496826]","[448.8395080566406, 534.2945556640625, 0.7159132361412048]","[465.5819091796875, 587.1524658203125, 0.7277113795280457]","[462.3310546875, 515.93359375, 0.7438399195671082]","[546.8356323242188, 625.133544921875, 0.6871301531791687]","[551.6910400390625, 471.69158935546875, 0.6969872713088989]","[668.6753540039062, 636.6868896484375, 0.611626923084259]","[665.9673461914062, 445.8628234863281, 0.7014944553375244]","[765.0459594726562, 615.1712036132812, 0.3151620626449585]","[767.2579345703125, 460.6750183105469, 0.5888873338699341]","[779.03515625, 594.4705200195312, 0.549525797367096]","[782.116943359375, 503.58740234375, 0.48747777938842773]","[828.8417358398438, 626.2132568359375, 0.4054136574268341]","[831.283935546875, 474.33782958984375, 0.1980050802230835]","[807.54541015625, 622.4791259765625, 0.2612955570220947]","[815.6614990234375, 483.2608337402344, 0.2974032759666443]","[2.2240191632729234, -2.56671075908123, -0.32843107814439654]","[4.152271163521761, 5.5829406866138065, 0.15357173649216924]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000002_RGB.png,"[463.2799072265625, 549.3690795898438, 0.6984291672706604]","[449.2747497558594, 565.1455688476562, 0.7606910467147827]","[449.0174560546875, 534.2952270507812, 0.7085338234901428]","[465.2638854980469, 586.9979248046875, 0.729465901851654]","[462.39324951171875, 515.9694213867188, 0.7426158785820007]","[546.7728881835938, 625.0745239257812, 0.6789248585700989]","[551.6369018554688, 471.9623107910156, 0.7017777562141418]","[665.8240356445312, 639.94189453125, 0.5535553097724915]","[666.0731811523438, 445.06317138671875, 0.6924395561218262]","[763.8223876953125, 615.2853393554688, 0.3146824836730957]","[767.4014282226562, 460.2999267578125, 0.5762991905212402]","[777.5863647460938, 594.0159912109375, 0.5708422064781189]","[781.17626953125, 503.0461730957031, 0.49817800521850586]","[829.1995849609375, 626.1864624023438, 0.4105185568332672]","[832.18701171875, 473.75006103515625, 0.19503025710582733]","[807.1448364257812, 622.2424926757812, 0.26714593172073364]","[815.0037841796875, 475.13360595703125, 0.305688738822937]","[2.226738523114329, -2.573492998854039, -0.2514098883536674]","[4.078561509199763, 5.566114572747591, 0.21785809778190932]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000003_RGB.png,"[463.2698974609375, 549.3003540039062, 0.7015051245689392]","[449.2780456542969, 565.153076171875, 0.763812780380249]","[448.7169189453125, 534.0337524414062, 0.7192087173461914]","[465.5815124511719, 587.2445068359375, 0.7208351492881775]","[462.27825927734375, 515.8488159179688, 0.7376717925071716]","[547.085205078125, 624.6900634765625, 0.6661537289619446]","[551.9177856445312, 471.5249938964844, 0.6963033080101013]","[668.7465209960938, 636.9287109375, 0.6230965852737427]","[667.333251953125, 446.302978515625, 0.7064067125320435]","[765.4500732421875, 614.90087890625, 0.29896682500839233]","[767.9136962890625, 461.1471862792969, 0.6061339378356934]","[779.1421508789062, 594.6427612304688, 0.5496264696121216]","[782.2316284179688, 504.293212890625, 0.48264509439468384]","[828.831298828125, 625.87353515625, 0.3969172537326813]","[831.9408569335938, 473.94427490234375, 0.1991509348154068]","[807.589599609375, 622.4713745117188, 0.2834424078464508]","[814.0696411132812, 475.56707763671875, 0.30314940214157104]","[2.230128903787284, -2.5628987029733983, -0.2548987254464297]","[4.036931128610394, 5.561570189670389, 0.2548840128556143]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000004_RGB.png,"[463.178955078125, 549.1348266601562, 0.6916086077690125]","[449.09857177734375, 565.2542724609375, 0.7584376931190491]","[448.49761962890625, 534.2042846679688, 0.7156252861022949]","[465.5882263183594, 587.2211303710938, 0.7220391631126404]","[462.0957336425781, 515.8421630859375, 0.7355096936225891]","[547.181884765625, 624.466796875, 0.6580228209495544]","[552.1245727539062, 471.4652404785156, 0.6981228590011597]","[668.8682250976562, 636.9114379882812, 0.6260083913803101]","[665.8646240234375, 446.0641784667969, 0.7019216418266296]","[766.0870971679688, 615.0594482421875, 0.3059746325016022]","[767.0582885742188, 460.7836608886719, 0.5878907442092896]","[779.2904663085938, 594.7518920898438, 0.5519194602966309]","[782.4838256835938, 503.9392395019531, 0.4893408715724945]","[829.148193359375, 626.0103759765625, 0.4088941812515259]","[831.7620239257812, 474.2005310058594, 0.19289998710155487]","[808.1041870117188, 622.2166137695312, 0.2624811828136444]","[815.5340576171875, 483.69036865234375, 0.3039746582508087]","[2.2542127704204042, -2.5876399599265456, -0.2651141072595992]","[4.018127802702473, 5.5622221048120695, 0.27061822303841826]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000005_RGB.png,"[463.28094482421875, 548.979248046875, 0.6976579427719116]","[449.22369384765625, 564.9154052734375, 0.7592994570732117]","[448.7835693359375, 533.841552734375, 0.7204799652099609]","[465.7319030761719, 587.1686401367188, 0.7230890393257141]","[462.54388427734375, 515.927490234375, 0.7416853308677673]","[546.7258911132812, 624.6384887695312, 0.6688148975372314]","[551.828369140625, 471.7986145019531, 0.7069348096847534]","[666.6499633789062, 638.9312744140625, 0.5524749159812927]","[667.4273071289062, 445.7972717285156, 0.7103738784790039]","[765.5607299804688, 614.7645874023438, 0.2992914319038391]","[769.5531616210938, 460.7822570800781, 0.6003986597061157]","[778.4532470703125, 594.3316040039062, 0.5477114319801331]","[782.4193725585938, 503.7823791503906, 0.4767940938472748]","[828.1734008789062, 625.8377075195312, 0.39438414573669434]","[830.8048706054688, 474.2643127441406, 0.19694773852825165]","[807.8741455078125, 622.1483154296875, 0.26720473170280457]","[815.5470581054688, 475.6026306152344, 0.3051553964614868]","[2.2587768766667264, -2.6119190191582344, -0.2335019865688749]","[3.9618550590754267, 5.558770109782866, 0.3173086531725485]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000006_RGB.png,"[463.40234375, 548.7603149414062, 0.6946687698364258]","[449.34429931640625, 564.7728881835938, 0.7569360733032227]","[448.9057312011719, 533.6799926757812, 0.7227292656898499]","[465.5837097167969, 587.0684204101562, 0.7270215749740601]","[462.3210754394531, 515.7938232421875, 0.7377426624298096]","[546.8085327148438, 624.934814453125, 0.6854702234268188]","[551.3453369140625, 472.1160583496094, 0.7043786644935608]","[666.1555786132812, 639.24853515625, 0.5462318062782288]","[664.6340942382812, 445.72747802734375, 0.7055172920227051]","[765.0687866210938, 614.9208374023438, 0.3000654876232147]","[767.291015625, 461.06402587890625, 0.6051256060600281]","[779.3994140625, 594.4974975585938, 0.5420668721199036]","[781.7702026367188, 504.0672912597656, 0.4819066822528839]","[829.0907592773438, 626.0103759765625, 0.4014720320701599]","[832.52734375, 473.94757080078125, 0.20102716982364655]","[807.8344116210938, 622.4097900390625, 0.27997931838035583]","[814.259521484375, 475.47369384765625, 0.29819589853286743]","[2.2496505076971367, -2.62238377872329, -0.19507556671351076]","[3.9411146336784526, 5.560251459553102, 0.3301243791697292]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000007_RGB.png,"[463.3931884765625, 549.12939453125, 0.6987884044647217]","[449.4206848144531, 564.9716796875, 0.7492192983627319]","[448.8388671875, 533.9453735351562, 0.7191995978355408]","[465.377685546875, 587.1061401367188, 0.726336658000946]","[462.15216064453125, 515.798095703125, 0.7370944023132324]","[547.1483154296875, 624.9095458984375, 0.6767789125442505]","[552.1038818359375, 471.6744079589844, 0.7071276307106018]","[667.8654174804688, 636.9705200195312, 0.6265583038330078]","[668.5185546875, 445.9478454589844, 0.7041634917259216]","[764.6076049804688, 615.3206176757812, 0.30814066529273987]","[768.4912719726562, 461.0012512207031, 0.5993332266807556]","[778.6292114257812, 594.1842651367188, 0.5595043301582336]","[782.4104614257812, 503.67071533203125, 0.48645639419555664]","[828.7468872070312, 625.9254150390625, 0.40471044182777405]","[831.81787109375, 474.60675048828125, 0.1930256336927414]","[807.4697265625, 622.3754272460938, 0.25579333305358887]","[816.033203125, 483.6880798339844, 0.31398338079452515]","[2.2565914740518482, -2.6573902566568917, -0.1949065710666281]","[3.9298796102848064, 5.5652870255594, 0.33956221751971455]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000008_RGB.png,"[463.21405029296875, 549.14892578125, 0.7024430632591248]","[449.2018737792969, 565.0674438476562, 0.7486346364021301]","[448.49359130859375, 533.752685546875, 0.7329421043395996]","[465.5290222167969, 587.4296875, 0.7159163355827332]","[461.89935302734375, 516.2471313476562, 0.7300984263420105]","[546.815185546875, 624.4439086914062, 0.668554961681366]","[551.8569946289062, 472.2796325683594, 0.7130966782569885]","[665.1682739257812, 639.1219482421875, 0.5561009645462036]","[668.2539672851562, 446.0446472167969, 0.7131603360176086]","[763.6753540039062, 615.588134765625, 0.31117090582847595]","[770.7074584960938, 461.07830810546875, 0.6108390092849731]","[779.0339965820312, 595.17578125, 0.5441814064979553]","[783.0311279296875, 504.0669860839844, 0.4768630266189575]","[828.0652465820312, 626.4303588867188, 0.39560768008232117]","[830.9078369140625, 475.048583984375, 0.19081005454063416]","[807.4589233398438, 622.7452392578125, 0.2617012560367584]","[815.6732177734375, 476.0724182128906, 0.29885387420654297]","[2.2800825030262697, -2.7168990737623826, -0.2189761369969354]","[3.9192785837261344, 5.5634449772365, 0.34758055191544573]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/base_2_ID06/RGB/000009_RGB.png,"[463.783935546875, 549.2982788085938, 0.7069822549819946]","[449.69635009765625, 565.1845703125, 0.7428467273712158]","[448.9845275878906, 533.92236328125, 0.7145214676856995]","[465.45623779296875, 587.39599609375, 0.7189180254936218]","[461.7208557128906, 516.17919921875, 0.7315798997879028]","[547.1881713867188, 624.6771240234375, 0.6730523109436035]","[552.2219848632812, 471.6836242675781, 0.7161287665367126]","[667.259033203125, 636.6514892578125, 0.6158195734024048]","[666.232666015625, 446.3616638183594, 0.7226773500442505]","[765.7615966796875, 615.4268798828125, 0.30518603324890137]","[768.5953369140625, 461.1126403808594, 0.6100453734397888]","[779.4313354492188, 594.1360473632812, 0.5481030941009521]","[782.6616821289062, 503.7187194824219, 0.48165762424468994]","[829.1311645507812, 625.9215087890625, 0.39771568775177]","[831.6279296875, 473.93756103515625, 0.19148088991641998]","[808.3001708984375, 622.4511108398438, 0.2574077248573303]","[815.8365478515625, 475.52777099609375, 0.2859477400779724]","[2.333925575940435, -2.7693001316962698, -0.17972994885140875]","[3.8908686119053493, 5.5681776718603055, 0.3602569227598894]"
