,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000000_RGB.png,"[518.0883178710938, 551.6289672851562, 0.6770238876342773]","[501.8003234863281, 566.565673828125, 0.7037608027458191]","[503.01275634765625, 535.8384399414062, 0.6177603602409363]","[508.6875915527344, 585.66162109375, 0.735251784324646]","[509.8893737792969, 516.8971557617188, 0.6540114879608154]","[583.3348388671875, 615.6727905273438, 0.8274633884429932]","[584.3967895507812, 475.8589172363281, 0.7328718900680542]","[693.8130493164062, 637.86767578125, 0.4543646574020386]","[682.82177734375, 452.6434631347656, 0.7213678359985352]","[768.108642578125, 648.275634765625, 0.5993270874023438]","[766.84521484375, 449.3039855957031, 0.5917409062385559]","[769.577880859375, 589.9912719726562, 0.6805934309959412]","[770.9341430664062, 496.72821044921875, 0.6185732483863831]","[821.1173095703125, 646.54150390625, 0.306757390499115]","[821.5870361328125, 451.5851135253906, 0.2507571280002594]","[808.7481079101562, 636.353271484375, 0.28474822640419006]","[813.1927490234375, 451.5314636230469, 0.3041287958621979]","[-3.9468440715816997, -4.243135919437518, 1.4355020442556756]","[0.7994532318613976, -12.332620216742896, 0.13661674513868757]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000001_RGB.png,"[517.8148803710938, 552.0562133789062, 0.6764978170394897]","[501.9241027832031, 566.8709716796875, 0.6876264810562134]","[503.0401916503906, 536.3500366210938, 0.5952882170677185]","[508.63323974609375, 585.3748168945312, 0.7417090535163879]","[510.155029296875, 517.1178588867188, 0.6635855436325073]","[583.4541015625, 615.3123779296875, 0.8235405087471008]","[584.5841064453125, 475.8765563964844, 0.7368706464767456]","[689.8484497070312, 635.575927734375, 0.46864593029022217]","[694.4784545898438, 448.4375, 0.4784482419490814]","[768.3373413085938, 648.1322631835938, 0.5980021953582764]","[766.25927734375, 449.2243957519531, 0.595725417137146]","[769.0047607421875, 589.6671142578125, 0.6890982985496521]","[770.6661987304688, 496.23944091796875, 0.6213294863700867]","[819.914794921875, 646.1294555664062, 0.296069473028183]","[822.4142456054688, 451.7978210449219, 0.23693692684173584]","[809.1349487304688, 636.3346557617188, 0.27616846561431885]","[813.7420043945312, 451.62884521484375, 0.2813286781311035]","[-3.9965640584970057, -4.2880030068019, 1.4919759952336815]","[1.0180697970955568, -12.429355200074916, 0.10545853151998345]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000002_RGB.png,"[518.415283203125, 551.2908935546875, 0.6725509762763977]","[502.11163330078125, 566.1475219726562, 0.687297523021698]","[503.3841552734375, 535.68505859375, 0.5956558585166931]","[508.7140197753906, 585.177978515625, 0.7427235841751099]","[510.060302734375, 517.1927490234375, 0.6572570204734802]","[583.0836791992188, 615.0899047851562, 0.8254822492599487]","[584.4447021484375, 476.4113464355469, 0.7379738688468933]","[694.3012084960938, 638.2581176757812, 0.4373333156108856]","[682.7572021484375, 452.858154296875, 0.7125920653343201]","[767.8867797851562, 647.9739990234375, 0.6144663691520691]","[767.155029296875, 449.05096435546875, 0.5904104113578796]","[767.6871948242188, 589.3143310546875, 0.6921851634979248]","[769.5601196289062, 496.7626647949219, 0.6068297028541565]","[821.2923583984375, 645.65625, 0.3313959538936615]","[822.1151733398438, 452.30413818359375, 0.2682855427265167]","[809.0029296875, 635.9349975585938, 0.29072678089141846]","[813.3130493164062, 451.3023986816406, 0.30701613426208496]","[-3.9805028279435204, -4.359656046010042, 1.5484498586322362]","[1.0690517778164652, -12.460313429390542, 0.10993440835749085]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000003_RGB.png,"[518.2216796875, 551.566162109375, 0.6736624836921692]","[502.1841125488281, 566.5518798828125, 0.6727337837219238]","[503.43084716796875, 536.2448120117188, 0.5744226574897766]","[508.9826965332031, 585.4222412109375, 0.7467986345291138]","[509.8941345214844, 517.4417114257812, 0.6467179656028748]","[582.640869140625, 614.6502075195312, 0.8248459696769714]","[584.72021484375, 476.1416015625, 0.7366059422492981]","[690.7395629882812, 636.9320678710938, 0.47161319851875305]","[694.1622314453125, 448.89630126953125, 0.4845183193683624]","[766.9078369140625, 647.7733154296875, 0.6354116201400757]","[766.314697265625, 449.63702392578125, 0.5938904285430908]","[768.0233154296875, 589.3441162109375, 0.6834683418273926]","[770.2080688476562, 496.95001220703125, 0.6105958819389343]","[820.8007202148438, 645.649169921875, 0.30563175678253174]","[821.3677978515625, 452.0625305175781, 0.25818943977355957]","[807.3229370117188, 635.1719360351562, 0.2650119364261627]","[812.12548828125, 451.64544677734375, 0.3068545460700989]","[-3.97171526663491, -4.4081186452062715, 1.5453310147698607]","[1.0952256938783245, -12.515648748859732, 0.10941087866155007]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000004_RGB.png,"[517.9623413085938, 551.6738891601562, 0.6774458885192871]","[501.97509765625, 566.6295166015625, 0.6846028566360474]","[502.9888000488281, 536.04736328125, 0.5997004508972168]","[508.86395263671875, 585.435791015625, 0.7463192343711853]","[509.424072265625, 517.3172607421875, 0.6449591517448425]","[583.27734375, 615.0640869140625, 0.8225838541984558]","[584.5759887695312, 475.94122314453125, 0.7332674264907837]","[692.857666015625, 637.273681640625, 0.4460826814174652]","[693.5322875976562, 448.5678405761719, 0.48041975498199463]","[767.149658203125, 647.6085815429688, 0.6295214295387268]","[767.2808227539062, 448.7161560058594, 0.5944852232933044]","[769.9796142578125, 589.3836669921875, 0.6645519733428955]","[771.9102172851562, 496.9073791503906, 0.613422155380249]","[820.940185546875, 646.3485107421875, 0.29450470209121704]","[821.8321533203125, 452.12091064453125, 0.23565350472927094]","[807.5455322265625, 635.6385498046875, 0.27856385707855225]","[813.1265869140625, 451.6167297363281, 0.314680814743042]","[-3.9330482261548947, -4.431805373310804, 1.5114334824238032]","[1.127364898203305, -12.536042969563745, 0.10476085071478691]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000005_RGB.png,"[518.1681518554688, 551.7261352539062, 0.6802738308906555]","[502.16058349609375, 566.584716796875, 0.6841257810592651]","[503.2693176269531, 536.0918579101562, 0.5838391780853271]","[508.81829833984375, 585.4400024414062, 0.7458117604255676]","[509.6557312011719, 517.247314453125, 0.6451880931854248]","[582.8848876953125, 614.6575317382812, 0.8176966309547424]","[584.8230590820312, 475.71539306640625, 0.7276210784912109]","[691.2512817382812, 636.9938354492188, 0.47295016050338745]","[694.225830078125, 448.271240234375, 0.46965402364730835]","[766.761474609375, 647.6099853515625, 0.6421294808387756]","[766.097412109375, 448.591552734375, 0.5911521911621094]","[768.3958740234375, 589.786865234375, 0.67470383644104]","[770.5753784179688, 496.7738952636719, 0.615832507610321]","[820.2405395507812, 646.8609619140625, 0.2908187508583069]","[822.1018676757812, 452.5888366699219, 0.22911827266216278]","[806.8467407226562, 635.8106079101562, 0.25882747769355774]","[812.1343994140625, 451.63116455078125, 0.30724963545799255]","[-3.92977737999406, -4.471726964775263, 1.435979516771768]","[1.1829571628773845, -12.557484613950955, 0.09529415131225745]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000006_RGB.png,"[517.6010131835938, 551.3963623046875, 0.6708239316940308]","[502.134033203125, 566.3801879882812, 0.6723839640617371]","[503.06280517578125, 536.0278930664062, 0.5906330943107605]","[508.9119567871094, 585.6143188476562, 0.7412174940109253]","[509.7752380371094, 517.5245361328125, 0.640474259853363]","[583.6047973632812, 614.6328125, 0.8019219040870667]","[585.3302612304688, 476.71405029296875, 0.7491905093193054]","[690.9920654296875, 637.2723999023438, 0.44558438658714294]","[694.4515380859375, 448.5875549316406, 0.4895443022251129]","[766.9054565429688, 647.418212890625, 0.6095470190048218]","[765.8194580078125, 449.37109375, 0.5712653398513794]","[769.060302734375, 589.3296508789062, 0.6604897379875183]","[770.5755615234375, 495.9433288574219, 0.6075105667114258]","[823.1674194335938, 653.4481811523438, 0.20346178114414215]","[822.0704956054688, 451.9372863769531, 0.2238897979259491]","[807.3253784179688, 635.5735473632812, 0.2383226603269577]","[813.0790405273438, 451.7657775878906, 0.28330186009407043]","[-3.85786131856785, -4.43962653125982, 1.3443174169881018]","[1.1826907319721067, -12.566309370105069, 0.09196790154028456]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000007_RGB.png,"[518.1832275390625, 551.4248046875, 0.6742936372756958]","[502.1368713378906, 566.3789672851562, 0.6857268810272217]","[503.1091003417969, 535.5079956054688, 0.6133900284767151]","[508.9180603027344, 585.7619018554688, 0.7408398389816284]","[509.9087829589844, 516.7759399414062, 0.6455776691436768]","[583.6854858398438, 615.2457885742188, 0.805244505405426]","[584.9854736328125, 475.9138488769531, 0.7345070838928223]","[689.0740356445312, 636.7330322265625, 0.48543640971183777]","[683.4869384765625, 451.78167724609375, 0.7173877954483032]","[767.0023803710938, 647.3118896484375, 0.5968555808067322]","[764.95703125, 449.09295654296875, 0.5533036589622498]","[769.9288940429688, 590.3201904296875, 0.6466059684753418]","[770.8712768554688, 496.9082946777344, 0.6064820885658264]","[823.705322265625, 654.139404296875, 0.2149277776479721]","[819.74169921875, 452.4814453125, 0.22905942797660828]","[807.6409301757812, 635.7247314453125, 0.2648172974586487]","[812.4087524414062, 452.52459716796875, 0.2819288372993469]","[-3.856726474570612, -4.3766525907407985, 1.3783909220465829]","[1.1912280928652776, -12.558664638084212, 0.09828379301677251]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000008_RGB.png,"[517.3802490234375, 551.77685546875, 0.6769586205482483]","[501.5320739746094, 566.839111328125, 0.6961095929145813]","[502.63018798828125, 536.0323486328125, 0.6207403540611267]","[508.1611633300781, 585.7717895507812, 0.7193791270256042]","[509.6293029785156, 516.5767211914062, 0.6309053897857666]","[583.7122192382812, 615.7931518554688, 0.8174309134483337]","[584.6241455078125, 476.2403869628906, 0.7395399212837219]","[690.2440185546875, 637.6915283203125, 0.5030701160430908]","[682.7310791015625, 449.9656982421875, 0.729261040687561]","[767.0733642578125, 647.4740600585938, 0.5687596797943115]","[764.5908203125, 449.0155944824219, 0.560802161693573]","[769.9920043945312, 591.9970092773438, 0.6457234025001526]","[770.6731567382812, 497.2462463378906, 0.6154137849807739]","[822.2947387695312, 654.15185546875, 0.19880376756191254]","[820.2171020507812, 446.78448486328125, 0.20253527164459229]","[806.396484375, 636.1859741210938, 0.2628679573535919]","[805.8460693359375, 453.6236877441406, 0.36283180117607117]","[-3.9730667339388197, -4.078869609094194, 1.5150724386112948]","[1.6543142573439917, -12.254130702319063, 0.18268207219527158]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/base_2_ID20/RGB/000009_RGB.png,"[516.946533203125, 551.1151733398438, 0.6722541451454163]","[501.3896484375, 566.0140991210938, 0.7065646052360535]","[502.2685546875, 535.2667846679688, 0.6370553970336914]","[507.9652404785156, 585.2642211914062, 0.7189787030220032]","[509.2696228027344, 516.1029052734375, 0.6298658847808838]","[583.837890625, 615.415771484375, 0.8058434128761292]","[584.322021484375, 477.1816711425781, 0.747197151184082]","[691.708740234375, 638.4161987304688, 0.559939980506897]","[681.2470703125, 448.7150573730469, 0.6977077126502991]","[765.3840942382812, 647.0562744140625, 0.5429221987724304]","[761.2398681640625, 449.3595275878906, 0.5186509490013123]","[771.1682739257812, 592.006591796875, 0.6374830007553101]","[771.4200439453125, 496.7699279785156, 0.6204656362533569]","[822.6357421875, 656.374755859375, 0.18536648154258728]","[818.94970703125, 453.52996826171875, 0.19657203555107117]","[806.8334350585938, 635.9058837890625, 0.2656264901161194]","[805.1903686523438, 454.2005615234375, 0.3668734133243561]","[-3.9419523132702667, -3.7778476920011164, 1.6100703563359722]","[1.5776190739933726, -12.060674087710712, 0.2580382569517537]"
