,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000000_RGB.png,"[490.09234619140625, 537.2265014648438, 0.48969176411628723]","[476.39111328125, 551.5367431640625, 0.621357262134552]","[475.5470886230469, 523.9744873046875, 0.4228654205799103]","[486.0373840332031, 573.619140625, 0.6103975176811218]","[485.47515869140625, 507.4072570800781, 0.5943889617919922]","[560.5857543945312, 608.9320068359375, 0.6810874342918396]","[570.074951171875, 469.8003845214844, 0.7041284441947937]","[686.2177124023438, 639.4963989257812, 0.5848513245582581]","[680.2490234375, 454.2633056640625, 0.6900022029876709]","[774.4276733398438, 609.6013793945312, 0.3024594187736511]","[762.8775634765625, 472.3932800292969, 0.3587283790111542]","[791.1796875, 593.3535766601562, 0.5704501271247864]","[788.4822998046875, 497.6016845703125, 0.5933099389076233]","[830.2489624023438, 674.1229858398438, 0.29665130376815796]","[835.474853515625, 444.8526611328125, 0.2632461488246918]","[813.9183959960938, 592.9384765625, 0.2717897891998291]","[822.6367797851562, 464.703857421875, 0.19032280147075653]","[-0.259482888848257, 0.32008238204910044, -0.11309642045140292]","[1.817111113732885, -10.352183996657095, 0.3072853280446506]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000001_RGB.png,"[490.06396484375, 537.2662963867188, 0.48512330651283264]","[476.5356140136719, 551.5729370117188, 0.6320660710334778]","[475.7303466796875, 524.2059326171875, 0.42193108797073364]","[485.9070129394531, 573.5327758789062, 0.6212538480758667]","[485.5060729980469, 507.4615783691406, 0.5877197980880737]","[560.4287109375, 608.3548583984375, 0.660285234451294]","[569.97314453125, 469.8195495605469, 0.6932041049003601]","[684.5719604492188, 638.3793334960938, 0.5965893268585205]","[679.9426879882812, 454.7135009765625, 0.6823304295539856]","[774.404052734375, 610.5234375, 0.333901971578598]","[765.5316162109375, 477.19464111328125, 0.2856721580028534]","[790.0830688476562, 592.818603515625, 0.5711284875869751]","[779.602294921875, 497.3818664550781, 0.5254330039024353]","[829.594970703125, 673.3992309570312, 0.28508201241493225]","[835.6825561523438, 444.872802734375, 0.27733907103538513]","[813.5791015625, 592.742919921875, 0.26534679532051086]","[822.85986328125, 465.2701110839844, 0.17113512754440308]","[-0.47385643960916357, 0.38922834432431236, -0.0655513884344511]","[1.8416091178980851, -10.35520369062816, 0.2760075364547798]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000002_RGB.png,"[489.8487548828125, 537.3740234375, 0.4663600027561188]","[476.30059814453125, 551.7073364257812, 0.623175859451294]","[475.38116455078125, 524.1405639648438, 0.42308640480041504]","[485.6236877441406, 573.466064453125, 0.6242669820785522]","[485.05621337890625, 506.9151916503906, 0.5863483548164368]","[560.566162109375, 608.6178588867188, 0.6701099872589111]","[570.061767578125, 469.58233642578125, 0.6848624348640442]","[686.2716674804688, 638.8997192382812, 0.592375636100769]","[680.076171875, 454.2318420410156, 0.690470814704895]","[775.1406860351562, 611.0867919921875, 0.33544161915779114]","[765.88623046875, 477.07574462890625, 0.27739307284355164]","[790.4564819335938, 593.0587768554688, 0.5697451829910278]","[787.2431640625, 496.2104187011719, 0.5906558632850647]","[830.239990234375, 673.1315307617188, 0.287612646818161]","[834.8571166992188, 445.3680419921875, 0.25532346963882446]","[813.7942504882812, 593.365966796875, 0.2521378695964813]","[822.8624267578125, 465.1199035644531, 0.16832871735095978]","[-0.5403707149794662, 0.3822103338387879, -0.08296128981948872]","[1.8872839625698306, -10.365930704579625, 0.3737704957041372]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000003_RGB.png,"[490.1186828613281, 537.7227783203125, 0.4598735272884369]","[476.2742919921875, 552.0363159179688, 0.6121516823768616]","[475.47467041015625, 524.37646484375, 0.4403197169303894]","[485.6900329589844, 573.464599609375, 0.63393235206604]","[485.25653076171875, 506.9552001953125, 0.5876301527023315]","[560.2166748046875, 608.722900390625, 0.67538982629776]","[570.2869873046875, 469.4271240234375, 0.6885411739349365]","[686.9007568359375, 638.2687377929688, 0.6043724417686462]","[680.2333984375, 454.45184326171875, 0.6917429566383362]","[774.41748046875, 610.468017578125, 0.3421362042427063]","[766.1396484375, 477.2111511230469, 0.2809942662715912]","[790.3076782226562, 592.9418334960938, 0.5739364624023438]","[779.8992919921875, 498.7462158203125, 0.5239057540893555]","[829.5825805664062, 673.2374877929688, 0.275047242641449]","[835.7069702148438, 444.8738098144531, 0.2984732985496521]","[813.308349609375, 592.5543212890625, 0.27057668566703796]","[822.2111206054688, 464.5892333984375, 0.17711849510669708]","[-0.5978218696768487, 0.3825288513073556, -0.08159343528527858]","[1.958373803479035, -10.390181035196663, 0.2943527835614526]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000004_RGB.png,"[490.2153625488281, 537.8831787109375, 0.45944735407829285]","[476.4479675292969, 552.1151733398438, 0.6195397973060608]","[475.6958312988281, 524.473388671875, 0.4370017647743225]","[485.3045959472656, 573.7752685546875, 0.6201046109199524]","[485.09796142578125, 506.9003601074219, 0.5821582674980164]","[561.037109375, 609.0416870117188, 0.6901583671569824]","[570.20361328125, 469.6095275878906, 0.6887071132659912]","[686.9595947265625, 638.656005859375, 0.5795657634735107]","[680.0704956054688, 454.48876953125, 0.690906286239624]","[773.5789184570312, 610.2049560546875, 0.299591988325119]","[765.6312866210938, 476.3372497558594, 0.2685371935367584]","[792.0361328125, 592.1964721679688, 0.5570622086524963]","[789.1152954101562, 495.9185791015625, 0.5895856022834778]","[829.9487915039062, 673.79931640625, 0.2836058437824249]","[834.7317504882812, 444.3236389160156, 0.2680155038833618]","[814.18603515625, 592.7881469726562, 0.25205525755882263]","[823.2255249023438, 464.1871032714844, 0.1736956685781479]","[-0.4730435781325676, 0.4640808633950413, -0.046518254423644254]","[1.9456292800503392, -10.373646320000152, 0.3180963663757595]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000005_RGB.png,"[490.3230895996094, 537.5498046875, 0.4754672646522522]","[476.40087890625, 551.9195556640625, 0.6126059293746948]","[475.6531982421875, 524.1032104492188, 0.42656630277633667]","[485.78009033203125, 573.6668090820312, 0.6178308725357056]","[485.3099365234375, 506.6878662109375, 0.5721109509468079]","[560.5026245117188, 608.7238159179688, 0.6699081659317017]","[570.1676025390625, 469.699462890625, 0.6861543655395508]","[686.2308349609375, 638.7827758789062, 0.5911411046981812]","[679.5905151367188, 454.78826904296875, 0.6736156940460205]","[773.6746826171875, 611.5491333007812, 0.3459700345993042]","[761.7093505859375, 471.8502197265625, 0.35559147596359253]","[790.739990234375, 592.3600463867188, 0.5640182495117188]","[788.056640625, 496.4084777832031, 0.5865046381950378]","[829.647705078125, 674.3743286132812, 0.27992185950279236]","[835.6727905273438, 445.093017578125, 0.2815245985984802]","[811.2546997070312, 604.7597045898438, 0.23464857041835785]","[822.8572998046875, 463.9308776855469, 0.17171970009803772]","[-0.44473660405546156, 0.49125370129163365, -0.08534705119900833]","[1.8434020963348738, -10.324453641450706, 0.47036930207367733]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000006_RGB.png,"[490.13360595703125, 537.3499755859375, 0.4781191945075989]","[476.3266906738281, 551.6944580078125, 0.6134352684020996]","[475.54034423828125, 523.972900390625, 0.4144548773765564]","[485.842041015625, 573.5418701171875, 0.6176130771636963]","[485.5125732421875, 506.86993408203125, 0.570320725440979]","[560.718994140625, 608.8646850585938, 0.6817125082015991]","[570.3215942382812, 469.615478515625, 0.6819840669631958]","[685.0693969726562, 638.5611572265625, 0.5932100415229797]","[680.1065063476562, 454.4819030761719, 0.6777800917625427]","[772.8333129882812, 611.9746704101562, 0.3469666838645935]","[762.0977783203125, 472.15472412109375, 0.3538943827152252]","[791.8598022460938, 592.7432861328125, 0.5509327054023743]","[788.6770629882812, 496.46630859375, 0.5861810445785522]","[830.2070922851562, 673.4308471679688, 0.27338436245918274]","[835.7874145507812, 445.5220642089844, 0.2773715555667877]","[811.0245971679688, 604.826904296875, 0.22730879485607147]","[822.2322998046875, 464.3537902832031, 0.17908641695976257]","[-0.5268163980085973, 0.3923004535250194, -0.10287583184754452]","[1.880586711185125, -10.33837965902846, 0.4110680095092432]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000007_RGB.png,"[490.45343017578125, 537.8899536132812, 0.4736355245113373]","[476.3281555175781, 552.2426147460938, 0.6055470108985901]","[475.6443176269531, 524.271240234375, 0.4325207769870758]","[485.7805480957031, 573.8564453125, 0.6121594309806824]","[485.3897399902344, 506.9096984863281, 0.5854185819625854]","[560.2859497070312, 608.9107055664062, 0.6920005679130554]","[570.3252563476562, 469.53167724609375, 0.6967144012451172]","[687.44677734375, 638.8424072265625, 0.5897159576416016]","[680.3624877929688, 454.2812194824219, 0.6871339082717896]","[774.7730102539062, 609.2808837890625, 0.34646645188331604]","[766.4854736328125, 477.35430908203125, 0.28339827060699463]","[790.9911499023438, 592.576904296875, 0.560806930065155]","[787.8502197265625, 497.63470458984375, 0.5790855884552002]","[828.8880004882812, 673.8887329101562, 0.28423789143562317]","[836.8110961914062, 444.8844909667969, 0.3107948303222656]","[810.0946044921875, 603.9852905273438, 0.23102740943431854]","[821.9967041015625, 463.4439697265625, 0.18939164280891418]","[-0.1316207455561993, 0.3696841680618445, -0.12224713600174056]","[1.6849205318228841, -10.239408489760931, 0.6175736469742342]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000008_RGB.png,"[490.15167236328125, 537.947265625, 0.4710391163825989]","[476.2186279296875, 552.2371826171875, 0.6004949808120728]","[475.40753173828125, 524.2920532226562, 0.4277629256248474]","[485.8121643066406, 573.74560546875, 0.6142605543136597]","[485.3020935058594, 506.75323486328125, 0.5788143873214722]","[560.1735229492188, 608.7916870117188, 0.6811947226524353]","[570.427490234375, 469.464599609375, 0.696799099445343]","[685.8980712890625, 638.8005981445312, 0.6061094403266907]","[680.009521484375, 454.3115234375, 0.685169517993927]","[774.437744140625, 610.7382202148438, 0.34179559350013733]","[766.384521484375, 477.3748474121094, 0.2855432331562042]","[790.0842895507812, 592.905517578125, 0.5814992785453796]","[779.3668823242188, 498.3450012207031, 0.5334248542785645]","[829.3648681640625, 673.5545654296875, 0.3004007041454315]","[835.4676513671875, 445.5016784667969, 0.3155604898929596]","[811.5216674804688, 604.1596069335938, 0.2415630966424942]","[822.307861328125, 464.0711975097656, 0.18485425412654877]","[-0.11715001337760245, 0.3968674943036579, -0.16081873227744767]","[1.7703701909286913, -10.281848074501774, 0.516252469463282]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/02/base_1_ID02/RGB/000009_RGB.png,"[490.59283447265625, 537.7396850585938, 0.47629237174987793]","[476.4109802246094, 552.1165771484375, 0.6107091903686523]","[475.64697265625, 524.2404174804688, 0.43440723419189453]","[485.7096252441406, 573.5995483398438, 0.6184691190719604]","[485.272216796875, 507.0125732421875, 0.5844039916992188]","[560.41552734375, 608.980712890625, 0.688408374786377]","[570.3228149414062, 469.44512939453125, 0.6979906558990479]","[685.9744262695312, 638.4041137695312, 0.5997176170349121]","[680.6998901367188, 454.36859130859375, 0.6737552881240845]","[772.8994140625, 611.03564453125, 0.3519992232322693]","[765.62744140625, 477.3130187988281, 0.28040850162506104]","[790.98779296875, 593.1002197265625, 0.5789054036140442]","[780.786376953125, 497.4159240722656, 0.5278894901275635]","[830.158447265625, 674.1192626953125, 0.2856702208518982]","[835.3141479492188, 444.95794677734375, 0.27814802527427673]","[811.2184448242188, 604.3475341796875, 0.24049946665763855]","[822.1566772460938, 464.5181579589844, 0.2030104547739029]","[-0.2456578426218751, 0.39964893718999805, -0.21416212835393034]","[1.4432160775561453, -10.20335026252784, 0.5015064934113912]"
