,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000000_RGB.png,"[465.8121032714844, 544.6730346679688, 0.6679583191871643]","[450.8600158691406, 560.8449096679688, 0.6577454805374146]","[449.5823974609375, 529.1420288085938, 0.7132450342178345]","[465.2278747558594, 581.7617797851562, 0.7685618996620178]","[463.7525634765625, 507.91888427734375, 0.6185718178749084]","[547.6028442382812, 617.5160522460938, 0.8788756728172302]","[551.248291015625, 465.8267822265625, 0.8439009785652161]","[656.2982177734375, 638.6941528320312, 0.594623863697052]","[667.4979858398438, 445.4897155761719, 0.745850145816803]","[755.2936401367188, 613.0298461914062, 0.28784725069999695]","[755.342529296875, 464.4228210449219, 0.6341124176979065]","[792.4090576171875, 594.1690673828125, 0.5931826233863831]","[798.5415649414062, 501.1995849609375, 0.5671382546424866]","[840.3175659179688, 625.1862182617188, 0.244441419839859]","[840.7335815429688, 473.1101989746094, 0.20720721781253815]","[820.4755859375, 612.1633911132812, 0.2629961371421814]","[815.9901123046875, 482.7038879394531, 0.2897445559501648]","[3.2444305590600204, -1.6135394946401895, 0.5524971225542465]","[4.80642472707415, 3.597078830033379, -0.8176731089550578]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000001_RGB.png,"[466.03497314453125, 544.3455810546875, 0.6652107238769531]","[450.967529296875, 560.61279296875, 0.6484246850013733]","[449.76666259765625, 528.8453369140625, 0.7098591327667236]","[465.2579345703125, 581.987548828125, 0.7695256471633911]","[463.8500671386719, 507.96160888671875, 0.6201779842376709]","[547.281494140625, 617.3377685546875, 0.8802371025085449]","[551.2427368164062, 465.8114929199219, 0.8433727622032166]","[655.2833862304688, 638.3587646484375, 0.6001446843147278]","[667.0393676757812, 445.0345153808594, 0.7387548089027405]","[754.6396484375, 613.5882568359375, 0.2908361256122589]","[753.4328002929688, 464.27587890625, 0.6282588839530945]","[792.2537841796875, 593.360107421875, 0.5938972234725952]","[798.3184204101562, 501.012451171875, 0.566415011882782]","[839.41748046875, 625.0521240234375, 0.26158004999160767]","[839.661865234375, 473.3831481933594, 0.20753422379493713]","[820.2076416015625, 612.7352294921875, 0.25071609020233154]","[815.1753540039062, 482.7126770019531, 0.28667154908180237]","[2.789857955179408, -1.417142533090782, 0.41355002916224487]","[4.790527361301075, 3.598976496901235, -0.7926440585268412]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000002_RGB.png,"[465.6416320800781, 544.1482543945312, 0.6619443297386169]","[450.7602233886719, 560.4622802734375, 0.6522725224494934]","[449.4665222167969, 528.6232299804688, 0.7118505835533142]","[465.39581298828125, 581.7013549804688, 0.7632420063018799]","[463.6673889160156, 507.7218933105469, 0.6080313920974731]","[546.8988647460938, 617.373046875, 0.8779197931289673]","[551.3057861328125, 465.9413146972656, 0.8417221307754517]","[655.5765991210938, 638.6234741210938, 0.5894200205802917]","[667.6448974609375, 444.7308044433594, 0.73655104637146]","[754.2996215820312, 612.807373046875, 0.2843601107597351]","[754.6481323242188, 464.8063659667969, 0.6120719909667969]","[792.8731689453125, 594.8796997070312, 0.586216151714325]","[799.0610961914062, 500.81439208984375, 0.5589092969894409]","[840.5029907226562, 625.385986328125, 0.2501690983772278]","[840.1951293945312, 473.24798583984375, 0.21344733238220215]","[820.388671875, 612.3314819335938, 0.25945955514907837]","[816.3720092773438, 483.0373229980469, 0.28702622652053833]","[2.6220693954226153, -1.4451191839738275, 0.2747594574445934]","[4.80024601286076, 3.584652105988106, -0.8911143616881854]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000003_RGB.png,"[464.62982177734375, 544.2647705078125, 0.664420485496521]","[450.2318115234375, 560.5150146484375, 0.6717208623886108]","[448.858154296875, 528.8612670898438, 0.7302044034004211]","[464.99566650390625, 581.3709106445312, 0.7699652910232544]","[463.2460632324219, 507.8824157714844, 0.6115735173225403]","[547.1897583007812, 616.8627319335938, 0.8762270212173462]","[550.7272338867188, 466.3268737792969, 0.8413400053977966]","[655.9362182617188, 638.2638549804688, 0.5857338309288025]","[665.7573852539062, 444.7087707519531, 0.7282013893127441]","[755.92724609375, 612.7611083984375, 0.28648361563682556]","[753.4609375, 463.9516906738281, 0.6185940504074097]","[792.086669921875, 593.2813110351562, 0.5847293138504028]","[798.0147705078125, 500.68634033203125, 0.56438148021698]","[840.1428833007812, 624.6721801757812, 0.24797551333904266]","[840.0340576171875, 473.0256042480469, 0.21976818144321442]","[820.0468139648438, 611.785888671875, 0.262967973947525]","[814.946533203125, 482.34881591796875, 0.2963935434818268]","[2.671266093523441, -1.5092273857596576, 0.23871432453798727]","[4.816373880935186, 3.570366058298089, -0.9765433742582026]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000004_RGB.png,"[465.2676086425781, 544.2438354492188, 0.6606988310813904]","[450.6259460449219, 560.5040893554688, 0.662383496761322]","[449.36627197265625, 528.9335327148438, 0.7206760048866272]","[465.2355041503906, 581.5323486328125, 0.7744534611701965]","[463.4650573730469, 508.1878967285156, 0.6183574795722961]","[546.6350708007812, 616.7935180664062, 0.874464213848114]","[550.96923828125, 465.96112060546875, 0.8502136468887329]","[654.438720703125, 638.885986328125, 0.5793907046318054]","[667.0305786132812, 444.357177734375, 0.7326059937477112]","[755.0074462890625, 613.3552856445312, 0.2900705933570862]","[753.2929077148438, 464.0531005859375, 0.6237595081329346]","[792.5171508789062, 593.4301147460938, 0.5934587717056274]","[798.9219970703125, 500.7619934082031, 0.5659596920013428]","[839.6061401367188, 624.9251708984375, 0.2602255642414093]","[839.5350341796875, 473.3615417480469, 0.20555827021598816]","[810.4046630859375, 612.5875244140625, 0.3184904456138611]","[814.5061645507812, 482.7043762207031, 0.29058781266212463]","[2.960425440385246, -1.441021680010716, 0.1751530078904844]","[4.715898761525134, 3.5970013869382167, -0.8626524700014483]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000005_RGB.png,"[465.0669860839844, 544.67333984375, 0.6628702282905579]","[450.5830383300781, 560.748779296875, 0.6446975469589233]","[449.3077392578125, 529.2874145507812, 0.7124545574188232]","[465.06304931640625, 581.34228515625, 0.7775010466575623]","[463.61187744140625, 508.2587585449219, 0.621661901473999]","[546.2821655273438, 617.0178833007812, 0.876528799533844]","[553.329833984375, 467.6641845703125, 0.6584137678146362]","[656.1078491210938, 638.9513549804688, 0.5645688772201538]","[666.294921875, 445.029541015625, 0.7259473204612732]","[740.2620239257812, 611.10498046875, 0.2241460382938385]","[753.583740234375, 463.96478271484375, 0.6170179843902588]","[793.7100830078125, 593.4068603515625, 0.5711581707000732]","[798.8526000976562, 500.95452880859375, 0.5584874153137207]","[839.836181640625, 625.4133911132812, 0.2674216628074646]","[840.547119140625, 472.9336242675781, 0.21987487375736237]","[810.0020141601562, 612.2620239257812, 0.31512877345085144]","[815.4414672851562, 482.447998046875, 0.29910215735435486]","[3.0757106064593387, -1.3315386287092768, 0.06324461252121623]","[4.684962355740516, 3.601039194539562, -0.7978033713545863]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000006_RGB.png,"[466.3824768066406, 544.3828735351562, 0.6589643955230713]","[451.4267578125, 560.5698852539062, 0.6115928888320923]","[450.21435546875, 528.991455078125, 0.6986892819404602]","[465.4601135253906, 581.7885131835938, 0.7779223918914795]","[463.6619567871094, 508.36236572265625, 0.6243934035301208]","[546.9642333984375, 616.7275390625, 0.8847436308860779]","[553.70263671875, 467.6678161621094, 0.6648215055465698]","[655.10498046875, 639.1698608398438, 0.5706509351730347]","[666.3132934570312, 445.5071105957031, 0.7385116815567017]","[741.1453247070312, 611.414306640625, 0.22613979876041412]","[753.2118530273438, 464.14691162109375, 0.6206583380699158]","[794.3228149414062, 593.662353515625, 0.5774314999580383]","[799.6837768554688, 501.0340881347656, 0.560478150844574]","[839.8766479492188, 625.3952026367188, 0.2598123252391815]","[840.2942504882812, 473.7233581542969, 0.20579086244106293]","[819.3419799804688, 612.105224609375, 0.2503319978713989]","[814.6393432617188, 482.79449462890625, 0.29658377170562744]","[3.098743453321875, -1.304273056502054, -0.013058101011848315]","[4.6659711340576955, 3.5962207841156077, -0.7531457205972726]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000007_RGB.png,"[465.6671447753906, 544.6759033203125, 0.6648892760276794]","[450.9972229003906, 560.9422607421875, 0.6461726427078247]","[449.8518981933594, 529.3935546875, 0.7036207318305969]","[465.19158935546875, 581.8905029296875, 0.7769955992698669]","[463.5480651855469, 508.57177734375, 0.635428249835968]","[546.7920532226562, 616.875244140625, 0.8793126344680786]","[553.3953857421875, 468.17132568359375, 0.6734281182289124]","[654.147705078125, 638.8549194335938, 0.5653449296951294]","[666.65673828125, 447.00616455078125, 0.7652914524078369]","[741.2890014648438, 612.1939697265625, 0.2302509844303131]","[757.7149658203125, 465.3821105957031, 0.6250478625297546]","[793.3804321289062, 594.06005859375, 0.5766521692276001]","[798.5018310546875, 501.5699462890625, 0.5641751289367676]","[840.6068725585938, 626.2258911132812, 0.25443947315216064]","[839.6114501953125, 473.88531494140625, 0.2004273533821106]","[810.5607299804688, 613.3938598632812, 0.3132691979408264]","[814.8327026367188, 482.4965515136719, 0.30526334047317505]","[3.081054834989505, -1.2896226781361741, -0.17464826022282637]","[4.606142982869398, 3.608892809040601, -0.6798247127003029]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000008_RGB.png,"[466.109375, 544.5897827148438, 0.6666988730430603]","[451.3199462890625, 560.5736083984375, 0.6259223222732544]","[450.1958312988281, 529.3976440429688, 0.702120840549469]","[465.6030578613281, 581.5432739257812, 0.7740070819854736]","[463.7931213378906, 508.92266845703125, 0.6434274315834045]","[546.818359375, 616.5059814453125, 0.8844379782676697]","[553.4741821289062, 468.56207275390625, 0.6820299029350281]","[653.903564453125, 639.00048828125, 0.5541651844978333]","[666.6410522460938, 447.3941650390625, 0.7593784332275391]","[753.8580932617188, 612.6005859375, 0.25837239623069763]","[757.0673828125, 465.912109375, 0.6218017935752869]","[792.7014770507812, 594.088134765625, 0.588352620601654]","[797.982177734375, 502.0115051269531, 0.5609279274940491]","[840.356689453125, 625.53515625, 0.2599243223667145]","[840.766357421875, 473.7821960449219, 0.21448661386966705]","[818.91552734375, 612.2107543945312, 0.2469775378704071]","[814.4782104492188, 482.54229736328125, 0.3087778389453888]","[3.043605546157964, -1.2924251643696785, -0.40104246719206593]","[4.569196172141609, 3.602545933675653, -0.6604978208390409]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/06/free_1_ID06/RGB/000009_RGB.png,"[466.2149963378906, 544.7539672851562, 0.66889488697052]","[451.5006103515625, 560.7750244140625, 0.6157156825065613]","[450.4627380371094, 529.4388427734375, 0.6982631683349609]","[465.6946716308594, 582.0028686523438, 0.7731896042823792]","[464.2037658691406, 508.9091796875, 0.6460033655166626]","[546.4312133789062, 616.42578125, 0.8809925317764282]","[550.5652465820312, 466.479736328125, 0.8350390791893005]","[652.8031005859375, 639.4981079101562, 0.5416795611381531]","[665.9667358398438, 448.052734375, 0.7728124260902405]","[753.1865234375, 613.7348022460938, 0.27656570076942444]","[756.978271484375, 465.6003723144531, 0.6281276345252991]","[792.2904052734375, 594.7146606445312, 0.5998701453208923]","[797.9346313476562, 502.173095703125, 0.5670788884162903]","[840.310546875, 625.50146484375, 0.2774566113948822]","[839.88916015625, 474.83489990234375, 0.21479813754558563]","[818.4163818359375, 612.4219360351562, 0.24809293448925018]","[814.16259765625, 482.67724609375, 0.3033199608325958]","[3.0745986239051684, -1.2258257653832247, -0.5259926887752382]","[4.58981748251808, 3.572755030807775, -0.829844337090227]"
