,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000000_RGB.png,"[508.3710021972656, 552.545166015625, 0.525147557258606]","[493.8513488769531, 568.45703125, 0.6394897103309631]","[495.37841796875, 535.532470703125, 0.6582855582237244]","[508.03497314453125, 587.3995971679688, 0.5764595866203308]","[512.6178588867188, 516.3820190429688, 0.693838894367218]","[595.531005859375, 628.9021606445312, 0.8121885061264038]","[603.148681640625, 473.0990905761719, 0.8053339719772339]","[737.2972412109375, 641.9986572265625, 0.6850106120109558]","[731.1185302734375, 465.1203918457031, 0.8144145011901855]","[821.602294921875, 621.44580078125, 0.37830841541290283]","[831.8924560546875, 491.0538330078125, 0.4729677140712738]","[830.1575317382812, 602.41796875, 0.6551917791366577]","[828.0488891601562, 490.63916015625, 0.5793824195861816]","[844.8284912109375, 642.535888671875, 0.026247689500451088]","[846.567138671875, 463.3572082519531, 0.035711973905563354]","[854.993896484375, 617.3931884765625, 0.035927336663007736]","[861.9746704101562, 482.2308044433594, 0.02370886132121086]","[-4.718618670560007, 1.37667699023089, -0.5171381786597976]","[1.631089080240973, 1.5075375996233558, -2.9846088391053303]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000001_RGB.png,"[508.8777770996094, 552.2379150390625, 0.5494428873062134]","[494.0966491699219, 568.2179565429688, 0.6517589688301086]","[495.8101806640625, 535.2164306640625, 0.6644639372825623]","[507.82281494140625, 587.4031982421875, 0.5560140609741211]","[512.5811767578125, 516.7381591796875, 0.6968173384666443]","[595.0101928710938, 628.48388671875, 0.8003628849983215]","[603.033203125, 473.54827880859375, 0.817398726940155]","[737.3978881835938, 642.102783203125, 0.6689103245735168]","[730.0005493164062, 464.9849548339844, 0.8054360151290894]","[823.6404418945312, 620.1058349609375, 0.35986047983169556]","[832.916015625, 491.2731018066406, 0.4640333354473114]","[831.0569458007812, 602.0941772460938, 0.6530210375785828]","[828.5130615234375, 491.5367126464844, 0.5884902477264404]","[846.13427734375, 642.5072021484375, 0.02202807180583477]","[847.61865234375, 463.7972412109375, 0.03104674443602562]","[857.2450561523438, 616.2946166992188, 0.03361902013421059]","[863.279541015625, 482.2104187011719, 0.02127813547849655]","[-4.74342097086213, 1.3928663093284852, -0.5157046216730851]","[1.6353199264798481, 1.5008750308573353, -3.1314134098829505]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000002_RGB.png,"[508.9574890136719, 552.6345825195312, 0.5421404838562012]","[494.1328125, 568.7229614257812, 0.6495500802993774]","[495.937255859375, 535.5723876953125, 0.6499128341674805]","[507.967041015625, 587.6056518554688, 0.5541775822639465]","[512.72314453125, 516.71923828125, 0.701807975769043]","[596.1211547851562, 629.0150146484375, 0.8193345665931702]","[603.4921264648438, 472.93499755859375, 0.8004512190818787]","[737.9774169921875, 641.6258544921875, 0.6823341250419617]","[732.251708984375, 464.9742736816406, 0.8179325461387634]","[823.2535400390625, 619.2437744140625, 0.3874126970767975]","[830.0084228515625, 488.5290832519531, 0.5783643126487732]","[831.6272583007812, 601.9629516601562, 0.650383472442627]","[829.6213989257812, 490.2411193847656, 0.5613817572593689]","[845.8722534179688, 642.2009887695312, 0.02224276401102543]","[847.9795532226562, 463.0058288574219, 0.030893510207533836]","[856.9776000976562, 615.71142578125, 0.03134467452764511]","[863.7568359375, 481.8827209472656, 0.019835595041513443]","[-4.748850999350174, 1.401883568086306, -0.510658952330568]","[1.6515074625556225, 1.4825312197747067, -3.0121458522081785]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000003_RGB.png,"[509.2649841308594, 552.7784423828125, 0.5395933389663696]","[494.24029541015625, 568.80712890625, 0.6417513489723206]","[496.07366943359375, 535.9952392578125, 0.651353120803833]","[507.6519775390625, 587.698974609375, 0.5380223989486694]","[512.4478759765625, 517.1724243164062, 0.6922054886817932]","[596.0880126953125, 628.9478759765625, 0.8122143745422363]","[603.3865356445312, 473.1697998046875, 0.8100938200950623]","[737.7052001953125, 641.7465209960938, 0.6744139194488525]","[730.9542236328125, 465.2832946777344, 0.8005937933921814]","[822.9309692382812, 620.0046997070312, 0.3698303699493408]","[832.76123046875, 491.5015563964844, 0.45951107144355774]","[831.1769409179688, 601.325439453125, 0.6511338353157043]","[828.3760986328125, 490.343994140625, 0.5749800205230713]","[846.3760375976562, 642.6138916015625, 0.022636778652668]","[847.0938720703125, 463.51861572265625, 0.03238043189048767]","[857.1358642578125, 616.0232543945312, 0.029938578605651855]","[862.6756591796875, 482.3965759277344, 0.021538112312555313]","[-4.683765711915513, 1.3489054812983001, -0.5265045615442786]","[1.6244654223893082, 1.4748022689523639, -2.9382956035999928]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000004_RGB.png,"[509.395751953125, 552.9266967773438, 0.5378755331039429]","[494.2989196777344, 569.0153198242188, 0.6371428966522217]","[496.3106689453125, 535.9552612304688, 0.6482939124107361]","[507.7627258300781, 587.8917846679688, 0.5330352187156677]","[512.9194946289062, 517.0178833007812, 0.698714017868042]","[595.547119140625, 629.1456298828125, 0.8066887855529785]","[603.5074462890625, 473.3287353515625, 0.8174245953559875]","[738.0424194335938, 642.0421752929688, 0.6837510466575623]","[732.1619873046875, 465.4997253417969, 0.8186729550361633]","[824.421875, 619.6386108398438, 0.3795413374900818]","[830.4937744140625, 489.6188659667969, 0.5798290967941284]","[831.0177612304688, 599.910888671875, 0.5981103181838989]","[828.0861206054688, 491.15924072265625, 0.5843194723129272]","[846.8214721679688, 642.2801513671875, 0.02007647044956684]","[847.7595825195312, 463.98468017578125, 0.02781921625137329]","[858.1729125976562, 616.022705078125, 0.029695721343159676]","[863.7508544921875, 482.9302062988281, 0.018047655001282692]","[-4.743453378772326, 1.4101119816363554, -0.5098056254539235]","[1.6321317473166115, 1.4678681737475832, -2.8618179317935444]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000005_RGB.png,"[508.9655456542969, 553.194091796875, 0.5173891186714172]","[493.89483642578125, 569.2029418945312, 0.6266260147094727]","[496.0552978515625, 536.3119506835938, 0.6337452530860901]","[507.2969665527344, 587.7918090820312, 0.5223247408866882]","[512.584228515625, 517.4404907226562, 0.6959618330001831]","[595.765869140625, 628.9498901367188, 0.8094300627708435]","[602.7538452148438, 473.4868469238281, 0.8106027245521545]","[738.0211791992188, 641.4606323242188, 0.6835676431655884]","[731.3284912109375, 465.397705078125, 0.8063485622406006]","[824.5231323242188, 619.4774780273438, 0.38550421595573425]","[830.1595458984375, 489.3132629394531, 0.581267237663269]","[828.1560668945312, 601.4846801757812, 0.6760469675064087]","[826.0772705078125, 490.79205322265625, 0.5989349484443665]","[844.8920288085938, 641.6275634765625, 0.024048784747719765]","[846.3898315429688, 463.7291259765625, 0.03475918993353844]","[857.2698974609375, 615.902587890625, 0.03364928066730499]","[862.8505859375, 482.6187744140625, 0.02270359732210636]","[-4.599347435992024, 1.2778380621843373, -0.49701480135887693]","[1.6018216398931369, 1.4741596114090711, -2.925863118890648]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000006_RGB.png,"[508.4271545410156, 553.0945434570312, 0.5095524787902832]","[493.70928955078125, 569.1376342773438, 0.6154257655143738]","[495.6107482910156, 536.2464599609375, 0.6333366632461548]","[507.6015625, 587.9962768554688, 0.5249558687210083]","[512.40283203125, 517.4224243164062, 0.6923311948776245]","[595.034912109375, 628.6214599609375, 0.7933356761932373]","[603.2083740234375, 473.7686462402344, 0.8279418349266052]","[738.0072631835938, 642.4755249023438, 0.6737021207809448]","[732.620849609375, 465.6728820800781, 0.8122615814208984]","[824.1085815429688, 620.0153198242188, 0.369207501411438]","[830.3662719726562, 489.1605529785156, 0.5731701850891113]","[830.2984008789062, 602.1299438476562, 0.6586997509002686]","[828.0444946289062, 491.5169372558594, 0.5876181721687317]","[846.5227661132812, 642.2977905273438, 0.020857512950897217]","[847.8104858398438, 463.54998779296875, 0.030174409970641136]","[858.059326171875, 616.0742797851562, 0.03195560723543167]","[863.7548828125, 482.1613464355469, 0.019772149622440338]","[-4.4330143994091165, 1.093571756203534, -0.4155414148610841]","[1.620857517487847, 1.4550660240596316, -2.8011771005329553]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000007_RGB.png,"[509.0567626953125, 553.1660766601562, 0.5254456400871277]","[494.1325378417969, 569.37060546875, 0.6290218234062195]","[495.9749755859375, 536.2909545898438, 0.635086178779602]","[507.9342956542969, 588.0926513671875, 0.5314901471138]","[512.5714111328125, 517.3955688476562, 0.6958495378494263]","[595.2819213867188, 628.7020874023438, 0.8017281889915466]","[602.9315795898438, 473.4962158203125, 0.8156470656394958]","[737.8477783203125, 641.9503173828125, 0.6685323119163513]","[730.9706420898438, 465.2380065917969, 0.8113011717796326]","[822.3242797851562, 619.9935302734375, 0.27513840794563293]","[830.0289916992188, 489.3978271484375, 0.5867537260055542]","[829.434814453125, 601.6829833984375, 0.6623137593269348]","[827.1806640625, 491.45672607421875, 0.5942375659942627]","[845.3998413085938, 642.2194213867188, 0.02180960774421692]","[846.784912109375, 463.9183044433594, 0.03228110447525978]","[855.9570922851562, 616.8472900390625, 0.031422488391399384]","[863.00048828125, 482.6172790527344, 0.022149667143821716]","[-4.326846348045033, 1.0460601411718282, -0.5582386411521156]","[1.6238722204556686, 1.4486823738497794, -2.7845057268891367]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000008_RGB.png,"[509.2076110839844, 553.7890014648438, 0.5046590566635132]","[493.9594421386719, 569.761962890625, 0.6122159957885742]","[496.1382141113281, 536.7386474609375, 0.6231188178062439]","[505.78265380859375, 589.6737060546875, 0.3785097301006317]","[513.1280517578125, 517.9113159179688, 0.7056908011436462]","[595.3216552734375, 629.8825073242188, 0.8136406540870667]","[603.188232421875, 473.6182556152344, 0.8211368322372437]","[738.1649780273438, 641.697509765625, 0.6904523968696594]","[731.26171875, 465.65252685546875, 0.8182072043418884]","[824.7217407226562, 618.3258666992188, 0.36839351058006287]","[830.4447021484375, 489.3986511230469, 0.5886817574501038]","[829.0702514648438, 601.8667602539062, 0.6674315929412842]","[826.6365356445312, 490.4012145996094, 0.5859342217445374]","[845.3836059570312, 641.0541381835938, 0.02290978655219078]","[847.0113525390625, 463.74639892578125, 0.03158653527498245]","[857.5030517578125, 615.1782836914062, 0.032814282923936844]","[863.3433227539062, 482.661865234375, 0.02069806680083275]","[-4.085307243236162, 1.0783152901621365, -0.5155121687743486]","[1.6006590071026596, 1.4450390224510867, -2.807872255521036]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_1_ID15/RGB/000009_RGB.png,"[509.24664306640625, 553.7958984375, 0.5105254650115967]","[494.2180480957031, 569.9682006835938, 0.6124603748321533]","[496.0323791503906, 536.80859375, 0.6187896728515625]","[506.11334228515625, 589.8204956054688, 0.3949466347694397]","[512.6467895507812, 517.5880737304688, 0.696720540523529]","[596.319091796875, 629.7095336914062, 0.8130606412887573]","[603.3515014648438, 473.4950256347656, 0.8172654509544373]","[737.9707641601562, 641.7684326171875, 0.663456380367279]","[732.1211547851562, 466.2408447265625, 0.8045111298561096]","[823.4656982421875, 620.9273681640625, 0.29115694761276245]","[830.6494750976562, 489.8348693847656, 0.5783211588859558]","[830.1127319335938, 602.3475341796875, 0.6593003869056702]","[827.900146484375, 490.7461853027344, 0.5773159265518188]","[846.7435302734375, 643.3703002929688, 0.02232547663152218]","[847.9114379882812, 463.8660583496094, 0.028342286124825478]","[857.5903930664062, 616.902587890625, 0.028589054942131042]","[864.0527954101562, 483.12225341796875, 0.018533453345298767]","[-4.013773149200487, 1.0982515252629799, -0.5308905366538502]","[1.5886175462595762, 1.4514734819315032, -2.863796253348924]"
