,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000000_RGB.png,"[474.4346618652344, 540.9683227539062, 0.3844393193721771]","[463.34100341796875, 555.161865234375, 0.5863614678382874]","[461.9578857421875, 528.081298828125, 0.650291383266449]","[474.8270568847656, 576.03564453125, 0.4261675775051117]","[475.4543762207031, 507.6676940917969, 0.5184409022331238]","[562.0307006835938, 608.9469604492188, 0.6441028118133545]","[565.002197265625, 470.4918518066406, 0.5962476134300232]","[675.8505249023438, 631.4844360351562, 0.5097163915634155]","[664.0364379882812, 448.2391052246094, 0.6313082575798035]","[759.2863159179688, 635.6453247070312, 0.38716039061546326]","[753.913330078125, 458.5028381347656, 0.4694877862930298]","[732.145751953125, 583.4072875976562, 0.6300399303436279]","[736.2887573242188, 497.3053283691406, 0.565291166305542]","[823.4600830078125, 617.4011840820312, 0.39671590924263]","[828.2311401367188, 463.31005859375, 0.438442587852478]","[813.0801391601562, 618.8172607421875, 0.20043186843395233]","[820.1715698242188, 460.7702331542969, 0.20065701007843018]","[-0.11423544971134177, 0.2653393899321204, -0.2824494774971723]","[3.7953766146024406, 0.8736130922420321, 0.6482987117398071]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000001_RGB.png,"[474.7158203125, 541.1265869140625, 0.40002718567848206]","[463.77447509765625, 555.4146118164062, 0.5852413773536682]","[462.4830627441406, 528.26416015625, 0.6587769985198975]","[474.4052429199219, 576.328125, 0.42487385869026184]","[475.5927734375, 507.6490478515625, 0.5068339109420776]","[562.0693969726562, 608.8372192382812, 0.6286288499832153]","[565.5960693359375, 470.35693359375, 0.5961350798606873]","[674.90771484375, 632.7349853515625, 0.5004051327705383]","[666.1244506835938, 447.4793395996094, 0.6229518055915833]","[759.3943481445312, 635.0731811523438, 0.3649822473526001]","[754.0833740234375, 459.2781677246094, 0.45883896946907043]","[731.9131469726562, 584.7432861328125, 0.6235358715057373]","[736.53759765625, 498.2088317871094, 0.5638323426246643]","[823.9193725585938, 616.6874389648438, 0.3986360430717468]","[826.9111938476562, 462.4333801269531, 0.44083377718925476]","[815.2350463867188, 618.5955810546875, 0.19593963027000427]","[821.8397216796875, 460.5421447753906, 0.18065714836120605]","[-0.14969576886933625, 0.28936462279170955, -0.2644718389842658]","[3.833239352911039, 0.9418174183994601, 0.6621310923545046]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000002_RGB.png,"[474.123779296875, 540.5299682617188, 0.3609890639781952]","[463.1390075683594, 554.775390625, 0.6190477609634399]","[461.9131774902344, 527.4816284179688, 0.6232699155807495]","[474.429931640625, 576.3883666992188, 0.42833590507507324]","[475.51519775390625, 507.3180847167969, 0.5095721483230591]","[561.891845703125, 608.9639282226562, 0.638526201248169]","[564.6814575195312, 470.3143310546875, 0.5852090716362]","[675.0203857421875, 632.3359985351562, 0.5103734135627747]","[663.451171875, 448.08428955078125, 0.6282885670661926]","[758.291748046875, 634.6950073242188, 0.36378195881843567]","[752.9671630859375, 458.9716796875, 0.4795793890953064]","[732.51220703125, 583.7551879882812, 0.6211448311805725]","[736.5039672851562, 497.04241943359375, 0.5674823522567749]","[824.3538208007812, 616.8394775390625, 0.39040517807006836]","[827.8975830078125, 462.40582275390625, 0.4445217251777649]","[814.7102661132812, 618.4666748046875, 0.19732902944087982]","[820.8482666015625, 460.3919677734375, 0.1827991008758545]","[-0.13034612869031897, 0.28884910833000754, -0.21162464360258698]","[3.844571402941898, 0.9476797910299279, 0.6651900439905724]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000003_RGB.png,"[474.5233459472656, 540.4642944335938, 0.36652496457099915]","[463.4976501464844, 554.7491455078125, 0.626308023929596]","[462.2797546386719, 527.5662841796875, 0.6254485249519348]","[474.52008056640625, 576.3034057617188, 0.4282439947128296]","[475.5297546386719, 507.42120361328125, 0.5085618495941162]","[561.6062622070312, 608.7537231445312, 0.6401869654655457]","[564.878662109375, 470.199951171875, 0.5877123475074768]","[673.3359375, 631.3282470703125, 0.5375279188156128]","[664.5446166992188, 447.697265625, 0.6273717284202576]","[758.7457885742188, 635.1845703125, 0.35950103402137756]","[753.9016723632812, 459.0032043457031, 0.4693659842014313]","[731.3519897460938, 583.7290649414062, 0.6334038376808167]","[735.8639526367188, 497.13885498046875, 0.5680044293403625]","[823.0365600585938, 616.3031616210938, 0.40522152185440063]","[826.5582275390625, 463.62530517578125, 0.448098748922348]","[820.1419067382812, 614.2340698242188, 0.15051695704460144]","[820.6595458984375, 460.6742858886719, 0.19231364130973816]","[-0.10845088563244325, 0.2890429746590734, -0.212408026130835]","[3.821790831840881, 0.9141119462730717, 0.626669436541151]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000004_RGB.png,"[474.80889892578125, 541.2923583984375, 0.3987449109554291]","[463.5390625, 555.53515625, 0.5985041856765747]","[462.4196472167969, 528.153076171875, 0.6447696089744568]","[474.3184814453125, 576.6461791992188, 0.44843629002571106]","[475.5673522949219, 507.36004638671875, 0.5101848840713501]","[561.845458984375, 609.0446166992188, 0.6508826613426208]","[564.765625, 470.5107116699219, 0.593390703201294]","[675.779052734375, 631.6839599609375, 0.5179049968719482]","[663.5916748046875, 447.9972229003906, 0.6317822337150574]","[758.7948608398438, 634.9384155273438, 0.360828697681427]","[754.3386840820312, 458.2655944824219, 0.48455411195755005]","[732.301513671875, 580.3692626953125, 0.49129876494407654]","[734.8965454101562, 497.6183776855469, 0.5692477822303772]","[823.0243530273438, 616.1002807617188, 0.4086180627346039]","[826.4962158203125, 462.92352294921875, 0.46636107563972473]","[820.6407470703125, 614.2096557617188, 0.14844170212745667]","[820.9993286132812, 460.13555908203125, 0.19214263558387756]","[-0.06477391557905125, 0.2995741929789157, -0.12307123932375635]","[3.7594776506739156, 0.9147060359185646, 0.6327803938951503]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000005_RGB.png,"[474.7242126464844, 540.6925048828125, 0.37309831380844116]","[463.654296875, 554.97216796875, 0.611615002155304]","[462.4688720703125, 527.7125244140625, 0.6412299275398254]","[474.7066345214844, 576.4053955078125, 0.4481675326824188]","[476.0031433105469, 507.3314208984375, 0.5130119323730469]","[561.60498046875, 608.7645874023438, 0.6330704092979431]","[564.8226928710938, 470.5109558105469, 0.5946467518806458]","[674.5333251953125, 631.79345703125, 0.5163798928260803]","[662.5686645507812, 448.5591735839844, 0.6253836750984192]","[758.6478271484375, 635.3667602539062, 0.37274599075317383]","[753.0157470703125, 458.9873962402344, 0.47030508518218994]","[732.510009765625, 580.4956665039062, 0.4912751317024231]","[735.2457275390625, 497.87786865234375, 0.5629004240036011]","[823.1139526367188, 615.5619506835938, 0.4044346213340759]","[825.9470825195312, 463.1573791503906, 0.44343671202659607]","[820.1884765625, 614.8803100585938, 0.1478664129972458]","[820.7138671875, 460.3912658691406, 0.1907002031803131]","[0.0460195322831027, 0.29558858375768826, -0.13652722235668643]","[3.6771652484130715, 0.9057565779768274, 0.6395455291695379]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000006_RGB.png,"[474.49737548828125, 540.9173583984375, 0.3755771219730377]","[463.509521484375, 555.1677856445312, 0.6068928837776184]","[462.4111633300781, 527.9027099609375, 0.638931930065155]","[474.6793212890625, 576.3192749023438, 0.43741101026535034]","[476.0241394042969, 507.20556640625, 0.5130588412284851]","[561.6422119140625, 608.5479125976562, 0.6249106526374817]","[565.1175537109375, 470.2082214355469, 0.5897031426429749]","[674.5275268554688, 631.0924072265625, 0.5170212388038635]","[664.29443359375, 448.2021484375, 0.6204267144203186]","[759.078857421875, 635.1812133789062, 0.362951397895813]","[753.41357421875, 458.6526184082031, 0.4785444438457489]","[732.3643188476562, 580.6113891601562, 0.48791638016700745]","[735.5838012695312, 497.86505126953125, 0.5653115510940552]","[823.390869140625, 615.7718505859375, 0.4034496545791626]","[827.496826171875, 463.219970703125, 0.4406388998031616]","[820.9560546875, 615.166748046875, 0.14613144099712372]","[821.1971435546875, 460.73895263671875, 0.18798770010471344]","[0.36634349570457186, 0.37331133918320303, -0.22896954792144694]","[3.7657525236149922, 0.9854178958213015, 0.6444087109244712]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000007_RGB.png,"[474.78021240234375, 540.7999877929688, 0.3784361183643341]","[463.9507141113281, 555.136962890625, 0.6131799817085266]","[462.9641418457031, 528.0189819335938, 0.6366878151893616]","[474.6143493652344, 576.438720703125, 0.4361726641654968]","[476.2806396484375, 507.0641784667969, 0.5037694573402405]","[562.2364501953125, 608.8179931640625, 0.6338424682617188]","[565.4679565429688, 470.1604919433594, 0.593880832195282]","[675.1531982421875, 631.5850219726562, 0.49865081906318665]","[663.4493408203125, 448.2887268066406, 0.6353279948234558]","[759.1346435546875, 635.6603393554688, 0.3602902889251709]","[754.1318359375, 458.8245849609375, 0.4725150465965271]","[729.8446044921875, 584.1194458007812, 0.6471901535987854]","[734.7516479492188, 497.9295349121094, 0.5701332688331604]","[822.7131958007812, 616.18115234375, 0.4116649627685547]","[828.0072021484375, 462.3421325683594, 0.4530017673969269]","[815.2496948242188, 618.6570434570312, 0.1854877471923828]","[822.5341186523438, 460.3017883300781, 0.17905040085315704]","[0.6068477014446706, 0.40119647352344023, -0.2562286934699669]","[3.8283087097854733, 1.0144295149156075, 0.6423850001228572]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000008_RGB.png,"[474.8236083984375, 540.6152954101562, 0.37651994824409485]","[463.767822265625, 554.9155883789062, 0.620594322681427]","[462.72119140625, 527.6531982421875, 0.6282299757003784]","[474.86151123046875, 576.29345703125, 0.4346802830696106]","[476.1089782714844, 506.94842529296875, 0.5052102208137512]","[562.0635986328125, 608.8265991210938, 0.6410365700721741]","[564.86474609375, 470.22662353515625, 0.5884459018707275]","[676.092529296875, 631.8999633789062, 0.48555704951286316]","[663.9335327148438, 448.4248046875, 0.6315817832946777]","[759.6875610351562, 634.3547973632812, 0.35389694571495056]","[753.859130859375, 458.57275390625, 0.47508704662323]","[733.1433715820312, 583.4985961914062, 0.6068856120109558]","[737.1340942382812, 497.1090087890625, 0.5505062341690063]","[823.0392456054688, 616.654541015625, 0.3975837230682373]","[828.0176391601562, 462.9769592285156, 0.4371180236339569]","[820.2234497070312, 614.42919921875, 0.15505923330783844]","[821.2050170898438, 460.38812255859375, 0.1941305547952652]","[0.9792607558875649, 0.3743715796783512, -0.3021249769222688]","[3.8443150474211722, 1.0548157766959394, 0.6366944172632854]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/11/base_2_ID11/RGB/000009_RGB.png,"[474.0785827636719, 541.2750244140625, 0.3873763382434845]","[463.33331298828125, 555.5441284179688, 0.5958310961723328]","[461.9587707519531, 528.2138061523438, 0.6482894420623779]","[474.62347412109375, 576.4871826171875, 0.4465567171573639]","[475.7603759765625, 506.9129333496094, 0.5030374526977539]","[561.6357421875, 608.627685546875, 0.6324495077133179]","[564.5425415039062, 469.85919189453125, 0.5716938376426697]","[675.8577880859375, 630.9707641601562, 0.4877922236919403]","[663.7119750976562, 448.06646728515625, 0.6361795663833618]","[760.245361328125, 635.7196044921875, 0.3648339807987213]","[753.8016967773438, 458.49407958984375, 0.468002051115036]","[731.6327514648438, 584.0214233398438, 0.6215922236442566]","[735.955078125, 497.28057861328125, 0.56195467710495]","[823.3521118164062, 615.4669799804688, 0.3789485692977905]","[828.0863037109375, 461.87310791015625, 0.4386548101902008]","[820.3972778320312, 614.244873046875, 0.15249750018119812]","[821.3009033203125, 459.95391845703125, 0.18459784984588623]","[1.4192721633492411, 0.378221214364192, -0.3240799243418709]","[3.825775924286082, 1.0929142631153832, 0.6496639890218426]"
