,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000000_RGB.png,"[528.4129028320312, 548.3616943359375, 0.6808146834373474]","[513.6583251953125, 563.2531127929688, 0.7346941828727722]","[514.001708984375, 531.6305541992188, 0.7195862531661987]","[517.9661865234375, 582.4791259765625, 0.6611578464508057]","[521.0140991210938, 514.7095947265625, 0.7078055143356323]","[586.3277587890625, 615.7115478515625, 0.705436110496521]","[589.2505493164062, 473.847900390625, 0.741879940032959]","[708.92529296875, 630.5466918945312, 0.6444395780563354]","[700.3290405273438, 457.2745056152344, 0.579317033290863]","[822.5322875976562, 660.2340087890625, 0.4948655366897583]","[818.3785400390625, 444.6925354003906, 0.4637528955936432]","[764.7964477539062, 581.5816040039062, 0.6434703469276428]","[765.2342529296875, 489.578369140625, 0.4512411057949066]","[825.9610595703125, 621.8037109375, 0.13415288925170898]","[837.6008911132812, 478.6533508300781, 0.27778491377830505]","[837.5433349609375, 651.0103149414062, 0.18845093250274658]","[844.0184326171875, 449.08489990234375, 0.18479859828948975]","[4.783502248922157, 0.19639692806195524, -0.7023708746579356]","[-0.27463009019670087, -1.635233396545273, -0.9220718942373549]"
1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000001_RGB.png,"[528.68701171875, 550.0728759765625, 0.6854791045188904]","[514.0106811523438, 564.6484375, 0.8019499182701111]","[514.4330444335938, 533.49658203125, 0.6827027797698975]","[517.62255859375, 583.5883178710938, 0.6756712198257446]","[520.226318359375, 515.5007934570312, 0.7119022011756897]","[585.1116943359375, 615.1735229492188, 0.7135180234909058]","[590.1834106445312, 474.2860412597656, 0.7362068295478821]","[708.2352905273438, 633.0258178710938, 0.6309669613838196]","[702.826904296875, 449.74444580078125, 0.564909815788269]","[819.5052490234375, 661.7649536132812, 0.564714252948761]","[818.7186889648438, 432.7214660644531, 0.5340473055839539]","[764.8067016601562, 581.4546508789062, 0.6263461709022522]","[764.257568359375, 491.6031799316406, 0.4572351276874542]","[820.2827758789062, 615.9630126953125, 0.22299045324325562]","[832.656005859375, 488.11712646484375, 0.34029361605644226]","[834.013427734375, 651.381103515625, 0.18453603982925415]","[842.011962890625, 463.222412109375, 0.17556132376194]","[5.869851888993335, -0.48254974197148287, 0.030010424295429727]","[0.09388801762229232, -1.6783165015654455, -0.8306105571795613]"
2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000002_RGB.png,"[527.8212890625, 551.489501953125, 0.6824390888214111]","[513.6162109375, 565.83203125, 0.8130528330802917]","[513.6461791992188, 534.8314208984375, 0.6392074227333069]","[517.0695190429688, 584.0587768554688, 0.6970329284667969]","[519.218017578125, 515.9768676757812, 0.7207052111625671]","[587.5590209960938, 616.384033203125, 0.7070140242576599]","[592.7858276367188, 471.5970458984375, 0.6312996745109558]","[711.4240112304688, 633.416015625, 0.6480419635772705]","[705.6316528320312, 446.6157531738281, 0.5032018423080444]","[820.8516235351562, 662.203125, 0.5852673053741455]","[819.1088256835938, 428.4871826171875, 0.48453378677368164]","[768.862548828125, 580.4491577148438, 0.6010580062866211]","[773.552734375, 488.19586181640625, 0.4892881214618683]","[827.5845336914062, 613.9677124023438, 0.11997225880622864]","[833.21240234375, 490.32763671875, 0.23315413296222687]","[836.5111083984375, 652.7420654296875, 0.14303864538669586]","[842.2891845703125, 462.3895568847656, 0.15514464676380157]","[6.755463967567967, -0.7904374447977317, 0.6098707298311806]","[0.5257100157006364, -1.8544313222854252, -0.751630309106924]"
3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000003_RGB.png,"[527.7002563476562, 551.1925659179688, 0.6827549934387207]","[513.8187866210938, 565.9421997070312, 0.8309864401817322]","[513.533203125, 534.5178833007812, 0.6550479531288147]","[518.642578125, 584.4119873046875, 0.6685336828231812]","[519.6056518554688, 515.9398193359375, 0.7215930819511414]","[587.7078247070312, 614.7587280273438, 0.6719631552696228]","[592.0608520507812, 472.9572448730469, 0.6098101139068604]","[713.7916870117188, 632.9332275390625, 0.6512410640716553]","[697.9480590820312, 442.7332458496094, 0.5180283188819885]","[821.2509155273438, 663.1128540039062, 0.578324556350708]","[815.5441284179688, 419.6365966796875, 0.35595884919166565]","[767.0143432617188, 580.6555786132812, 0.6108998656272888]","[772.5388793945312, 490.3953857421875, 0.5175133943557739]","[817.9354248046875, 614.6937255859375, 0.26886630058288574]","[832.5283203125, 489.8940124511719, 0.24121668934822083]","[834.5701293945312, 652.7748413085938, 0.1946314126253128]","[835.6170043945312, 435.5960998535156, 0.22988790273666382]","[7.935465710669359, -1.071733255073768, 1.0984202112626529]","[1.567462704461524, -2.253048538470394, -0.6169378637938524]"
4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000004_RGB.png,"[528.4254150390625, 551.67822265625, 0.6948533654212952]","[514.4944458007812, 566.428466796875, 0.8289462924003601]","[514.0554809570312, 534.9232788085938, 0.6681213974952698]","[519.7066040039062, 584.8857421875, 0.6589468121528625]","[519.6488647460938, 516.280029296875, 0.7129173874855042]","[586.7151489257812, 615.1243896484375, 0.6823904514312744]","[588.8807983398438, 473.9761962890625, 0.741727888584137]","[709.4229125976562, 633.2353515625, 0.6856721639633179]","[692.4226684570312, 439.63067626953125, 0.5018178224563599]","[820.0481567382812, 664.0119018554688, 0.6483463644981384]","[812.743408203125, 413.556396484375, 0.5458101034164429]","[763.5571899414062, 583.0775146484375, 0.6736274361610413]","[769.1849975585938, 492.11492919921875, 0.5708725452423096]","[820.9073486328125, 617.2719116210938, 0.2278091311454773]","[838.5716552734375, 488.8028259277344, 0.2321314811706543]","[833.8314819335938, 655.7144165039062, 0.20500825345516205]","[836.0221557617188, 418.50274658203125, 0.21250657737255096]","[9.30305383313537, -1.140765129332292, 1.3698394981373208]","[2.125317279025679, -2.481222302941203, -0.6152768882058672]"
5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000005_RGB.png,"[529.5185546875, 551.1611328125, 0.7080702781677246]","[515.6176147460938, 565.9175415039062, 0.8344323039054871]","[515.1287841796875, 534.6153564453125, 0.6589272022247314]","[522.2163696289062, 583.4407348632812, 0.6172508001327515]","[520.0517578125, 515.9290771484375, 0.7065494656562805]","[586.5411376953125, 613.513671875, 0.67791748046875]","[590.506591796875, 472.7680358886719, 0.7389751076698303]","[705.9461059570312, 634.2407836914062, 0.674541711807251]","[692.2261352539062, 439.7802429199219, 0.6030416488647461]","[819.8546752929688, 665.1724243164062, 0.6709681153297424]","[810.40771484375, 405.9657287597656, 0.6243520379066467]","[772.9000854492188, 583.1829833984375, 0.5715561509132385]","[776.4940185546875, 492.1568908691406, 0.5471945405006409]","[827.1237182617188, 614.7028198242188, 0.12000219523906708]","[837.3115234375, 483.8451232910156, 0.23737046122550964]","[833.83740234375, 656.4600830078125, 0.16644026339054108]","[836.5457763671875, 414.8623046875, 0.192779541015625]","[10.213201156666448, -1.0735974837508615, 1.5307465070382296]","[3.324979104075151, -3.0337105665395105, -0.5305687618604804]"
6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000006_RGB.png,"[531.6953735351562, 551.3793334960938, 0.7374202013015747]","[516.80615234375, 565.65087890625, 0.8182397484779358]","[516.8619384765625, 533.9368286132812, 0.674739420413971]","[522.8396606445312, 582.8004760742188, 0.6488800048828125]","[522.906494140625, 514.635009765625, 0.6612409949302673]","[584.540283203125, 611.52685546875, 0.6456695795059204]","[591.049072265625, 473.0644836425781, 0.7226035594940186]","[704.64306640625, 633.697998046875, 0.6521254777908325]","[683.8780517578125, 431.53436279296875, 0.6296623349189758]","[817.8013305664062, 665.275634765625, 0.6774308681488037]","[804.3143920898438, 395.82293701171875, 0.6254945993423462]","[769.1546020507812, 583.3866577148438, 0.6306281685829163]","[773.5532836914062, 495.37982177734375, 0.5710065960884094]","[827.5910034179688, 615.1514892578125, 0.19949160516262054]","[839.945556640625, 488.52325439453125, 0.29422375559806824]","[833.3681030273438, 655.8737182617188, 0.23258015513420105]","[837.052001953125, 479.4698791503906, 0.15989895164966583]","[11.555891056646901, -0.7967469685168007, 1.733609654232656]","[4.003995365171734, -3.1900203188442995, -0.5009333099626356]"
7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000007_RGB.png,"[532.0551147460938, 552.413818359375, 0.7244666218757629]","[516.7451782226562, 566.3857421875, 0.8104990124702454]","[517.1552124023438, 534.8320922851562, 0.6547820568084717]","[522.2503051757812, 583.0474243164062, 0.6325095295906067]","[523.1806030273438, 514.9448852539062, 0.656430721282959]","[585.0012817382812, 609.1639404296875, 0.6504021286964417]","[588.8544311523438, 475.302001953125, 0.7547062635421753]","[705.8912353515625, 633.099853515625, 0.7064254879951477]","[684.329833984375, 430.9692077636719, 0.7671632170677185]","[817.7393798828125, 666.446044921875, 0.6667160987854004]","[796.6915893554688, 388.6860046386719, 0.5119019746780396]","[770.9282836914062, 583.5371704101562, 0.6156286001205444]","[775.0241088867188, 494.8577880859375, 0.5998440384864807]","[821.1025390625, 616.498779296875, 0.23936399817466736]","[838.8805541992188, 487.20355224609375, 0.27328214049339294]","[832.2747802734375, 656.91845703125, 0.2437666356563568]","[834.3378295898438, 479.03204345703125, 0.1544729322195053]","[12.806673703303694, -0.48276972152040537, 1.775170610470944]","[4.5596033871096795, -3.5477640217723314, -0.4042762720492204]"
8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000008_RGB.png,"[533.0469360351562, 552.4185791015625, 0.7505886554718018]","[517.9804077148438, 566.0060424804688, 0.7777225375175476]","[518.3187255859375, 534.4448852539062, 0.6681103706359863]","[524.0106201171875, 581.7880249023438, 0.6698434352874756]","[524.1278076171875, 517.05859375, 0.5875354409217834]","[584.3226928710938, 607.966796875, 0.5958204865455627]","[588.69140625, 476.2750549316406, 0.7414329648017883]","[701.5953979492188, 634.8875122070312, 0.6831634044647217]","[683.1433715820312, 424.1352844238281, 0.7404385209083557]","[816.9515380859375, 666.1621704101562, 0.5460352897644043]","[786.9661865234375, 380.40191650390625, 0.5187674760818481]","[771.9493408203125, 584.63232421875, 0.6229754090309143]","[775.726318359375, 496.2676696777344, 0.6074700355529785]","[818.443115234375, 624.0125122070312, 0.20838190615177155]","[841.796142578125, 487.6485595703125, 0.28547096252441406]","[828.9860229492188, 658.6226806640625, 0.292975515127182]","[827.3834838867188, 493.1073303222656, 0.20497505366802216]","[13.26229217336044, -0.28990396034016785, 1.7133280042035421]","[0.4054371522592089, -6.7846956560327385, -0.07443651247979233]"
9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/free_3_ID16/RGB/000009_RGB.png,"[533.1882934570312, 551.0201416015625, 0.7379327416419983]","[518.230224609375, 564.9871826171875, 0.743064820766449]","[518.2067260742188, 534.0363159179688, 0.689245343208313]","[524.93359375, 580.35693359375, 0.688848614692688]","[524.586181640625, 516.8960571289062, 0.6025049090385437]","[585.0311889648438, 606.3521118164062, 0.5650148987770081]","[589.9406127929688, 474.5101318359375, 0.751959502696991]","[694.7979125976562, 636.253173828125, 0.6494916081428528]","[677.1129760742188, 422.70306396484375, 0.698879599571228]","[816.0131225585938, 666.1627807617188, 0.5649371147155762]","[772.1304321289062, 377.97991943359375, 0.6509706377983093]","[772.240234375, 584.0958862304688, 0.614824652671814]","[776.34619140625, 496.25726318359375, 0.6249265074729919]","[827.114990234375, 624.675537109375, 0.15598416328430176]","[842.5804443359375, 486.6911926269531, 0.2648705840110779]","[829.4171752929688, 658.5906372070312, 0.31957608461380005]","[827.501220703125, 493.6177062988281, 0.20791777968406677]","[14.22626130946629, 0.43407385721904024, 1.0797556513041744]","[1.3224421939414817, -7.463706326871073, -0.06458563678662224]"
