,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000000_RGB.png,"[966.0, 336.0, 1.0]","[990.0, 312.0, 1.0]","[942.0, 324.0, 1.0]","[1032.0, 354.0, 1.0]","[906.0, 360.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 540.0, 1.0]","[1176.0, 744.0, 1.0]","[780.0, 726.0, 1.0]","[1206.0, 912.0, 0.0]","[774.0, 918.0, 1.0]","[1068.0, 894.0, 1.0]","[870.0, 894.0, 1.0]","[1134.0, 1092.0, 0.0]","[756.0, 1080.0, 0.0]","[1146.0, 1068.0, 0.0]","[774.0, 1074.0, 0.0]","[0.4653846357536633, 0.006747598767016428, 0.3436433725171265]","[-1.9991482094839181, 4.803643994106975, 1.4820236031797807]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000001_RGB.png,"[966.0, 336.0, 1.0]","[990.0, 312.0, 1.0]","[942.0, 324.0, 1.0]","[1032.0, 354.0, 1.0]","[900.0, 366.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 540.0, 1.0]","[1170.0, 738.0, 1.0]","[780.0, 726.0, 1.0]","[1206.0, 912.0, 0.0]","[774.0, 918.0, 1.0]","[1068.0, 894.0, 1.0]","[864.0, 894.0, 1.0]","[1134.0, 1086.0, 0.0]","[762.0, 1080.0, 0.0]","[1152.0, 1068.0, 0.0]","[780.0, 1080.0, 0.0]","[0.3944248758254909, 0.06558950713847511, 0.39796996507021953]","[-1.996732447348529, 4.80081996737804, 1.484986353963588]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000002_RGB.png,"[966.0, 336.0, 1.0]","[990.0, 312.0, 1.0]","[942.0, 324.0, 1.0]","[1032.0, 354.0, 1.0]","[900.0, 366.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 534.0, 1.0]","[1164.0, 756.0, 1.0]","[780.0, 726.0, 1.0]","[1200.0, 918.0, 1.0]","[774.0, 918.0, 1.0]","[1068.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1134.0, 1062.0, 0.0]","[768.0, 1080.0, 0.0]","[780.0, 978.0, 0.0]","[780.0, 990.0, 0.0]","[0.3961021138344569, 0.11403377850723599, 0.37112102454455886]","[-1.9903505911928578, 4.7972748997221775, 1.48726890962372]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000003_RGB.png,"[966.0, 336.0, 1.0]","[990.0, 312.0, 1.0]","[942.0, 318.0, 1.0]","[1032.0, 354.0, 1.0]","[906.0, 360.0, 1.0]","[1104.0, 546.0, 1.0]","[834.0, 540.0, 1.0]","[1164.0, 750.0, 1.0]","[786.0, 726.0, 1.0]","[1194.0, 906.0, 0.0]","[774.0, 918.0, 1.0]","[1074.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1152.0, 1074.0, 0.0]","[774.0, 1080.0, 0.0]","[774.0, 978.0, 0.0]","[774.0, 990.0, 0.0]","[0.3933035752472742, 0.10984211996905985, 0.3683629771103919]","[-1.9871029012508223, 4.795542776751637, 1.4907501203471296]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000004_RGB.png,"[966.0, 336.0, 1.0]","[990.0, 312.0, 1.0]","[942.0, 324.0, 1.0]","[1032.0, 354.0, 1.0]","[906.0, 366.0, 1.0]","[1110.0, 546.0, 1.0]","[828.0, 540.0, 1.0]","[1170.0, 744.0, 1.0]","[780.0, 726.0, 1.0]","[1206.0, 912.0, 0.0]","[774.0, 918.0, 1.0]","[1068.0, 888.0, 1.0]","[870.0, 894.0, 1.0]","[1134.0, 1086.0, 0.0]","[756.0, 1074.0, 0.0]","[1146.0, 1074.0, 0.0]","[774.0, 1080.0, 0.0]","[0.4545629447968526, 0.0923313899515353, 0.40251470618162977]","[-1.9851599742752124, 4.795437417171453, 1.4948626468061785]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000005_RGB.png,"[972.0, 330.0, 1.0]","[996.0000000000001, 312.0, 1.0]","[948.0, 318.0, 1.0]","[1032.0, 348.0, 1.0]","[906.0, 354.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 540.0, 1.0]","[1170.0, 744.0, 1.0]","[786.0, 726.0, 1.0]","[1194.0, 918.0, 0.0]","[774.0, 918.0, 1.0]","[1062.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1134.0, 1086.0, 0.0]","[756.0, 1092.0, 0.0]","[1152.0, 1074.0, 0.0]","[774.0, 983.9999999999999, 0.0]","[0.5118836081678991, 0.09656052193804066, 0.4576086025886881]","[-1.984189332984944, 4.793785579993524, 1.495930781952012]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000006_RGB.png,"[972.0, 336.0, 1.0]","[996.0000000000001, 312.0, 1.0]","[948.0, 318.0, 1.0]","[1032.0, 348.0, 1.0]","[906.0, 354.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 534.0, 1.0]","[1170.0, 744.0, 1.0]","[786.0, 726.0, 1.0]","[1200.0, 912.0, 0.0]","[774.0, 918.0, 1.0]","[1062.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1134.0, 1092.0, 0.0]","[756.0, 1092.0, 0.0]","[1152.0, 1074.0, 0.0]","[774.0, 983.9999999999999, 0.0]","[0.5857446773734482, 0.11539839559212112, 0.4562532378971403]","[-1.9804147649590493, 4.795986528506936, 1.498193240056395]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000007_RGB.png,"[972.0, 336.0, 1.0]","[996.0000000000001, 318.0, 1.0]","[948.0, 318.0, 1.0]","[1032.0, 348.0, 1.0]","[900.0, 354.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 540.0, 1.0]","[1164.0, 750.0, 1.0]","[786.0, 726.0, 1.0]","[1170.0, 912.0, 0.0]","[774.0, 912.0, 1.0]","[1062.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1140.0, 1092.0, 0.0]","[762.0, 1092.0, 0.0]","[1158.0, 1092.0, 0.0]","[774.0, 990.0, 0.0]","[0.6540350619056665, 0.13400546848010836, 0.4549544658778988]","[-1.9799098717157302, 4.795472751382899, 1.4996173956631034]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000008_RGB.png,"[966.0, 336.0, 1.0]","[990.0, 318.0, 1.0]","[942.0, 324.0, 1.0]","[1032.0, 354.0, 1.0]","[906.0, 360.0, 1.0]","[1110.0, 546.0, 1.0]","[828.0, 540.0, 1.0]","[1164.0, 750.0, 1.0]","[786.0, 720.0, 1.0]","[1158.0, 906.0, 0.0]","[774.0, 918.0, 1.0]","[1068.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1140.0, 1068.0, 0.0]","[774.0, 1080.0, 0.0]","[774.0, 978.0, 0.0]","[774.0, 990.0, 0.0]","[0.6638003487921665, 0.12327802992590026, 0.45328781264986917]","[-1.9793426415636848, 4.798493166229447, 1.500569827180558]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/09/base_2_ID09/RGB/000009_RGB.png,"[972.0, 336.0, 1.0]","[996.0000000000001, 318.0, 1.0]","[948.0, 318.0, 1.0]","[1032.0, 354.0, 1.0]","[906.0, 354.0, 1.0]","[1110.0, 540.0, 1.0]","[828.0, 540.0, 1.0]","[1164.0, 750.0, 1.0]","[786.0, 726.0, 1.0]","[1158.0, 912.0, 0.0]","[774.0, 918.0, 1.0]","[1062.0, 894.0, 1.0]","[870.0, 900.0, 1.0]","[1146.0, 1092.0, 0.0]","[756.0, 1092.0, 0.0]","[1158.0, 1086.0, 0.0]","[774.0, 983.9999999999999, 0.0]","[0.7148070353664648, 0.07053525935575784, 0.43382375495361186]","[-1.9779936706171444, 4.799204193226041, 1.502175835130085]"
