,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000000_RGB.png,"[966.0, 570.0, 1.0]","[984.0, 552.0, 1.0]","[948.0, 546.0, 1.0]","[1008.0, 564.0, 1.0]","[918.0, 558.0, 1.0]","[1056.0, 690.0, 1.0]","[858.0, 696.0, 1.0]","[1086.0, 846.0, 0.0]","[810.0, 870.0, 0.0]","[1044.0, 690.0, 0.0]","[864.0, 948.0, 0.0]","[1020.0, 930.0, 0.0]","[876.0, 912.0, 0.0]","[1080.0, 1020.0, 0.0]","[852.0, 936.0, 0.0]","[1122.0, 1032.0, 0.0]","[876.0, 1032.0, 0.0]","[-13.870519882586278, -3.6201649782694765, 1.8191803569447023]","[0.8170659159133513, -13.23315694815921, -0.23396912383627635]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000001_RGB.png,"[972.0, 564.0, 1.0]","[984.0, 546.0, 1.0]","[948.0, 540.0, 1.0]","[1008.0, 564.0, 1.0]","[918.0, 558.0, 1.0]","[1050.0, 690.0, 1.0]","[858.0, 690.0, 1.0]","[1092.0, 852.0, 0.0]","[810.0, 852.0, 0.0]","[1086.0, 960.0, 0.0]","[864.0, 942.0, 0.0]","[1032.0, 936.0, 0.0]","[882.0, 930.0, 1.0]","[1062.0, 1038.0, 0.0]","[864.0, 948.0, 0.0]","[1200.0, 996.0000000000001, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-13.562662342395807, -3.5660265108393276, 1.7838941331456828]","[1.017256351594879, -13.368857162246044, -0.3451179376980065]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000002_RGB.png,"[966.0, 564.0, 1.0]","[990.0, 546.0, 1.0]","[942.0, 546.0, 1.0]","[1008.0, 564.0, 1.0]","[918.0, 564.0, 1.0]","[1050.0, 690.0, 1.0]","[858.0, 696.0, 1.0]","[1092.0, 846.0, 1.0]","[810.0, 852.0, 0.0]","[1080.0, 966.0000000000001, 0.0]","[870.0, 936.0, 0.0]","[1038.0, 942.0, 1.0]","[882.0, 942.0, 0.0]","[1050.0, 702.0, 0.0]","[852.0, 1080.0, 0.0]","[1068.0, 1038.0, 0.0]","[726.0000000000001, 1080.0, 0.0]","[-12.734884775414478, -3.486623304802829, 1.655961097272374]","[0.6475110503601621, -13.147372663918919, -0.34798585759914047]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000003_RGB.png,"[972.0, 564.0, 1.0]","[990.0, 546.0, 1.0]","[948.0, 540.0, 1.0]","[1014.0, 564.0, 1.0]","[912.0, 558.0, 1.0]","[1050.0, 696.0, 1.0]","[858.0, 696.0, 1.0]","[1098.0, 852.0, 0.0]","[810.0, 852.0, 0.0]","[1074.0, 966.0000000000001, 0.0]","[864.0, 942.0, 0.0]","[1038.0, 942.0, 0.0]","[882.0, 942.0, 0.0]","[1062.0, 1032.0, 0.0]","[852.0, 1080.0, 0.0]","[1110.0, 1032.0, 0.0]","[732.0, 1080.0, 0.0]","[-12.938889119965916, -3.5040165517907993, 1.6812068386886807]","[0.4979664731174179, -13.07911866144462, -0.3345009885651414]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000004_RGB.png,"[960.0, 570.0, 1.0]","[984.0, 552.0, 1.0]","[948.0, 546.0, 1.0]","[1008.0, 570.0, 1.0]","[912.0, 570.0, 1.0]","[1050.0, 690.0, 1.0]","[852.0, 696.0, 1.0]","[1092.0, 870.0, 1.0]","[804.0, 864.0, 0.0]","[1038.0, 702.0, 0.0]","[798.0, 864.0, 0.0]","[1032.0, 936.0, 0.0]","[882.0, 930.0, 0.0]","[1050.0, 702.0, 0.0]","[852.0, 936.0, 0.0]","[1116.0, 1026.0, 0.0]","[864.0, 966.0000000000001, 0.0]","[-13.123207882433888, -3.529647505734053, 1.7088314820063666]","[0.6835669477880066, -13.217956271772474, -0.3300899199854338]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000005_RGB.png,"[966.0, 576.0, 1.0]","[990.0, 558.0, 1.0]","[948.0, 552.0, 1.0]","[1014.0, 570.0, 1.0]","[918.0, 564.0, 1.0]","[1056.0, 696.0, 1.0]","[858.0, 696.0, 1.0]","[1092.0, 846.0, 1.0]","[804.0, 858.0, 0.0]","[1068.0, 960.0, 0.0]","[864.0, 942.0, 0.0]","[1038.0, 942.0, 1.0]","[882.0, 942.0, 0.0]","[1068.0, 1032.0, 0.0]","[852.0, 1080.0, 0.0]","[1068.0, 1038.0, 0.0]","[732.0, 1080.0, 0.0]","[-12.24722132079386, -3.478893575019629, 1.602145765418705]","[0.8042846818101191, -13.286516558394586, -0.30087625320394634]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000006_RGB.png,"[966.0, 570.0, 1.0]","[984.0, 552.0, 1.0]","[948.0, 552.0, 1.0]","[1020.0, 570.0, 1.0]","[924.0, 570.0, 1.0]","[1050.0, 690.0, 1.0]","[852.0, 696.0, 1.0]","[1092.0, 852.0, 1.0]","[798.0, 870.0, 0.0]","[1134.0, 978.0, 0.0]","[864.0, 954.0, 0.0]","[1032.0, 942.0, 0.0]","[882.0, 930.0, 0.0]","[1098.0, 930.0, 0.0]","[852.0, 936.0, 0.0]","[1128.0, 1026.0, 0.0]","[870.0, 954.0, 0.0]","[-11.95349863648879, -3.4842413469743247, 1.5688107215961002]","[1.1032959006762095, -13.237038510688876, -0.3995251645151712]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000007_RGB.png,"[966.0, 576.0, 1.0]","[984.0, 558.0, 1.0]","[942.0, 558.0, 1.0]","[1008.0, 570.0, 1.0]","[918.0, 570.0, 1.0]","[1056.0, 690.0, 1.0]","[852.0, 696.0, 1.0]","[1092.0, 858.0, 1.0]","[798.0, 876.0, 0.0]","[1122.0, 960.0, 0.0]","[882.0, 552.0, 0.0]","[1026.0, 936.0, 0.0]","[882.0, 930.0, 0.0]","[1056.0, 702.0, 0.0]","[852.0, 948.0, 0.0]","[1110.0, 1020.0, 0.0]","[726.0000000000001, 1092.0, 0.0]","[-0.5004980305797744, -3.1230842963327587, 0.676786150124184]","[1.30768977364667, -13.045626594005771, -0.5160469357698968]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000008_RGB.png,"[966.0, 582.0, 1.0]","[990.0, 564.0, 1.0]","[948.0, 564.0, 1.0]","[1008.0, 582.0, 1.0]","[918.0, 576.0, 1.0]","[1050.0, 690.0, 1.0]","[858.0, 696.0, 1.0]","[1092.0, 852.0, 1.0]","[834.0, 864.0, 0.0]","[1128.0, 978.0, 0.0]","[810.0, 870.0, 0.0]","[1026.0, 930.0, 0.0]","[882.0, 924.0, 0.0]","[1098.0, 930.0, 0.0]","[852.0, 930.0, 0.0]","[1128.0, 1020.0, 0.0]","[732.0, 1080.0, 0.0]","[2.0937502680220104, -3.1803718132540126, 0.37533194457555935]","[0.20034321153220877, -12.247246083289397, -0.522359701005565]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/21/base_1_ID21/RGB/000009_RGB.png,"[960.0, 588.0, 1.0]","[984.0, 564.0, 1.0]","[942.0, 570.0, 1.0]","[1014.0, 582.0, 1.0]","[912.0, 576.0, 1.0]","[1056.0, 690.0, 1.0]","[858.0, 696.0, 1.0]","[1098.0, 846.0, 1.0]","[792.0, 882.0, 0.0]","[1122.0, 960.0, 0.0]","[804.0, 870.0, 0.0]","[1026.0, 942.0, 0.0]","[876.0, 942.0, 0.0]","[1104.0, 1002.0, 0.0]","[852.0, 948.0, 0.0]","[1110.0, 1020.0, 0.0]","[732.0, 1092.0, 0.0]","[3.265475531740992, -3.203493157298046, 0.2919623258841614]","[-0.057103126678933004, -11.87906547689711, -0.5963632580247581]"
