,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000000_RGB.png,"[978.0, 456.0, 1.0]","[1002.0, 438.0, 1.0]","[954.0, 438.0, 1.0]","[1038.0, 462.0, 1.0]","[924.0, 462.0, 1.0]","[1092.0, 582.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 798.0, 1.0]","[792.0, 786.0, 1.0]","[1050.0, 936.0, 1.0]","[900.0, 930.0, 1.0]","[1068.0, 936.0, 1.0]","[888.0, 983.9999999999999, 0.0]","[1134.0, 990.0, 0.0]","[942.0, 1074.0, 0.0]","[1128.0, 990.0, 0.0]","[876.0, 1062.0, 0.0]","[1.0144145655744674, 2.2688167416237017, 0.6980797898305585]","[5.550347951325124, 9.699831133517387, 0.2516055607264256]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000001_RGB.png,"[984.0, 462.0, 1.0]","[1008.0, 438.0, 1.0]","[960.0, 438.0, 1.0]","[1038.0, 462.0, 1.0]","[924.0, 462.0, 1.0]","[1092.0, 582.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 798.0, 1.0]","[792.0, 786.0, 1.0]","[1050.0, 942.0, 1.0]","[900.0, 930.0, 1.0]","[1068.0, 942.0, 1.0]","[888.0, 983.9999999999999, 0.0]","[1140.0, 996.0000000000001, 0.0]","[948.0, 1074.0, 0.0]","[1134.0, 990.0, 0.0]","[876.0, 1056.0, 0.0]","[1.002458299556785, 2.1912893813876817, 0.66060563172627]","[5.504406298803589, 9.739789205600344, 0.17946242996310285]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000002_RGB.png,"[984.0, 462.0, 1.0]","[1008.0, 438.0, 1.0]","[960.0, 444.0, 1.0]","[1038.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 588.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 804.0, 1.0]","[792.0, 786.0, 1.0]","[1050.0, 948.0, 1.0]","[900.0, 936.0, 1.0]","[1080.0, 978.0, 1.0]","[888.0, 990.0, 0.0]","[1134.0, 996.0000000000001, 0.0]","[948.0, 1074.0, 0.0]","[1134.0, 996.0000000000001, 0.0]","[876.0, 1062.0, 0.0]","[0.9963346423300942, 2.1263714860016525, 0.6764770922364132]","[5.628760081052175, 9.696144713594805, 0.3130508231120228]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000003_RGB.png,"[984.0, 462.0, 1.0]","[1008.0, 444.0, 1.0]","[960.0, 444.0, 1.0]","[1044.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 582.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 804.0, 1.0]","[792.0, 786.0, 1.0]","[1050.0, 942.0, 1.0]","[893.9999999999999, 930.0, 1.0]","[1074.0, 972.0, 1.0]","[888.0, 983.9999999999999, 1.0]","[1134.0, 996.0000000000001, 0.0]","[948.0, 1074.0, 0.0]","[1128.0, 990.0, 0.0]","[876.0, 1062.0, 0.0]","[0.9940307842624005, 2.092674675978573, 0.698294914660787]","[5.802283990299127, 9.651903730071902, 0.4913318905982691]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000004_RGB.png,"[984.0, 462.0, 1.0]","[1008.0, 444.0, 1.0]","[960.0, 444.0, 1.0]","[1044.0, 462.0, 1.0]","[918.0, 462.0, 1.0]","[1086.0, 582.0, 1.0]","[858.0, 582.0, 1.0]","[1134.0, 804.0, 1.0]","[792.0, 786.0, 1.0]","[1050.0, 948.0, 1.0]","[900.0, 930.0, 1.0]","[1062.0, 942.0, 0.0]","[888.0, 983.9999999999999, 0.0]","[1128.0, 990.0, 0.0]","[876.0, 1074.0, 0.0]","[1134.0, 1002.0, 0.0]","[876.0, 1062.0, 0.0]","[0.9963346423300942, 2.1263714860016525, 0.6764770922364132]","[5.857411212947099, 9.625896028560344, 0.5572258539407976]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000005_RGB.png,"[984.0, 456.0, 1.0]","[1008.0, 432.0, 1.0]","[960.0, 432.0, 1.0]","[1038.0, 456.0, 1.0]","[918.0, 456.0, 1.0]","[1092.0, 582.0, 1.0]","[864.0, 582.0, 1.0]","[1140.0, 792.0, 1.0]","[798.0, 786.0, 1.0]","[1056.0, 948.0, 1.0]","[893.9999999999999, 930.0, 1.0]","[1068.0, 942.0, 1.0]","[893.9999999999999, 990.0, 1.0]","[1134.0, 996.0000000000001, 0.0]","[948.0, 1074.0, 0.0]","[1140.0, 1002.0, 0.0]","[882.0, 1062.0, 0.0]","[0.9738717465136747, 2.1923594031496947, 0.6492282744138133]","[5.75335816413882, 9.674357131821958, 0.4814958411257647]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000006_RGB.png,"[990.0, 462.0, 1.0]","[1014.0, 438.0, 1.0]","[960.0, 438.0, 1.0]","[1044.0, 462.0, 1.0]","[924.0, 462.0, 1.0]","[1092.0, 582.0, 1.0]","[858.0, 576.0, 1.0]","[1146.0, 798.0, 1.0]","[804.0, 786.0, 1.0]","[1050.0, 936.0, 1.0]","[906.0, 930.0, 1.0]","[1068.0, 942.0, 0.0]","[893.9999999999999, 983.9999999999999, 0.0]","[1134.0, 996.0000000000001, 0.0]","[870.0, 1008.0, 0.0]","[1068.0, 990.0, 0.0]","[1062.0, 990.0, 0.0]","[0.8660256354162049, 2.3064872870850546, 0.627210042707696]","[5.8281383095606865, 9.648304911325107, 0.5426650436338493]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000007_RGB.png,"[984.0, 462.0, 1.0]","[1008.0, 438.0, 1.0]","[960.0, 438.0, 1.0]","[1038.0, 462.0, 1.0]","[918.0, 456.0, 1.0]","[1086.0, 582.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 804.0, 1.0]","[792.0, 786.0, 1.0]","[1044.0, 942.0, 1.0]","[900.0, 930.0, 1.0]","[1074.0, 978.0, 1.0]","[888.0, 983.9999999999999, 1.0]","[1134.0, 990.0, 0.0]","[948.0, 1068.0, 0.0]","[1128.0, 996.0000000000001, 0.0]","[876.0, 1056.0, 0.0]","[0.771854359650321, 2.338484077505233, 0.5825503679620893]","[5.793365016528187, 9.682038376826425, 0.45882558064839973]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000008_RGB.png,"[984.0, 456.0, 1.0]","[1008.0, 432.0, 1.0]","[954.0, 438.0, 1.0]","[1044.0, 462.0, 1.0]","[918.0, 462.0, 1.0]","[1092.0, 588.0, 1.0]","[858.0, 582.0, 1.0]","[1134.0, 804.0, 1.0]","[792.0, 786.0, 1.0]","[1056.0, 948.0, 1.0]","[900.0, 930.0, 1.0]","[1062.0, 942.0, 1.0]","[888.0, 990.0, 1.0]","[1128.0, 990.0, 0.0]","[876.0, 1074.0, 0.0]","[1134.0, 1002.0, 0.0]","[876.0, 1056.0, 0.0]","[0.6416688574138435, 2.360823704433376, 0.45247469663407347]","[5.871998342620155, 9.65255257544847, 0.5300196651443173]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000009_RGB.png,"[978.0, 456.0, 1.0]","[1002.0, 432.0, 1.0]","[960.0, 432.0, 1.0]","[1038.0, 462.0, 1.0]","[924.0, 462.0, 1.0]","[1092.0, 582.0, 1.0]","[858.0, 582.0, 1.0]","[1134.0, 798.0, 1.0]","[792.0, 786.0, 1.0]","[1044.0, 948.0, 1.0]","[893.9999999999999, 936.0, 1.0]","[1080.0, 978.0, 0.0]","[888.0, 990.0, 1.0]","[1140.0, 990.0, 0.0]","[948.0, 1074.0, 0.0]","[1128.0, 990.0, 0.0]","[876.0, 1056.0, 0.0]","[0.5171656570678742, 2.4183680383899437, 0.36387510899706643]","[5.754413495332047, 9.701072266646548, 0.41931321220652984]"
10,10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000010_RGB.png,"[984.0, 444.0, 1.0]","[1008.0, 426.0, 1.0]","[960.0, 432.0, 1.0]","[1044.0, 456.0, 1.0]","[924.0, 456.0, 1.0]","[1092.0, 576.0, 1.0]","[858.0, 582.0, 1.0]","[1146.0, 786.0, 1.0]","[804.0, 780.0, 1.0]","[1050.0, 966.0000000000001, 1.0]","[900.0, 924.0, 1.0]","[1068.0, 936.0, 1.0]","[893.9999999999999, 978.0, 1.0]","[1128.0, 1002.0, 0.0]","[888.0, 1080.0, 0.0]","[1062.0, 983.9999999999999, 0.0]","[882.0, 1056.0, 0.0]","[0.12028330600782366, 2.4445317093589716, -0.015264240694507563]","[5.7759918136141915, 9.690487565830782, 0.41490754793529777]"
11,11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000011_RGB.png,"[984.0, 450.0, 1.0]","[1002.0, 426.0, 1.0]","[960.0, 432.0, 1.0]","[1038.0, 450.0, 1.0]","[924.0, 456.0, 1.0]","[1092.0, 576.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 798.0, 1.0]","[792.0, 786.0, 1.0]","[1050.0, 936.0, 1.0]","[900.0, 930.0, 1.0]","[1068.0, 936.0, 1.0]","[888.0, 983.9999999999999, 1.0]","[1128.0, 996.0000000000001, 0.0]","[882.0, 1086.0, 0.0]","[1128.0, 996.0000000000001, 0.0]","[876.0, 1068.0, 0.0]","[0.06289121105350717, 2.446170649609192, -0.03088004909600859]","[5.681120697795506, 9.732889248612436, 0.29077128261760354]"
12,12,12,C:/Users/User/Desktop/General_fold/Thesis code/dataset/04/free_2_ID04/RGB/000012_RGB.png,"[978.0, 444.0, 1.0]","[996.0000000000001, 426.0, 1.0]","[960.0, 426.0, 1.0]","[1038.0, 456.0, 1.0]","[918.0, 450.0, 1.0]","[1086.0, 576.0, 1.0]","[858.0, 576.0, 1.0]","[1134.0, 786.0, 1.0]","[810.0, 774.0, 1.0]","[1062.0, 942.0, 1.0]","[900.0, 924.0, 1.0]","[1062.0, 930.0, 1.0]","[906.0, 936.0, 1.0]","[1134.0, 1008.0, 0.0]","[948.0, 1074.0, 0.0]","[1128.0, 983.9999999999999, 0.0]","[948.0, 1050.0, 0.0]","[-0.145242565186156, 2.40754451064741, -0.025935632678412816]","[5.712467120029564, 9.766408579362265, 0.2837079889309272]"
