,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000000_RGB.png,"[960.0, 498.00000000000006, 1.0]","[984.0, 474.0, 1.0]","[942.0, 480.0, 1.0]","[1014.0, 510.0, 1.0]","[900.0, 516.0, 1.0]","[1074.0, 666.0, 1.0]","[846.0, 666.0, 1.0]","[1092.0, 870.0, 1.0]","[816.0, 828.0, 0.0]","[1038.0, 1002.0, 0.0]","[954.0, 1013.9999999999999, 0.0]","[1008.0, 948.0, 0.0]","[900.0, 960.0, 0.0]","[1104.0, 894.0, 0.0]","[954.0, 1074.0, 0.0]","[954.0, 1074.0, 0.0]","[948.0, 1074.0, 0.0]","[-2.271088699782473, 0.7500610887400253, 0.938770561734781]","[-0.061021771302864104, 2.8751968162454298, 1.5974987027897616]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000001_RGB.png,"[966.0, 491.99999999999994, 1.0]","[990.0, 480.0, 1.0]","[948.0, 480.0, 1.0]","[1014.0, 510.0, 1.0]","[900.0, 510.0, 1.0]","[1068.0, 666.0, 1.0]","[840.0, 660.0, 1.0]","[1086.0, 858.0, 1.0]","[822.0, 828.0, 0.0]","[1044.0, 960.0, 1.0]","[882.0, 978.0, 0.0]","[1008.0, 990.0, 0.0]","[924.0, 1002.0, 0.0]","[1020.0, 1062.0, 0.0]","[954.0, 1074.0, 0.0]","[1014.0, 1056.0, 0.0]","[960.0, 1074.0, 0.0]","[-2.61220249965963, -0.025765056268494603, -0.08344020741826158]","[-0.27044146043953066, 2.910190041668052, 1.5814298446758246]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000002_RGB.png,"[960.0, 498.00000000000006, 1.0]","[984.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1014.0, 510.0, 1.0]","[900.0, 516.0, 1.0]","[1062.0, 660.0, 1.0]","[840.0, 666.0, 1.0]","[1086.0, 864.0, 1.0]","[816.0, 828.0, 1.0]","[1068.0, 948.0, 0.0]","[858.0, 960.0, 0.0]","[1032.0, 972.0, 1.0]","[912.0, 972.0, 1.0]","[1032.0, 1068.0, 0.0]","[893.9999999999999, 1068.0, 0.0]","[948.0, 1068.0, 0.0]","[936.0, 1068.0, 0.0]","[-2.6658616438719904, -0.0026330975584323082, 0.02122397109516796]","[-0.3834978447283681, 2.9026881921486827, 1.6028570728829608]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000003_RGB.png,"[960.0, 498.00000000000006, 1.0]","[984.0, 480.0, 1.0]","[942.0, 480.0, 1.0]","[1008.0, 510.0, 1.0]","[900.0, 510.0, 1.0]","[1062.0, 666.0, 1.0]","[840.0, 660.0, 1.0]","[1086.0, 888.0, 0.0]","[810.0, 828.0, 0.0]","[1092.0, 936.0, 0.0]","[840.0, 948.0, 0.0]","[1020.0, 966.0000000000001, 0.0]","[918.0, 972.0, 1.0]","[1032.0, 1068.0, 0.0]","[876.0, 1068.0, 0.0]","[1032.0, 1068.0, 0.0]","[870.0, 1068.0, 0.0]","[-2.6782834454464486, 0.058508006553509094, 0.12243162649587627]","[-0.4817699330155075, 2.874156746508257, 1.6170597710845078]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000004_RGB.png,"[960.0, 498.00000000000006, 1.0]","[984.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1014.0, 510.0, 1.0]","[900.0, 516.0, 1.0]","[1074.0, 660.0, 1.0]","[840.0, 666.0, 1.0]","[1092.0, 828.0, 1.0]","[816.0, 828.0, 0.0]","[1092.0, 942.0, 0.0]","[834.0, 942.0, 0.0]","[1014.0, 972.0, 0.0]","[924.0, 972.0, 0.0]","[1032.0, 1068.0, 0.0]","[1074.0, 1062.0, 0.0]","[942.0, 1068.0, 0.0]","[852.0, 1068.0, 0.0]","[-2.6271012726670935, 0.13029038522393227, 0.2278783276809671]","[-0.5671569072284833, 2.872026180608648, 1.6470529612231197]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000005_RGB.png,"[960.0, 498.00000000000006, 1.0]","[978.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1008.0, 510.0, 1.0]","[893.9999999999999, 510.0, 1.0]","[1068.0, 660.0, 1.0]","[840.0, 666.0, 1.0]","[1092.0, 822.0, 1.0]","[810.0, 828.0, 0.0]","[1098.0, 930.0, 0.0]","[828.0, 960.0, 0.0]","[1014.0, 978.0, 0.0]","[930.0, 983.9999999999999, 0.0]","[1026.0, 1068.0, 0.0]","[852.0, 1068.0, 0.0]","[1098.0, 948.0, 0.0]","[1092.0, 942.0, 0.0]","[-2.430394451449497, -0.05066826291571472, -0.40422633051462326]","[-0.587875132858367, 2.8481081655993017, 1.6415502994701348]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000006_RGB.png,"[954.0, 491.99999999999994, 1.0]","[978.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1008.0, 510.0, 1.0]","[900.0, 516.0, 1.0]","[1062.0, 660.0, 1.0]","[840.0, 666.0, 1.0]","[1104.0, 834.0, 1.0]","[804.0, 834.0, 0.0]","[1122.0, 954.0, 0.0]","[912.0, 972.0, 0.0]","[1014.0, 978.0, 0.0]","[918.0, 978.0, 0.0]","[942.0, 1068.0, 0.0]","[942.0, 1068.0, 0.0]","[930.0, 1068.0, 0.0]","[930.0, 1068.0, 0.0]","[-3.4587698157775697, -0.6829746332491688, -1.5249391653247921]","[-0.592342547225971, 2.7776359639044266, 1.4861524848950887]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000007_RGB.png,"[960.0, 491.99999999999994, 1.0]","[984.0, 480.0, 1.0]","[942.0, 480.0, 1.0]","[1014.0, 510.0, 1.0]","[900.0, 510.0, 1.0]","[1062.0, 666.0, 1.0]","[840.0, 666.0, 1.0]","[1098.0, 828.0, 1.0]","[828.0, 822.0, 0.0]","[1104.0, 936.0, 0.0]","[822.0, 936.0, 0.0]","[1002.0, 948.0, 1.0]","[936.0, 966.0000000000001, 0.0]","[954.0, 1013.9999999999999, 0.0]","[1014.0, 1074.0, 0.0]","[1038.0, 1074.0, 0.0]","[1032.0, 1074.0, 0.0]","[-3.3552327508121067, -0.8352464409514871, -1.816694036388593]","[-0.5506280323939576, 2.7356369911805394, 1.3866249484429671]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000008_RGB.png,"[960.0, 498.00000000000006, 1.0]","[984.0, 474.0, 1.0]","[936.0, 480.0, 1.0]","[1014.0, 510.0, 1.0]","[900.0, 504.0, 1.0]","[1062.0, 660.0, 1.0]","[840.0, 666.0, 1.0]","[1098.0, 834.0, 1.0]","[816.0, 822.0, 1.0]","[816.0, 948.0, 0.0]","[816.0, 948.0, 0.0]","[1020.0, 983.9999999999999, 0.0]","[1032.0, 978.0, 0.0]","[1020.0, 1068.0, 0.0]","[774.0, 1068.0, 0.0]","[846.0, 1056.0, 0.0]","[852.0, 1062.0, 0.0]","[-2.6253473556975893, -0.23242102500272493, -2.4646988135483134]","[-0.5162677253711818, 2.715733984722585, 1.3138917435197042]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_1_ID17/RGB/000009_RGB.png,"[960.0, 498.00000000000006, 1.0]","[978.0, 474.0, 1.0]","[936.0, 486.0, 1.0]","[1008.0, 510.0, 1.0]","[900.0, 504.0, 1.0]","[1068.0, 666.0, 1.0]","[840.0, 666.0, 1.0]","[1086.0, 828.0, 0.0]","[810.0, 822.0, 1.0]","[834.0, 954.0, 0.0]","[828.0, 960.0, 1.0]","[1008.0, 983.9999999999999, 0.0]","[912.0, 978.0, 0.0]","[1026.0, 1068.0, 0.0]","[858.0, 1068.0, 0.0]","[1092.0, 1068.0, 0.0]","[852.0, 1068.0, 0.0]","[-2.0406386984381704, 0.001639495018859042, -5.974403085392312]","[-0.5458773866347465, 2.6714724380285855, 1.3368994012303044]"
