,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000000_RGB.png,"[1032.0, 462.0, 1.0]","[1056.0, 444.0, 1.0]","[1008.0, 444.0, 1.0]","[1080.0, 474.0, 1.0]","[972.0, 462.0, 1.0]","[1128.0, 612.0, 1.0]","[893.9999999999999, 600.0, 1.0]","[1254.0, 732.0, 1.0]","[786.0, 714.0, 1.0]","[1398.0, 864.0, 1.0]","[636.0, 828.0, 0.0]","[1086.0, 942.0, 1.0]","[900.0, 912.0, 1.0]","[1104.0, 1074.0, 0.0]","[960.0, 1068.0, 0.0]","[660.0, 834.0, 0.0]","[660.0, 834.0, 0.0]","[-1.213074455572736, 0.031166470169690482, 0.30899924235124077]","[-4.9606938537660765, -12.56081107971774, 3.682127556893282]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000001_RGB.png,"[1032.0, 462.0, 1.0]","[1056.0, 444.0, 1.0]","[1008.0, 444.0, 1.0]","[1086.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[1128.0, 612.0, 1.0]","[893.9999999999999, 594.0, 1.0]","[1254.0, 732.0, 1.0]","[792.0, 714.0, 1.0]","[1392.0, 852.0, 1.0]","[636.0, 822.0, 1.0]","[1080.0, 942.0, 1.0]","[893.9999999999999, 918.0, 1.0]","[1092.0, 1068.0, 0.0]","[864.0, 1074.0, 0.0]","[660.0, 828.0, 0.0]","[654.0, 834.0, 0.0]","[-1.2330003555538447, 0.03901307011623661, 0.32061438506860684]","[-4.955742672449676, -12.541015884139616, 3.6755873190401642]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000002_RGB.png,"[1020.0, 468.0, 1.0]","[1050.0, 450.0, 1.0]","[1002.0, 450.0, 1.0]","[1080.0, 480.0, 1.0]","[960.0, 468.0, 1.0]","[1122.0, 618.0, 1.0]","[906.0, 594.0, 1.0]","[1242.0, 720.0, 1.0]","[786.0, 708.0, 1.0]","[1386.0, 846.0, 1.0]","[678.0, 804.0, 1.0]","[1086.0, 924.0, 1.0]","[906.0, 918.0, 1.0]","[1110.0, 1092.0, 0.0]","[858.0, 1086.0, 0.0]","[1458.0, 858.0, 0.0]","[666.0, 822.0, 0.0]","[-1.2037862748582646, 0.0008796925163143568, 0.30897048477514805]","[-4.931712573626017, -12.517310006365738, 3.6620350300095703]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000003_RGB.png,"[1032.0, 462.0, 1.0]","[1056.0, 444.0, 1.0]","[1008.0, 444.0, 1.0]","[1080.0, 474.0, 1.0]","[972.0, 462.0, 1.0]","[1122.0, 612.0, 1.0]","[893.9999999999999, 600.0, 1.0]","[1254.0, 732.0, 1.0]","[792.0, 714.0, 1.0]","[1392.0, 858.0, 1.0]","[636.0, 828.0, 0.0]","[1086.0, 942.0, 1.0]","[893.9999999999999, 918.0, 1.0]","[1104.0, 1080.0, 0.0]","[858.0, 1080.0, 0.0]","[660.0, 834.0, 0.0]","[654.0, 834.0, 0.0]","[-1.136296781317163, -0.010865753904514094, 0.34467829415947177]","[-4.923817550656656, -12.520191909166417, 3.6556022619416715]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000004_RGB.png,"[1032.0, 462.0, 1.0]","[1056.0, 444.0, 1.0]","[1008.0, 444.0, 1.0]","[1080.0, 480.0, 1.0]","[972.0, 462.0, 1.0]","[1128.0, 612.0, 1.0]","[893.9999999999999, 594.0, 1.0]","[1247.9999999999998, 732.0, 1.0]","[792.0, 708.0, 1.0]","[1392.0, 852.0, 1.0]","[642.0, 822.0, 1.0]","[1086.0, 942.0, 1.0]","[893.9999999999999, 918.0, 1.0]","[1092.0, 1074.0, 0.0]","[870.0, 1074.0, 0.0]","[660.0, 828.0, 0.0]","[660.0, 828.0, 0.0]","[-1.0797940134065207, -0.003482896223003245, 0.37863534624202483]","[-4.9110020770272556, -12.571832991481275, 3.6533878454559368]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000005_RGB.png,"[1032.0, 468.0, 1.0]","[1056.0, 450.0, 1.0]","[1008.0, 450.0, 1.0]","[1086.0, 486.0, 1.0]","[972.0, 468.0, 1.0]","[1122.0, 618.0, 1.0]","[888.0, 600.0, 1.0]","[1242.0, 732.0, 1.0]","[798.0, 714.0, 1.0]","[1386.0, 852.0, 1.0]","[636.0, 822.0, 1.0]","[1086.0, 936.0, 1.0]","[888.0, 912.0, 1.0]","[1092.0, 1068.0, 0.0]","[870.0, 1068.0, 0.0]","[1458.0, 858.0, 0.0]","[654.0, 834.0, 0.0]","[-1.031509591358139, 0.02550777794847798, 0.3926934295608274]","[-4.89352125345932, -12.564706614325672, 3.6371336796319103]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000006_RGB.png,"[1032.0, 462.0, 1.0]","[1056.0, 438.0, 1.0]","[1008.0, 444.0, 1.0]","[1080.0, 474.0, 1.0]","[972.0, 468.0, 1.0]","[1122.0, 618.0, 1.0]","[893.9999999999999, 600.0, 1.0]","[1254.0, 732.0, 1.0]","[792.0, 702.0, 1.0]","[1392.0, 858.0, 1.0]","[636.0, 822.0, 0.0]","[1092.0, 942.0, 1.0]","[900.0, 912.0, 1.0]","[1110.0, 1086.0, 0.0]","[864.0, 1080.0, 0.0]","[1470.0, 864.0, 0.0]","[660.0, 828.0, 0.0]","[-1.0704067096437448, 0.01914452989440606, 0.36972183438264167]","[-4.884460303470652, -12.555349405205849, 3.628273076656522]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000007_RGB.png,"[1032.0, 468.0, 1.0]","[1056.0, 450.0, 1.0]","[1008.0, 450.0, 1.0]","[1086.0, 486.0, 1.0]","[972.0, 468.0, 1.0]","[1122.0, 618.0, 1.0]","[888.0, 600.0, 1.0]","[1247.9999999999998, 732.0, 1.0]","[792.0, 720.0, 1.0]","[1386.0, 852.0, 1.0]","[642.0, 828.0, 1.0]","[1086.0, 936.0, 1.0]","[888.0, 918.0, 1.0]","[1092.0, 1068.0, 0.0]","[864.0, 1068.0, 0.0]","[1458.0, 852.0, 0.0]","[660.0, 834.0, 0.0]","[-1.1109282875192954, -0.010508694472540643, 0.3323554225450227]","[-4.9026604811669925, -12.615557034694781, 3.645500935777712]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000008_RGB.png,"[1026.0, 468.0, 1.0]","[1056.0, 450.0, 1.0]","[1008.0, 450.0, 1.0]","[1080.0, 486.0, 1.0]","[972.0, 468.0, 1.0]","[1122.0, 618.0, 1.0]","[893.9999999999999, 600.0, 1.0]","[1247.9999999999998, 732.0, 1.0]","[792.0, 720.0, 1.0]","[1386.0, 858.0, 1.0]","[642.0, 822.0, 1.0]","[1086.0, 948.0, 1.0]","[893.9999999999999, 918.0, 1.0]","[1092.0, 1074.0, 0.0]","[864.0, 1068.0, 0.0]","[1470.0, 864.0, 0.0]","[1398.0, 906.0, 0.0]","[-1.138980958365461, 0.03954122691729479, 0.3539087244304703]","[-4.907480635543514, -12.601573390402752, 3.648209489295453]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/01/free_3_ID01/RGB/000009_RGB.png,"[1026.0, 468.0, 1.0]","[1056.0, 444.0, 1.0]","[1008.0, 444.0, 1.0]","[1080.0, 480.0, 1.0]","[966.0, 468.0, 1.0]","[1122.0, 612.0, 1.0]","[893.9999999999999, 594.0, 1.0]","[1242.0, 732.0, 1.0]","[792.0, 720.0, 1.0]","[1386.0, 852.0, 1.0]","[642.0, 828.0, 0.0]","[1080.0, 936.0, 1.0]","[893.9999999999999, 912.0, 1.0]","[1092.0, 1074.0, 0.0]","[864.0, 1074.0, 0.0]","[1452.0000000000002, 870.0, 0.0]","[660.0, 834.0, 0.0]","[-1.140546870778797, 0.09742065445353822, 0.32389962166827047]","[-4.929104731508135, -12.605462878855661, 3.6625890652345583]"
