,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000000_RGB.png,"[966.0, 480.0, 1.0]","[990.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1032.0, 468.0, 1.0]","[900.0, 486.0, 1.0]","[1086.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1146.0, 786.0, 1.0]","[810.0, 810.0, 1.0]","[1128.0, 930.0, 1.0]","[828.0, 924.0, 1.0]","[1044.0, 918.0, 1.0]","[906.0, 918.0, 0.0]","[1140.0, 1068.0, 0.0]","[828.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[-1.0879724330284246, 2.0083916637560266, 0.22527082321110065]","[-1.5283898528325335, -7.573371843785226, -0.4640926029711982]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000001_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1038.0, 468.0, 1.0]","[900.0, 480.0, 1.0]","[1086.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1140.0, 792.0, 1.0]","[804.0, 810.0, 1.0]","[1122.0, 930.0, 1.0]","[828.0, 924.0, 1.0]","[1038.0, 918.0, 1.0]","[900.0, 918.0, 0.0]","[1146.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[768.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[-1.246411365127169, 1.7009932757087454, 0.5062133202064814]","[-1.5357348229988355, -7.595759181024427, -0.47620824628072256]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000002_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[936.0, 456.0, 1.0]","[1038.0, 468.0, 1.0]","[906.0, 480.0, 1.0]","[1092.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1140.0, 792.0, 1.0]","[810.0, 816.0, 1.0]","[1122.0, 924.0, 1.0]","[828.0, 930.0, 1.0]","[1038.0, 918.0, 1.0]","[893.9999999999999, 936.0, 0.0]","[840.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[840.0, 1068.0, 0.0]","[-1.3023167920098744, 1.545306844173283, 0.7517255878559679]","[-1.7234305699993115, -7.673649083916336, -0.29246598588998934]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000003_RGB.png,"[972.0, 474.0, 1.0]","[996.0000000000001, 450.0, 1.0]","[936.0, 450.0, 1.0]","[1038.0, 468.0, 1.0]","[906.0, 474.0, 1.0]","[1092.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1140.0, 786.0, 1.0]","[810.0, 810.0, 1.0]","[1128.0, 924.0, 1.0]","[828.0, 924.0, 1.0]","[1044.0, 918.0, 1.0]","[893.9999999999999, 936.0, 0.0]","[840.0, 1062.0, 0.0]","[840.0, 1068.0, 0.0]","[834.0, 1068.0, 0.0]","[840.0, 1068.0, 0.0]","[-1.3815606268339113, 0.967512033256605, 1.722749572608305]","[-1.7471410206665476, -7.682749193847559, -0.252558224878929]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000004_RGB.png,"[972.0, 474.0, 1.0]","[1002.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1038.0, 468.0, 1.0]","[906.0, 474.0, 1.0]","[1092.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1140.0, 792.0, 1.0]","[810.0, 810.0, 1.0]","[1128.0, 924.0, 1.0]","[828.0, 918.0, 1.0]","[1044.0, 924.0, 1.0]","[893.9999999999999, 912.0, 0.0]","[1140.0, 1068.0, 0.0]","[840.0, 1074.0, 0.0]","[1134.0, 1056.0, 0.0]","[840.0, 1074.0, 0.0]","[-1.337317585436216, 0.6882727032939238, 2.367450510266503]","[-1.750203738328943, -7.706179105900174, -0.23446325559359496]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000005_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 456.0, 1.0]","[942.0, 456.0, 1.0]","[1038.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1086.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1146.0, 786.0, 1.0]","[810.0, 816.0, 1.0]","[1128.0, 924.0, 1.0]","[828.0, 924.0, 1.0]","[1044.0, 924.0, 1.0]","[893.9999999999999, 942.0, 0.0]","[840.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[-1.167806861365876, 0.24804986494690232, 3.476791946360051]","[-1.7666458762462842, -7.69288935040711, -0.19939937082085188]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000006_RGB.png,"[972.0, 474.0, 1.0]","[996.0000000000001, 456.0, 1.0]","[948.0, 456.0, 1.0]","[1038.0, 474.0, 1.0]","[906.0, 474.0, 1.0]","[1086.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1140.0, 786.0, 1.0]","[810.0, 816.0, 1.0]","[1128.0, 924.0, 1.0]","[828.0, 924.0, 1.0]","[1050.0, 924.0, 1.0]","[906.0, 918.0, 0.0]","[1146.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[-1.0588195876405568, -0.13003169848515878, 4.606013198242343]","[-1.734132757141006, -7.685159260254654, -0.2217739394148758]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000007_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[948.0, 456.0, 1.0]","[1038.0, 468.0, 1.0]","[906.0, 474.0, 1.0]","[1086.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1146.0, 786.0, 1.0]","[810.0, 816.0, 1.0]","[1128.0, 930.0, 1.0]","[828.0, 924.0, 1.0]","[1044.0, 924.0, 1.0]","[893.9999999999999, 906.0, 0.0]","[1140.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[-0.8284076807194807, -0.6379752236594384, 6.500391542999045]","[-1.6845053260791967, -7.616218861983254, -0.20791446892438373]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000008_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[948.0, 456.0, 1.0]","[1038.0, 468.0, 1.0]","[906.0, 474.0, 1.0]","[1080.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1146.0, 786.0, 1.0]","[810.0, 816.0, 1.0]","[1122.0, 930.0, 1.0]","[828.0, 924.0, 1.0]","[1044.0, 924.0, 1.0]","[893.9999999999999, 906.0, 0.0]","[1134.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[828.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[-0.7627396588397195, -0.7749656832277919, 6.9833316381510775]","[-1.6386971330893427, -7.581052808966019, -0.24429778384431033]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/20/free_3_ID20/RGB/000009_RGB.png,"[984.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[954.0, 450.0, 1.0]","[1032.0, 468.0, 1.0]","[906.0, 474.0, 1.0]","[1086.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1146.0, 786.0, 1.0]","[804.0, 816.0, 1.0]","[1128.0, 936.0, 1.0]","[822.0, 924.0, 1.0]","[1044.0, 918.0, 1.0]","[893.9999999999999, 948.0, 0.0]","[1134.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[828.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[-0.4068212055148525, -1.8068283976399018, 12.17448513138871]","[-1.5762004712584317, -7.520736027428108, -0.2551074115224942]"
