,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000000_RGB.png,"[966.0, 510.0, 1.0]","[990.0, 491.99999999999994, 1.0]","[942.0, 491.99999999999994, 1.0]","[1020.0, 516.0, 1.0]","[912.0, 522.0, 1.0]","[1062.0, 660.0, 1.0]","[852.0, 654.0, 1.0]","[1092.0, 828.0, 1.0]","[816.0, 816.0, 1.0]","[1014.0, 960.0, 1.0]","[870.0, 906.0, 0.0]","[1032.0, 948.0, 1.0]","[882.0, 936.0, 1.0]","[1050.0, 1080.0, 0.0]","[942.0, 1086.0, 0.0]","[1044.0, 1074.0, 0.0]","[948.0, 1062.0, 0.0]","[-3.3121039548057287, 0.5129912359765357, 0.888976717590874]","[0.30500984783200447, 5.526450521617247, 0.807487798816183]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000001_RGB.png,"[966.0, 510.0, 1.0]","[990.0, 491.99999999999994, 1.0]","[942.0, 491.99999999999994, 1.0]","[1020.0, 510.0, 1.0]","[912.0, 528.0, 1.0]","[1062.0, 660.0, 1.0]","[846.0, 654.0, 1.0]","[1092.0, 828.0, 1.0]","[816.0, 822.0, 1.0]","[1020.0, 954.0, 1.0]","[882.0, 936.0, 0.0]","[1038.0, 948.0, 1.0]","[918.0, 978.0, 0.0]","[1050.0, 1080.0, 0.0]","[954.0, 1080.0, 0.0]","[966.0, 1074.0, 0.0]","[954.0, 1068.0, 0.0]","[-3.3226949149235114, 0.576142557947316, 0.8980605754443366]","[0.31239321576436196, 5.527882693952025, 0.8181244906088432]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000002_RGB.png,"[972.0, 504.0, 1.0]","[984.0, 486.0, 1.0]","[948.0, 491.99999999999994, 1.0]","[1014.0, 522.0, 1.0]","[906.0, 522.0, 1.0]","[1068.0, 660.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 834.0, 1.0]","[828.0, 816.0, 1.0]","[1032.0, 954.0, 1.0]","[870.0, 912.0, 0.0]","[1038.0, 948.0, 1.0]","[918.0, 942.0, 1.0]","[1038.0, 1068.0, 0.0]","[942.0, 1068.0, 0.0]","[960.0, 1062.0, 0.0]","[948.0, 1062.0, 0.0]","[-3.4050779358664673, 0.6900927894419632, 0.8881627934447867]","[0.3165042454969805, 5.520917280462992, 0.8231180408913145]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000003_RGB.png,"[972.0, 504.0, 1.0]","[984.0, 486.0, 1.0]","[948.0, 486.0, 1.0]","[1014.0, 522.0, 1.0]","[906.0, 522.0, 1.0]","[1068.0, 660.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 834.0, 1.0]","[822.0, 810.0, 1.0]","[1032.0, 954.0, 1.0]","[840.0, 876.0, 0.0]","[1044.0, 948.0, 1.0]","[924.0, 942.0, 1.0]","[1038.0, 1068.0, 0.0]","[942.0, 1068.0, 0.0]","[960.0, 1062.0, 0.0]","[948.0, 1062.0, 0.0]","[-3.4903719364382932, 0.5317337837269192, 0.8222726082489]","[0.31021285801820875, 5.516039397793852, 0.8446115234633282]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000004_RGB.png,"[972.0, 504.0, 1.0]","[984.0, 486.0, 1.0]","[948.0, 486.0, 1.0]","[1014.0, 522.0, 1.0]","[906.0, 522.0, 1.0]","[1068.0, 660.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 834.0, 1.0]","[822.0, 816.0, 1.0]","[1032.0, 954.0, 1.0]","[936.0, 966.0000000000001, 0.0]","[1044.0, 948.0, 1.0]","[924.0, 942.0, 1.0]","[1032.0, 1068.0, 0.0]","[942.0, 1068.0, 0.0]","[960.0, 1056.0, 0.0]","[948.0, 1056.0, 0.0]","[-3.2638010023124595, 0.16979023963463746, 0.8630893643305624]","[0.2994336377356303, 5.50848523519651, 0.8721342961455302]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000005_RGB.png,"[972.0, 504.0, 1.0]","[984.0, 480.0, 1.0]","[948.0, 486.0, 1.0]","[1014.0, 522.0, 1.0]","[906.0, 522.0, 1.0]","[1068.0, 660.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 834.0, 1.0]","[828.0, 822.0, 1.0]","[1032.0, 954.0, 1.0]","[840.0, 870.0, 0.0]","[1038.0, 948.0, 1.0]","[918.0, 942.0, 1.0]","[1038.0, 1068.0, 0.0]","[942.0, 1068.0, 0.0]","[954.0, 1068.0, 0.0]","[948.0, 1068.0, 0.0]","[-2.2753505391668343, 0.16330960836680933, 0.8619854076043965]","[0.31535770122453766, 5.20078061904434, 0.8903169009074128]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000006_RGB.png,"[966.0, 510.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[942.0, 491.99999999999994, 1.0]","[1014.0, 528.0, 1.0]","[906.0, 528.0, 1.0]","[1062.0, 666.0, 1.0]","[846.0, 654.0, 1.0]","[1086.0, 828.0, 1.0]","[834.0, 822.0, 1.0]","[1038.0, 954.0, 1.0]","[870.0, 942.0, 1.0]","[1026.0, 942.0, 1.0]","[906.0, 972.0, 1.0]","[1044.0, 1080.0, 0.0]","[924.0, 1080.0, 0.0]","[1086.0, 1080.0, 0.0]","[864.0, 1080.0, 0.0]","[-0.42511210127572974, 0.5222725051830491, 0.7988253571381967]","[0.30657228062253317, 5.198573370032241, 0.8958930927125188]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000007_RGB.png,"[972.0, 516.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[948.0, 491.99999999999994, 1.0]","[1014.0, 522.0, 1.0]","[906.0, 528.0, 1.0]","[1068.0, 660.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 828.0, 1.0]","[828.0, 822.0, 1.0]","[1032.0, 942.0, 1.0]","[840.0, 876.0, 0.0]","[1044.0, 948.0, 1.0]","[918.0, 942.0, 1.0]","[1038.0, 1068.0, 0.0]","[942.0, 1062.0, 0.0]","[954.0, 1062.0, 0.0]","[948.0, 1062.0, 0.0]","[2.828515601530848, 0.8931404171146443, 0.6075985655538735]","[0.29338401334779984, 5.205670181408644, 0.9182984550963962]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000008_RGB.png,"[972.0, 516.0, 1.0]","[984.0, 491.99999999999994, 1.0]","[948.0, 498.00000000000006, 1.0]","[1014.0, 528.0, 1.0]","[906.0, 528.0, 1.0]","[1068.0, 660.0, 1.0]","[852.0, 648.0, 1.0]","[1098.0, 834.0, 1.0]","[834.0, 822.0, 1.0]","[1032.0, 942.0, 1.0]","[870.0, 918.0, 0.0]","[1044.0, 948.0, 0.0]","[918.0, 936.0, 1.0]","[1038.0, 1068.0, 0.0]","[942.0, 1068.0, 0.0]","[960.0, 1062.0, 0.0]","[954.0, 1062.0, 0.0]","[5.263617529992945, 0.9706226846900887, 0.4460728291819826]","[0.30197120829674456, 5.118572101898202, 0.9453768730818275]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/base_1_ID17/RGB/000009_RGB.png,"[972.0, 528.0, 1.0]","[984.0, 498.00000000000006, 1.0]","[948.0, 504.0, 1.0]","[1020.0, 522.0, 1.0]","[906.0, 528.0, 1.0]","[1062.0, 666.0, 1.0]","[846.0, 648.0, 1.0]","[1098.0, 834.0, 1.0]","[834.0, 816.0, 1.0]","[1032.0, 948.0, 1.0]","[870.0, 924.0, 0.0]","[1044.0, 942.0, 0.0]","[918.0, 942.0, 1.0]","[1032.0, 1062.0, 0.0]","[942.0, 1068.0, 0.0]","[954.0, 1062.0, 0.0]","[948.0, 1062.0, 0.0]","[7.896415380536488, 0.9558797520615279, 0.36672015516225137]","[0.36614123603480453, 5.005886335684616, 0.9646565353909176]"
