,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000000_RGB.png,"[972.0, 498.00000000000006, 1.0]","[996.0000000000001, 474.0, 1.0]","[948.0, 480.0, 1.0]","[1032.0, 498.00000000000006, 1.0]","[918.0, 510.0, 1.0]","[1086.0, 630.0, 1.0]","[858.0, 636.0, 1.0]","[1116.0, 822.0, 1.0]","[798.0, 822.0, 0.0]","[1122.0, 948.0, 0.0]","[1476.0, 1008.0, 0.0]","[1056.0, 942.0, 0.0]","[888.0, 930.0, 0.0]","[1476.0, 1068.0, 0.0]","[1476.0, 1068.0, 0.0]","[1476.0, 1068.0, 0.0]","[1476.0, 1068.0, 0.0]","[-0.1970819458233162, -0.22205266321249195, 0.3317411457837786]","[-1.2162403151633912, -5.4173354952800326, -1.4434955211098979]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000001_RGB.png,"[978.0, 498.00000000000006, 1.0]","[990.0, 474.0, 1.0]","[948.0, 480.0, 1.0]","[1032.0, 498.00000000000006, 1.0]","[912.0, 504.0, 1.0]","[1080.0, 636.0, 1.0]","[858.0, 630.0, 1.0]","[1116.0, 828.0, 1.0]","[798.0, 810.0, 1.0]","[1134.0, 948.0, 0.0]","[1476.0, 1013.9999999999999, 0.0]","[1056.0, 942.0, 0.0]","[893.9999999999999, 936.0, 0.0]","[948.0, 1086.0, 0.0]","[876.0, 1086.0, 0.0]","[762.0, 1026.0, 0.0]","[1476.0, 1026.0, 0.0]","[-0.41944176456287446, -0.24268055317539658, 0.3554044564145013]","[-1.2167543824640306, -5.4158687779579475, -1.4428702410273413]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000002_RGB.png,"[972.0, 498.00000000000006, 1.0]","[996.0000000000001, 474.0, 1.0]","[954.0, 480.0, 1.0]","[1032.0, 498.00000000000006, 1.0]","[918.0, 504.0, 1.0]","[1080.0, 630.0, 1.0]","[858.0, 630.0, 1.0]","[1116.0, 816.0, 1.0]","[798.0, 810.0, 0.0]","[1152.0, 966.0000000000001, 0.0]","[1476.0, 1008.0, 0.0]","[1062.0, 942.0, 1.0]","[888.0, 930.0, 0.0]","[768.0, 1074.0, 0.0]","[768.0, 1074.0, 0.0]","[1476.0, 1080.0, 0.0]","[1476.0, 1080.0, 0.0]","[-0.4709407172989487, -0.2409923414327091, 0.3963692624659419]","[-1.2226903440395123, -5.408149894432731, -1.440100193408661]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000003_RGB.png,"[978.0, 498.00000000000006, 1.0]","[990.0, 480.0, 1.0]","[954.0, 480.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[918.0, 504.0, 1.0]","[1080.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1116.0, 828.0, 1.0]","[804.0, 804.0, 1.0]","[1134.0, 972.0, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1062.0, 942.0, 0.0]","[888.0, 936.0, 0.0]","[1482.0, 996.0000000000001, 0.0]","[1482.0, 1002.0, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1482.0, 1020.0, 0.0]","[-1.0183253365687224, -0.36498358909567075, 0.5455628762006578]","[-1.2239854473321456, -5.404252839562938, -1.4396260286556175]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000004_RGB.png,"[978.0, 498.00000000000006, 1.0]","[990.0, 474.0, 1.0]","[948.0, 480.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[912.0, 504.0, 1.0]","[1080.0, 630.0, 1.0]","[858.0, 630.0, 1.0]","[1116.0, 822.0, 1.0]","[798.0, 810.0, 1.0]","[1146.0, 960.0, 0.0]","[1476.0, 1013.9999999999999, 0.0]","[1062.0, 942.0, 1.0]","[888.0, 930.0, 0.0]","[1098.0, 924.0, 0.0]","[912.0, 1086.0, 0.0]","[1476.0, 1020.0, 0.0]","[1476.0, 1026.0, 0.0]","[-1.8240350584754417, -0.5955545770872013, 0.7159186853861015]","[-1.2211805765016406, -5.4011259280493595, -1.4379640358859138]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000005_RGB.png,"[978.0, 498.00000000000006, 1.0]","[996.0000000000001, 474.0, 1.0]","[954.0, 480.0, 1.0]","[1032.0, 498.00000000000006, 0.0]","[912.0, 504.0, 1.0]","[1074.0, 630.0, 1.0]","[864.0, 630.0, 1.0]","[1122.0, 822.0, 0.0]","[798.0, 810.0, 0.0]","[1134.0, 948.0, 0.0]","[1476.0, 1020.0, 0.0]","[1062.0, 942.0, 0.0]","[888.0, 924.0, 0.0]","[954.0, 1086.0, 0.0]","[912.0, 1086.0, 0.0]","[762.0, 1026.0, 0.0]","[1476.0, 1026.0, 0.0]","[-2.273713436684051, -0.8226777054936557, 0.9194668777291395]","[-1.2236485112263376, -5.393070106768862, -1.434896035546662]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000006_RGB.png,"[972.0, 498.00000000000006, 1.0]","[996.0000000000001, 474.0, 1.0]","[954.0, 480.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[918.0, 504.0, 1.0]","[1074.0, 636.0, 1.0]","[852.0, 636.0, 1.0]","[1116.0, 822.0, 1.0]","[804.0, 810.0, 0.0]","[1140.0, 966.0000000000001, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1056.0, 948.0, 1.0]","[893.9999999999999, 936.0, 0.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1026.0, 0.0]","[-2.6552218134686223, -0.9227128089071602, 1.187341643394548]","[-1.2227354992814627, -5.388221273168793, -1.4323252104301771]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000007_RGB.png,"[972.0, 498.00000000000006, 1.0]","[996.0000000000001, 474.0, 1.0]","[954.0, 480.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[918.0, 504.0, 1.0]","[1074.0, 636.0, 1.0]","[852.0, 630.0, 1.0]","[1122.0, 828.0, 1.0]","[804.0, 810.0, 0.0]","[1140.0, 972.0, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1056.0, 942.0, 1.0]","[888.0, 936.0, 1.0]","[960.0, 1086.0, 0.0]","[882.0, 1086.0, 0.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1020.0, 0.0]","[-2.546173673450576, -0.9337360673479246, 1.2778205967618799]","[-1.1950856149503601, -5.398873411199038, -1.4346947783612123]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000008_RGB.png,"[978.0, 498.00000000000006, 1.0]","[996.0000000000001, 474.0, 1.0]","[954.0, 480.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[918.0, 504.0, 1.0]","[1074.0, 630.0, 1.0]","[858.0, 630.0, 1.0]","[1122.0, 822.0, 1.0]","[804.0, 804.0, 0.0]","[1134.0, 966.0000000000001, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1062.0, 942.0, 1.0]","[888.0, 936.0, 1.0]","[1482.0, 1074.0, 0.0]","[912.0, 1086.0, 0.0]","[1482.0, 1080.0, 0.0]","[1482.0, 1080.0, 0.0]","[-1.83257477135057, -0.9725929496686001, 1.2406440302076218]","[-1.1871570212869647, -5.39095298837935, -1.4305838587906294]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/16/base_1_ID16/RGB/000009_RGB.png,"[978.0, 498.00000000000006, 1.0]","[990.0, 480.0, 1.0]","[954.0, 480.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[918.0, 504.0, 1.0]","[1080.0, 636.0, 1.0]","[858.0, 630.0, 1.0]","[1116.0, 822.0, 1.0]","[804.0, 798.0, 0.0]","[1140.0, 966.0000000000001, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1062.0, 948.0, 1.0]","[893.9999999999999, 936.0, 1.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1074.0, 0.0]","[1482.0, 1013.9999999999999, 0.0]","[1482.0, 1020.0, 0.0]","[-0.6559611087719779, -0.8566349758142278, 1.256914603002264]","[-1.1791486159231834, -5.387120137233592, -1.428246735798346]"
