,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000000_RGB.png,"[972.0, 528.0, 0.0]","[1008.0, 486.0, 0.0]","[954.0, 498.00000000000006, 1.0]","[1002.0, 522.0, 0.0]","[918.0, 528.0, 1.0]","[858.0, 654.0, 0.0]","[852.0, 660.0, 0.0]","[1104.0, 840.0, 0.0]","[1104.0, 840.0, 0.0]","[1008.0, 936.0, 0.0]","[1020.0, 828.0, 0.0]","[1014.0, 983.9999999999999, 0.0]","[1032.0, 990.0, 0.0]","[1002.0, 1002.0, 0.0]","[1032.0, 1050.0, 0.0]","[1020.0, 990.0, 0.0]","[948.0, 978.0, 0.0]","[-16.062954476682876, -0.7870414632253518, 2.5691709526884274]","[1.4878267324376042, -3.7145671385873276, -0.3994118684972364]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000001_RGB.png,"[972.0, 516.0, 0.0]","[1008.0, 480.0, 0.0]","[960.0, 491.99999999999994, 0.0]","[948.0, 516.0, 0.0]","[930.0, 528.0, 1.0]","[852.0, 654.0, 0.0]","[852.0, 660.0, 0.0]","[1092.0, 852.0, 0.0]","[1110.0, 834.0, 0.0]","[1020.0, 936.0, 0.0]","[1026.0, 983.9999999999999, 0.0]","[1002.0, 983.9999999999999, 0.0]","[1020.0, 990.0, 0.0]","[1020.0, 1056.0, 0.0]","[1020.0, 1050.0, 0.0]","[1020.0, 1062.0, 0.0]","[1026.0, 1062.0, 0.0]","[-15.99538869541737, -0.8373414144122879, 2.4530436669078637]","[1.4960272515214028, -2.816033885388543, -0.370842678337134]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000002_RGB.png,"[966.0, 522.0, 0.0]","[978.0, 491.99999999999994, 0.0]","[954.0, 491.99999999999994, 0.0]","[996.0000000000001, 528.0, 0.0]","[893.9999999999999, 528.0, 1.0]","[1062.0, 666.0, 0.0]","[852.0, 660.0, 0.0]","[1098.0, 828.0, 0.0]","[1098.0, 828.0, 0.0]","[1020.0, 936.0, 0.0]","[972.0, 840.0, 0.0]","[960.0, 996.0000000000001, 0.0]","[966.0, 1002.0, 0.0]","[1008.0, 996.0000000000001, 0.0]","[1032.0, 1050.0, 0.0]","[1470.0, 822.0, 0.0]","[1470.0, 822.0, 0.0]","[-15.92071303957043, -0.8265882518036999, 2.3926392083008476]","[1.3770997623906234, 0.1805994156483466, -0.21427993561523784]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000003_RGB.png,"[966.0, 516.0, 0.0]","[984.0, 498.00000000000006, 0.0]","[954.0, 491.99999999999994, 0.0]","[1002.0, 522.0, 0.0]","[893.9999999999999, 522.0, 1.0]","[1068.0, 666.0, 0.0]","[852.0, 660.0, 1.0]","[1098.0, 828.0, 0.0]","[1098.0, 828.0, 0.0]","[1026.0, 930.0, 0.0]","[966.0, 983.9999999999999, 0.0]","[1032.0, 924.0, 0.0]","[876.0, 924.0, 0.0]","[1014.0, 1020.0, 0.0]","[996.0000000000001, 1074.0, 0.0]","[978.0, 990.0, 0.0]","[972.0, 996.0000000000001, 0.0]","[-15.859164039731281, -0.7214821661875384, 2.1088534315468097]","[1.3576079360064512, -5.07941446475921, -0.3360413876515287]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000004_RGB.png,"[972.0, 522.0, 0.0]","[978.0, 491.99999999999994, 0.0]","[960.0, 491.99999999999994, 0.0]","[990.0, 522.0, 0.0]","[900.0, 528.0, 1.0]","[1068.0, 660.0, 0.0]","[852.0, 660.0, 0.0]","[1086.0, 828.0, 0.0]","[792.0, 822.0, 0.0]","[1026.0, 930.0, 0.0]","[936.0, 924.0, 0.0]","[1020.0, 918.0, 0.0]","[876.0, 918.0, 0.0]","[1008.0, 996.0000000000001, 0.0]","[984.0, 1068.0, 0.0]","[1026.0, 1068.0, 0.0]","[1470.0, 828.0, 0.0]","[-15.893020022740775, -0.5866143588520253, 1.9281802318756545]","[1.3564975627635332, -2.858754020436759, -0.3459154506430317]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000005_RGB.png,"[978.0, 528.0, 0.0]","[978.0, 491.99999999999994, 0.0]","[966.0, 491.99999999999994, 0.0]","[1014.0, 522.0, 0.0]","[900.0, 528.0, 1.0]","[1074.0, 660.0, 0.0]","[858.0, 660.0, 0.0]","[1092.0, 828.0, 1.0]","[810.0, 822.0, 0.0]","[1026.0, 930.0, 0.0]","[978.0, 966.0000000000001, 0.0]","[990.0, 930.0, 0.0]","[876.0, 936.0, 0.0]","[1020.0, 1050.0, 0.0]","[1032.0, 1050.0, 0.0]","[1020.0, 1068.0, 0.0]","[984.0, 1068.0, 0.0]","[-16.093508543103066, -0.4324275775113619, 1.4997454338090987]","[1.234967475029905, 0.871277508567603, -0.0873503343127697]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000006_RGB.png,"[972.0, 522.0, 0.0]","[1008.0, 480.0, 0.0]","[960.0, 491.99999999999994, 0.0]","[1020.0, 522.0, 0.0]","[900.0, 522.0, 1.0]","[1080.0, 666.0, 0.0]","[858.0, 660.0, 0.0]","[1098.0, 828.0, 0.0]","[1086.0, 822.0, 0.0]","[1032.0, 930.0, 0.0]","[966.0, 966.0000000000001, 0.0]","[996.0000000000001, 924.0, 0.0]","[876.0, 930.0, 0.0]","[1026.0, 1056.0, 0.0]","[984.0, 1068.0, 0.0]","[978.0, 1062.0, 0.0]","[978.0, 1062.0, 0.0]","[-15.995037838268955, -0.7912974204922748, 0.6306909738590415]","[1.195220795097997, -4.052432968433164, -0.25651737404616576]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000007_RGB.png,"[978.0, 528.0, 0.0]","[1020.0, 480.0, 0.0]","[972.0, 498.00000000000006, 1.0]","[1020.0, 522.0, 0.0]","[924.0, 528.0, 1.0]","[852.0, 654.0, 0.0]","[852.0, 660.0, 0.0]","[1116.0, 828.0, 0.0]","[1116.0, 834.0, 0.0]","[1026.0, 936.0, 0.0]","[1020.0, 990.0, 0.0]","[1020.0, 978.0, 0.0]","[1038.0, 990.0, 0.0]","[1020.0, 1020.0, 0.0]","[1026.0, 1020.0, 0.0]","[1020.0, 1074.0, 0.0]","[972.0, 1074.0, 0.0]","[-15.699675808565544, -1.399830477481534, 0.2611466843206863]","[1.1820756689279603, -0.8848043609489744, -0.1745154176225491]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000008_RGB.png,"[972.0, 528.0, 0.0]","[1014.0, 480.0, 0.0]","[972.0, 498.00000000000006, 0.0]","[1014.0, 522.0, 0.0]","[942.0, 528.0, 0.0]","[858.0, 654.0, 0.0]","[864.0, 654.0, 0.0]","[1098.0, 876.0, 0.0]","[1104.0, 828.0, 0.0]","[1050.0, 942.0, 0.0]","[1050.0, 846.0, 0.0]","[948.0, 990.0, 0.0]","[966.0, 990.0, 0.0]","[1038.0, 1062.0, 0.0]","[1062.0, 822.0, 0.0]","[1098.0, 900.0, 0.0]","[882.0, 888.0, 0.0]","[-15.760226281444904, -1.489973785357524, 0.15296120461064713]","[1.2442283690277667, -1.1186796239944918, 0.18261763368362946]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000009_RGB.png,"[984.0, 522.0, 0.0]","[1026.0, 486.0, 0.0]","[972.0, 504.0, 1.0]","[1032.0, 528.0, 0.0]","[912.0, 528.0, 1.0]","[870.0, 648.0, 0.0]","[864.0, 660.0, 0.0]","[1080.0, 876.0, 0.0]","[1104.0, 828.0, 0.0]","[1074.0, 942.0, 0.0]","[984.0, 834.0, 0.0]","[978.0, 930.0, 0.0]","[978.0, 983.9999999999999, 0.0]","[1044.0, 1056.0, 0.0]","[1044.0, 1056.0, 0.0]","[1110.0, 906.0, 0.0]","[966.0, 1068.0, 0.0]","[-15.884182569558838, -1.5113166468918378, -0.027129713658966555]","[1.0514310658326023, -2.4481667866584975, 0.08238671468087815]"
10,10,10,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000010_RGB.png,"[990.0, 522.0, 0.0]","[1026.0, 498.00000000000006, 1.0]","[972.0, 504.0, 1.0]","[1038.0, 528.0, 0.0]","[924.0, 522.0, 1.0]","[870.0, 648.0, 0.0]","[864.0, 648.0, 1.0]","[816.0, 816.0, 0.0]","[1080.0, 828.0, 0.0]","[1068.0, 936.0, 0.0]","[1074.0, 936.0, 0.0]","[960.0, 990.0, 0.0]","[972.0, 990.0, 0.0]","[954.0, 912.0, 0.0]","[966.0, 912.0, 0.0]","[1122.0, 978.0, 0.0]","[972.0, 1068.0, 0.0]","[-15.8028580073195, -2.0366458332507738, -0.8261706774290468]","[0.9203285907194841, -2.3797269848413, 0.08226973812241366]"
11,11,11,C:/Users/User/Desktop/General_fold/Thesis code/dataset/17/free_2_ID17/RGB/000011_RGB.png,"[996.0000000000001, 522.0, 0.0]","[1032.0, 491.99999999999994, 0.0]","[978.0, 498.00000000000006, 1.0]","[1038.0, 528.0, 0.0]","[924.0, 528.0, 1.0]","[1104.0, 672.0, 0.0]","[870.0, 660.0, 1.0]","[1074.0, 876.0, 0.0]","[1092.0, 828.0, 0.0]","[1086.0, 930.0, 0.0]","[888.0, 966.0000000000001, 0.0]","[978.0, 972.0, 0.0]","[882.0, 966.0000000000001, 0.0]","[954.0, 828.0, 0.0]","[954.0, 1068.0, 0.0]","[960.0, 983.9999999999999, 0.0]","[893.9999999999999, 1056.0, 0.0]","[-15.45068102271593, -3.5039859373108984, -1.7007164866341198]","[0.9381951356065223, -2.0840506411421296, 1.9756861997230937]"
