,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000000_RGB.png,"[954.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[924.0, 462.0, 1.0]","[1020.0, 491.99999999999994, 1.0]","[882.0, 498.00000000000006, 1.0]","[1086.0, 660.0, 1.0]","[828.0, 666.0, 1.0]","[1128.0, 900.0, 1.0]","[774.0, 882.0, 1.0]","[972.0, 1032.0, 0.0]","[828.0, 1013.9999999999999, 0.0]","[1014.0, 1020.0, 0.0]","[893.9999999999999, 1020.0, 0.0]","[1092.0, 642.0, 0.0]","[816.0, 888.0, 0.0]","[1140.0, 978.0, 0.0]","[1158.0, 1068.0, 0.0]","[4.233973411488536, -0.18185715594727378, -0.22522962254260745]","[-0.7463394282335549, -1.9857581708970526, 1.127974493225325]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000001_RGB.png,"[954.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[924.0, 462.0, 1.0]","[1020.0, 491.99999999999994, 1.0]","[893.9999999999999, 491.99999999999994, 1.0]","[1086.0, 666.0, 1.0]","[822.0, 666.0, 1.0]","[1134.0, 906.0, 0.0]","[774.0, 852.0, 0.0]","[1092.0, 954.0, 0.0]","[893.9999999999999, 942.0, 0.0]","[996.0000000000001, 1002.0, 0.0]","[906.0, 942.0, 0.0]","[1092.0, 642.0, 0.0]","[822.0, 888.0, 0.0]","[1140.0, 900.0, 0.0]","[1164.0, 1068.0, 0.0]","[4.385607321493468, -0.1938319500572372, -0.5790314576162499]","[-0.03416564971891122, -2.1603188424243074, 0.9951720372965377]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000002_RGB.png,"[948.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[924.0, 456.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[882.0, 498.00000000000006, 1.0]","[1092.0, 666.0, 1.0]","[828.0, 666.0, 1.0]","[1128.0, 900.0, 1.0]","[768.0, 876.0, 1.0]","[1092.0, 942.0, 0.0]","[900.0, 936.0, 0.0]","[1032.0, 936.0, 0.0]","[906.0, 1008.0, 0.0]","[912.0, 978.0, 0.0]","[906.0, 983.9999999999999, 0.0]","[1152.0, 972.0, 0.0]","[822.0, 996.0000000000001, 0.0]","[4.89034158731708, -0.14806493128618364, -0.6684019500112902]","[0.19402293497962614, -2.2019481411084376, 0.8960430072447733]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000003_RGB.png,"[954.0, 480.0, 1.0]","[984.0, 456.0, 1.0]","[924.0, 462.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[882.0, 498.00000000000006, 1.0]","[1086.0, 660.0, 1.0]","[828.0, 666.0, 1.0]","[1140.0, 900.0, 1.0]","[768.0, 882.0, 1.0]","[1086.0, 954.0, 0.0]","[816.0, 1038.0, 0.0]","[1038.0, 1002.0, 0.0]","[900.0, 1032.0, 0.0]","[1086.0, 642.0, 0.0]","[816.0, 882.0, 0.0]","[822.0, 1074.0, 0.0]","[822.0, 1074.0, 0.0]","[5.442439330904211, -0.19871981900389935, -0.6963334436313502]","[0.5247654344053392, -2.1003854283128187, 1.0048966440020213]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000004_RGB.png,"[948.0, 474.0, 1.0]","[984.0, 456.0, 1.0]","[924.0, 456.0, 1.0]","[1026.0, 498.00000000000006, 1.0]","[888.0, 491.99999999999994, 1.0]","[1080.0, 660.0, 1.0]","[828.0, 666.0, 1.0]","[1152.0, 894.0, 1.0]","[774.0, 852.0, 1.0]","[1104.0, 1044.0, 0.0]","[828.0, 1026.0, 0.0]","[1014.0, 1013.9999999999999, 0.0]","[864.0, 996.0000000000001, 0.0]","[1092.0, 648.0, 0.0]","[834.0, 894.0, 0.0]","[828.0, 1074.0, 0.0]","[828.0, 1074.0, 0.0]","[6.266150513098739, -0.05399467154287036, -0.5868724875419487]","[1.191013674369659, -1.6666675140502438, 1.213993471993684]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000005_RGB.png,"[954.0, 474.0, 1.0]","[978.0, 456.0, 1.0]","[930.0, 456.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[888.0, 498.00000000000006, 1.0]","[1086.0, 660.0, 1.0]","[828.0, 666.0, 1.0]","[1152.0, 888.0, 1.0]","[774.0, 882.0, 1.0]","[1116.0, 942.0, 0.0]","[822.0, 1013.9999999999999, 0.0]","[1008.0, 1020.0, 0.0]","[893.9999999999999, 1013.9999999999999, 0.0]","[936.0, 1068.0, 0.0]","[834.0, 888.0, 0.0]","[828.0, 1068.0, 0.0]","[828.0, 1068.0, 0.0]","[6.522581898915711, 0.14077566478213058, -0.4896496141837655]","[0.447351483553242, -0.48214505766896604, 0.4763099150901294]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000006_RGB.png,"[960.0, 468.0, 1.0]","[990.0, 450.0, 1.0]","[924.0, 450.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[893.9999999999999, 486.0, 1.0]","[1092.0, 660.0, 1.0]","[828.0, 660.0, 1.0]","[1152.0, 906.0, 1.0]","[768.0, 876.0, 1.0]","[1110.0, 942.0, 0.0]","[828.0, 1044.0, 0.0]","[1014.0, 1026.0, 0.0]","[893.9999999999999, 1026.0, 0.0]","[1098.0, 648.0, 0.0]","[822.0, 888.0, 0.0]","[834.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[6.382810181336795, 0.37036745880338356, -0.2689554798666108]","[0.26872674643118916, 1.4951157311205405, -0.01700461356440593]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000007_RGB.png,"[954.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[924.0, 450.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[888.0, 486.0, 1.0]","[1092.0, 660.0, 1.0]","[828.0, 660.0, 1.0]","[1152.0, 906.0, 1.0]","[768.0, 876.0, 1.0]","[1098.0, 1038.0, 0.0]","[834.0, 1044.0, 0.0]","[1014.0, 1026.0, 0.0]","[888.0, 1026.0, 0.0]","[1098.0, 648.0, 0.0]","[816.0, 888.0, 0.0]","[828.0, 1074.0, 0.0]","[834.0, 1074.0, 0.0]","[5.955493650158658, 0.35750287047671914, -0.16934261825831579]","[-1.4731917231593326, 1.962148698629092, -0.3446911611973758]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000008_RGB.png,"[954.0, 474.0, 1.0]","[990.0, 450.0, 1.0]","[924.0, 456.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[888.0, 491.99999999999994, 1.0]","[1098.0, 666.0, 1.0]","[828.0, 672.0, 1.0]","[1152.0, 906.0, 0.0]","[768.0, 876.0, 1.0]","[1146.0, 936.0, 0.0]","[828.0, 1032.0, 0.0]","[1044.0, 1008.0, 0.0]","[906.0, 1020.0, 0.0]","[924.0, 983.9999999999999, 0.0]","[762.0, 876.0, 0.0]","[1158.0, 972.0, 0.0]","[834.0, 1074.0, 0.0]","[4.646631121083769, 0.23906181028668083, -0.12509626028713358]","[0.12266797268849533, 4.130930381148538, 0.05002750326627021]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/15/base_2_ID15/RGB/000009_RGB.png,"[960.0, 480.0, 1.0]","[990.0, 456.0, 1.0]","[924.0, 456.0, 1.0]","[1032.0, 486.0, 1.0]","[893.9999999999999, 486.0, 1.0]","[1098.0, 666.0, 1.0]","[822.0, 678.0, 1.0]","[1152.0, 912.0, 1.0]","[762.0, 894.0, 1.0]","[1110.0, 1038.0, 0.0]","[822.0, 1044.0, 0.0]","[1044.0, 1026.0, 0.0]","[888.0, 1038.0, 0.0]","[1098.0, 648.0, 0.0]","[828.0, 900.0, 0.0]","[1170.0, 983.9999999999999, 0.0]","[828.0, 1080.0, 0.0]","[2.845372810200217, 0.1310255896706371, -0.0625974229086437]","[0.6979528372289742, 7.194221786366471, 0.15700840888989523]"
