,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000000_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1044.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 834.0, 1.0]","[786.0, 798.0, 1.0]","[1080.0, 930.0, 1.0]","[804.0, 912.0, 1.0]","[1080.0, 960.0, 1.0]","[888.0, 954.0, 1.0]","[1158.0, 960.0, 0.0]","[984.0, 1062.0, 0.0]","[1068.0, 960.0, 0.0]","[1068.0, 1044.0, 0.0]","[-0.09091726390620007, 0.05744985230819324, -0.1155791680492711]","[-0.3294948403260639, -20.603154952544156, 0.6133174111414187]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000001_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1050.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 840.0, 1.0]","[792.0, 798.0, 1.0]","[1068.0, 936.0, 1.0]","[804.0, 912.0, 1.0]","[1080.0, 954.0, 1.0]","[888.0, 942.0, 1.0]","[1164.0, 954.0, 0.0]","[816.0, 960.0, 0.0]","[1062.0, 960.0, 0.0]","[1068.0, 1038.0, 0.0]","[-0.05106249162691897, 0.05939839346715978, -0.17375840391012307]","[-0.327521547945813, -20.601113902019076, 0.5848683191061606]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000002_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1044.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[852.0, 618.0, 1.0]","[1164.0, 840.0, 1.0]","[792.0, 792.0, 1.0]","[1068.0, 936.0, 1.0]","[804.0, 912.0, 1.0]","[1080.0, 954.0, 1.0]","[893.9999999999999, 948.0, 1.0]","[1152.0, 954.0, 0.0]","[990.0, 1062.0, 0.0]","[1062.0, 960.0, 0.0]","[1068.0, 1038.0, 0.0]","[-0.0768363854982219, 0.08929719351954885, -0.13665527190157029]","[-0.2973115392386023, -20.599958550753133, 0.553754517405507]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000003_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[960.0, 456.0, 1.0]","[1044.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 840.0, 1.0]","[792.0, 792.0, 1.0]","[1074.0, 930.0, 1.0]","[804.0, 906.0, 1.0]","[1080.0, 960.0, 1.0]","[888.0, 948.0, 1.0]","[1152.0, 960.0, 0.0]","[990.0, 1062.0, 0.0]","[1068.0, 1044.0, 0.0]","[1068.0, 1044.0, 0.0]","[-0.10360420773109502, 0.08356414962157141, -0.12167779335553994]","[-0.29422865384806574, -20.599245816498534, 0.5464069864943021]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000004_RGB.png,"[984.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1044.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 840.0, 1.0]","[786.0, 792.0, 1.0]","[1080.0, 930.0, 1.0]","[804.0, 912.0, 1.0]","[1074.0, 954.0, 1.0]","[888.0, 948.0, 1.0]","[1164.0, 954.0, 0.0]","[990.0, 1062.0, 0.0]","[1068.0, 960.0, 0.0]","[1068.0, 1038.0, 0.0]","[-0.1353920914642191, 0.0630684952158903, -0.12713147411303935]","[-0.306279768642875, -20.606499621009572, 0.5483929053624503]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000005_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1050.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[852.0, 618.0, 1.0]","[1164.0, 840.0, 1.0]","[792.0, 792.0, 1.0]","[1068.0, 936.0, 1.0]","[804.0, 912.0, 1.0]","[1080.0, 954.0, 1.0]","[888.0, 948.0, 1.0]","[1164.0, 948.0, 0.0]","[984.0, 1062.0, 0.0]","[1062.0, 954.0, 0.0]","[1002.0, 1020.0, 0.0]","[-0.16464187309421116, 0.03986613327850566, -0.16570474254193232]","[-0.30822064610462263, -20.619910515395834, 0.5581314972112349]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000006_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1050.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 834.0, 1.0]","[792.0, 792.0, 1.0]","[1074.0, 930.0, 1.0]","[798.0, 906.0, 1.0]","[1074.0, 954.0, 1.0]","[888.0, 942.0, 1.0]","[1158.0, 954.0, 0.0]","[816.0, 966.0000000000001, 0.0]","[1062.0, 960.0, 0.0]","[1014.0, 954.0, 0.0]","[-0.18804857872641798, 0.060729383502455124, -0.19601630405205597]","[-0.3066963576929741, -20.63160109250158, 0.5728606737738674]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000007_RGB.png,"[984.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1050.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 840.0, 1.0]","[792.0, 792.0, 1.0]","[1074.0, 930.0, 1.0]","[804.0, 906.0, 1.0]","[1074.0, 954.0, 1.0]","[888.0, 948.0, 1.0]","[1158.0, 954.0, 0.0]","[984.0, 1056.0, 0.0]","[1062.0, 960.0, 0.0]","[1062.0, 1026.0, 0.0]","[-0.19140614128512265, 0.06793219010462728, -0.23836482387004462]","[-0.2763170875252503, -20.608976013187423, 0.5332417426034288]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000008_RGB.png,"[984.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1044.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 624.0, 1.0]","[858.0, 618.0, 1.0]","[1164.0, 834.0, 1.0]","[786.0, 804.0, 1.0]","[1074.0, 924.0, 1.0]","[816.0, 912.0, 1.0]","[1074.0, 954.0, 1.0]","[882.0, 948.0, 1.0]","[1158.0, 954.0, 0.0]","[984.0, 1068.0, 0.0]","[1074.0, 1056.0, 0.0]","[1068.0, 1056.0, 0.0]","[-0.21379292975864642, 0.08387885021146625, -0.1877639735142192]","[-0.3162698580961088, -20.633321216669927, 0.5736969527270093]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/18/free_1_ID18/RGB/000009_RGB.png,"[978.0, 474.0, 1.0]","[1008.0, 450.0, 1.0]","[960.0, 450.0, 1.0]","[1050.0, 468.0, 1.0]","[924.0, 474.0, 1.0]","[1110.0, 618.0, 1.0]","[852.0, 618.0, 1.0]","[1164.0, 834.0, 1.0]","[792.0, 798.0, 1.0]","[1074.0, 936.0, 1.0]","[804.0, 912.0, 1.0]","[1074.0, 960.0, 1.0]","[888.0, 948.0, 1.0]","[1164.0, 954.0, 0.0]","[984.0, 1062.0, 0.0]","[1068.0, 960.0, 0.0]","[1068.0, 1044.0, 0.0]","[-0.21845360429261337, 0.09333674642854256, -0.1696248899791492]","[-0.3138982905460405, -20.63298805475627, 0.5778613207558182]"
