,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000000_RGB.png,"[984.0, 426.0, 1.0]","[1008.0, 402.0, 1.0]","[960.0, 402.0, 1.0]","[1044.0, 420.0, 1.0]","[924.0, 426.0, 1.0]","[1110.0, 576.0, 1.0]","[858.0, 576.0, 1.0]","[1188.0, 780.0, 1.0]","[780.0, 738.0, 1.0]","[1152.0, 864.0, 1.0]","[816.0, 858.0, 1.0]","[1080.0, 894.0, 1.0]","[888.0, 894.0, 1.0]","[1164.0, 1074.0, 0.0]","[792.0, 1074.0, 0.0]","[1170.0, 1074.0, 0.0]","[786.0, 1074.0, 0.0]","[2.1152050345701396, -0.958361056809276, 1.0834586218427265]","[-1.8555420417532278, -6.150359429674946, 1.7280350105691642]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000001_RGB.png,"[990.0, 426.0, 1.0]","[1014.0, 402.0, 1.0]","[966.0, 402.0, 1.0]","[1050.0, 414.0, 1.0]","[930.0, 420.0, 1.0]","[1110.0, 576.0, 1.0]","[858.0, 576.0, 1.0]","[1194.0, 768.0, 1.0]","[780.0, 732.0, 1.0]","[1152.0, 846.0, 1.0]","[798.0, 828.0, 1.0]","[1080.0, 894.0, 1.0]","[888.0, 888.0, 1.0]","[1182.0000000000002, 1074.0, 0.0]","[774.0, 1074.0, 0.0]","[1176.0, 1074.0, 0.0]","[774.0, 1074.0, 0.0]","[2.3077974318862755, -1.0705103168325412, 1.2839335635076965]","[-1.897083219772173, -6.170674807323413, 1.679041091827695]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000002_RGB.png,"[990.0, 426.0, 1.0]","[1014.0, 402.0, 1.0]","[972.0, 396.0, 1.0]","[1050.0, 426.0, 1.0]","[930.0, 414.0, 1.0]","[1116.0, 576.0, 1.0]","[870.0, 576.0, 1.0]","[1194.0, 756.0, 1.0]","[768.0, 756.0, 1.0]","[1164.0, 792.0, 1.0]","[792.0, 786.0, 1.0]","[1074.0, 888.0, 1.0]","[893.9999999999999, 876.0, 1.0]","[1188.0, 1080.0, 0.0]","[780.0, 1080.0, 0.0]","[756.0, 1080.0, 0.0]","[798.0, 1080.0, 0.0]","[2.3461603439070116, -1.3543507879027086, 1.2993021222059395]","[-1.9487769383407383, -6.137238768080526, 1.6343357061731891]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000003_RGB.png,"[990.0, 426.0, 1.0]","[1014.0, 402.0, 1.0]","[966.0, 402.0, 1.0]","[1038.0, 420.0, 1.0]","[930.0, 420.0, 1.0]","[1116.0, 576.0, 1.0]","[864.0, 576.0, 1.0]","[1200.0, 750.0, 1.0]","[804.0, 720.0, 0.0]","[1176.0, 762.0, 1.0]","[786.0, 774.0, 1.0]","[1074.0, 888.0, 1.0]","[882.0, 882.0, 1.0]","[1182.0000000000002, 1080.0, 0.0]","[780.0, 1080.0, 0.0]","[1188.0, 1080.0, 0.0]","[786.0, 1080.0, 0.0]","[2.2971336825106397, -1.6442785449590434, 1.3928191015559719]","[-2.019155460088213, -6.082503122136401, 1.4814478440185774]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000004_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1050.0, 414.0, 1.0]","[930.0, 414.0, 1.0]","[1116.0, 582.0, 1.0]","[858.0, 576.0, 1.0]","[1200.0, 762.0, 1.0]","[786.0, 720.0, 1.0]","[1188.0, 726.0, 1.0]","[774.0, 732.0, 0.0]","[1086.0, 894.0, 1.0]","[882.0, 888.0, 1.0]","[1194.0, 1080.0, 0.0]","[786.0, 1080.0, 0.0]","[798.0, 1080.0, 0.0]","[798.0, 1080.0, 0.0]","[2.1056102483897425, -1.8457578974023632, 1.404998511003113]","[-1.3138238363313015, -5.70612010009844, 0.0625860274728781]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000005_RGB.png,"[990.0, 414.0, 1.0]","[1014.0, 396.0, 1.0]","[960.0, 396.0, 1.0]","[1044.0, 408.0, 1.0]","[930.0, 414.0, 1.0]","[1110.0, 570.0, 1.0]","[870.0, 576.0, 1.0]","[1206.0, 768.0, 1.0]","[786.0, 714.0, 1.0]","[1164.0, 708.0, 1.0]","[738.0, 702.0, 0.0]","[1080.0, 894.0, 1.0]","[882.0, 882.0, 1.0]","[1164.0, 1074.0, 0.0]","[786.0, 1074.0, 0.0]","[804.0, 1074.0, 0.0]","[804.0, 1074.0, 0.0]","[1.7892372144213666, -1.839110991926406, 1.4020178231097062]","[-0.8339908687331963, -5.918114605508581, -0.18901722134693832]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000006_RGB.png,"[990.0, 420.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1050.0, 420.0, 1.0]","[924.0, 420.0, 1.0]","[1110.0, 564.0, 1.0]","[864.0, 564.0, 1.0]","[1194.0, 750.0, 1.0]","[786.0, 738.0, 1.0]","[1152.0, 666.0, 1.0]","[792.0, 624.0, 1.0]","[1080.0, 888.0, 1.0]","[893.9999999999999, 888.0, 1.0]","[1134.0, 1074.0, 0.0]","[780.0, 1074.0, 0.0]","[1176.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[1.3378868119778458, -1.5369108517846697, 1.2755729881095794]","[-0.6508929194248805, -5.938154155671083, -0.46261300373039743]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000007_RGB.png,"[990.0, 414.0, 1.0]","[1008.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1044.0, 426.0, 1.0]","[930.0, 420.0, 1.0]","[1110.0, 570.0, 1.0]","[870.0, 570.0, 1.0]","[1212.0, 756.0, 1.0]","[750.0, 738.0, 1.0]","[1152.0, 642.0, 1.0]","[780.0, 648.0, 1.0]","[1086.0, 894.0, 1.0]","[888.0, 882.0, 1.0]","[1110.0, 1086.0, 0.0]","[804.0, 1086.0, 0.0]","[1170.0, 1086.0, 0.0]","[846.0, 1086.0, 0.0]","[1.1199263984132009, -1.338291057388173, 1.1127621251421769]","[-0.5086523043472522, -5.969263506172463, -0.40246959139622346]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000008_RGB.png,"[990.0, 414.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1050.0, 420.0, 1.0]","[930.0, 420.0, 1.0]","[1116.0, 570.0, 1.0]","[864.0, 564.0, 1.0]","[1194.0, 744.0, 1.0]","[786.0, 732.0, 1.0]","[1146.0, 630.0, 1.0]","[750.0, 636.0, 1.0]","[1080.0, 894.0, 1.0]","[893.9999999999999, 894.0, 1.0]","[1140.0, 1074.0, 0.0]","[774.0, 1074.0, 0.0]","[1176.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[0.9749036996329051, -1.139042450253647, 0.917898053454706]","[-0.2853236096840948, -6.026223727307724, 0.22975545501992872]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/03/free_1_ID03/RGB/000009_RGB.png,"[990.0, 414.0, 1.0]","[1014.0, 396.0, 1.0]","[966.0, 396.0, 1.0]","[1050.0, 420.0, 1.0]","[930.0, 414.0, 1.0]","[1116.0, 576.0, 1.0]","[858.0, 570.0, 1.0]","[1194.0, 744.0, 1.0]","[744.0, 732.0, 1.0]","[1152.0, 624.0, 1.0]","[768.0, 624.0, 1.0]","[1080.0, 900.0, 1.0]","[893.9999999999999, 894.0, 1.0]","[1134.0, 1074.0, 0.0]","[810.0, 1074.0, 0.0]","[1176.0, 1074.0, 0.0]","[840.0, 1074.0, 0.0]","[0.832042486179965, -1.0544994100404506, 0.6139691289531142]","[-1.056454414578382, -5.736256962612864, 2.976527931158276]"
