,Unnamed: 0.1,Unnamed: 0,im_path,nose,leftEye,rightEye,leftEar,rightEar,leftShoulder,rightShoulder,leftElbow,rightElbow,leftWrist,rightWrist,leftHip,rightHip,leftKnee,rightKnee,leftAnkle,rightAnkle,head_ypr,shoulder_ypr
0,0,0,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000007_RGB.png,"[978.0, 486.0, 1.0]","[1002.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 491.99999999999994, 1.0]","[1080.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 888.0, 1.0]","[864.0, 858.0, 1.0]","[1044.0, 918.0, 1.0]","[893.9999999999999, 912.0, 1.0]","[1098.0, 1092.0, 0.0]","[858.0, 1080.0, 0.0]","[768.0, 1086.0, 0.0]","[852.0, 1092.0, 0.0]","[-0.674369768971694, -0.07466796293288545, 0.035777020098792404]","[1.9332875071405977, -23.1225749205944, -0.07839838546166261]"
1,1,1,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000008_RGB.png,"[978.0, 486.0, 1.0]","[1002.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 491.99999999999994, 1.0]","[1086.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 888.0, 1.0]","[864.0, 858.0, 1.0]","[1044.0, 912.0, 1.0]","[893.9999999999999, 912.0, 1.0]","[1050.0, 1092.0, 0.0]","[858.0, 1074.0, 0.0]","[768.0, 1086.0, 0.0]","[852.0, 1092.0, 0.0]","[-1.126618765276415, -0.1007661832047358, 0.11102479495739713]","[1.927644266544729, -23.118089331464247, -0.07310652126215737]"
2,2,2,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000009_RGB.png,"[978.0, 486.0, 1.0]","[1008.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 491.99999999999994, 1.0]","[1080.0, 606.0, 1.0]","[864.0, 612.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 888.0, 1.0]","[864.0, 852.0, 1.0]","[1050.0, 918.0, 1.0]","[888.0, 912.0, 1.0]","[1098.0, 1092.0, 0.0]","[858.0, 1080.0, 0.0]","[846.0, 1080.0, 0.0]","[852.0, 1092.0, 0.0]","[-1.2394520434328589, -0.08662646017111664, 0.1380166555258878]","[1.9341134593342553, -23.12235594654388, -0.08265948256086224]"
3,3,3,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000010_RGB.png,"[984.0, 486.0, 1.0]","[1002.0, 468.0, 1.0]","[966.0, 468.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 498.00000000000006, 1.0]","[1080.0, 606.0, 1.0]","[870.0, 612.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 780.0, 1.0]","[1086.0, 882.0, 1.0]","[864.0, 858.0, 1.0]","[1050.0, 918.0, 1.0]","[888.0, 912.0, 1.0]","[1092.0, 1092.0, 0.0]","[858.0, 1086.0, 0.0]","[1104.0, 1013.9999999999999, 0.0]","[852.0, 1092.0, 0.0]","[-2.595830723993472, -0.09909261341765067, 0.06795061951371985]","[1.9621403371053732, -23.134823783677906, -0.09899651224986848]"
4,4,4,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000011_RGB.png,"[978.0, 486.0, 1.0]","[1008.0, 468.0, 1.0]","[960.0, 468.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 498.00000000000006, 1.0]","[1086.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 894.0, 1.0]","[864.0, 858.0, 1.0]","[1050.0, 918.0, 1.0]","[893.9999999999999, 912.0, 1.0]","[1044.0, 1092.0, 0.0]","[852.0, 1086.0, 0.0]","[768.0, 1086.0, 0.0]","[852.0, 1092.0, 0.0]","[-2.813586169854255, -0.10911015147682059, 0.0753958930023099]","[1.9576291497327005, -23.130905291488105, -0.09491565920579348]"
5,5,5,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000013_RGB.png,"[972.0, 486.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 462.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 491.99999999999994, 1.0]","[1086.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 888.0, 1.0]","[864.0, 858.0, 1.0]","[1050.0, 918.0, 1.0]","[893.9999999999999, 912.0, 1.0]","[1104.0, 1092.0, 0.0]","[858.0, 1080.0, 0.0]","[768.0, 1080.0, 0.0]","[852.0, 1086.0, 0.0]","[-5.905871194764226, -0.15948263537838112, 0.2578011567691051]","[1.8023284604254106, -23.04918441256756, -0.008933040708849751]"
6,6,6,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000016_RGB.png,"[978.0, 474.0, 1.0]","[1002.0, 456.0, 1.0]","[960.0, 462.0, 1.0]","[1038.0, 498.00000000000006, 1.0]","[924.0, 498.00000000000006, 1.0]","[1080.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 888.0, 1.0]","[858.0, 852.0, 1.0]","[1050.0, 912.0, 1.0]","[893.9999999999999, 906.0, 1.0]","[1044.0, 1092.0, 0.0]","[858.0, 1080.0, 0.0]","[1032.0, 1092.0, 0.0]","[852.0, 1092.0, 0.0]","[-9.217872044191774, -0.24098774277131516, 0.6099415675720667]","[1.792616369903692, -23.027932731869768, 0.0016088536643624682]"
7,7,7,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000018_RGB.png,"[978.0, 468.0, 1.0]","[1002.0, 456.0, 1.0]","[960.0, 456.0, 1.0]","[1032.0, 491.99999999999994, 1.0]","[918.0, 491.99999999999994, 1.0]","[1080.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1134.0, 768.0, 1.0]","[828.0, 774.0, 1.0]","[1092.0, 888.0, 1.0]","[864.0, 858.0, 1.0]","[1044.0, 912.0, 1.0]","[893.9999999999999, 906.0, 1.0]","[1044.0, 1092.0, 0.0]","[852.0, 1080.0, 0.0]","[1032.0, 1092.0, 0.0]","[852.0, 1092.0, 0.0]","[-12.793427977979437, -0.24288127675014834, 0.7968902227528268]","[1.8005167068440564, -23.02193356878366, -0.015106927522432045]"
8,8,8,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000051_RGB.png,"[972.0, 474.0, 1.0]","[990.0, 456.0, 1.0]","[954.0, 462.0, 1.0]","[1020.0, 486.0, 1.0]","[924.0, 491.99999999999994, 1.0]","[1080.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1140.0, 762.0, 1.0]","[822.0, 768.0, 1.0]","[1092.0, 888.0, 1.0]","[858.0, 858.0, 1.0]","[1038.0, 906.0, 1.0]","[893.9999999999999, 906.0, 1.0]","[1044.0, 1086.0, 0.0]","[900.0, 1086.0, 0.0]","[1104.0, 906.0, 0.0]","[774.0, 1086.0, 0.0]","[-13.258260862562397, 1.610039709812996, 1.6075286547225942]","[1.5836169485534186, -22.837753003261362, -0.18157454622384198]"
9,9,9,C:/Users/User/Desktop/General_fold/Thesis code/dataset/05/base_1_ID05/RGB/000053_RGB.png,"[978.0, 480.0, 1.0]","[1002.0, 462.0, 1.0]","[954.0, 462.0, 1.0]","[1026.0, 491.99999999999994, 1.0]","[924.0, 498.00000000000006, 1.0]","[1080.0, 600.0, 1.0]","[864.0, 606.0, 1.0]","[1140.0, 762.0, 1.0]","[828.0, 768.0, 1.0]","[1092.0, 888.0, 1.0]","[852.0, 864.0, 1.0]","[1038.0, 912.0, 1.0]","[893.9999999999999, 906.0, 1.0]","[1044.0, 1086.0, 0.0]","[900.0, 1086.0, 0.0]","[1104.0, 906.0, 0.0]","[768.0, 1086.0, 0.0]","[-7.552023573691974, 1.8452729103023684, 0.7380373653082701]","[1.4172693643225023, -22.810878013526224, -0.11898925461169342]"
